fdsec01,fdsec02,fdsec03,fdsec04,fdsec05,fdsec06,fdsec07,fdsec08,fdsec09,hhnum,provcode,psurec,regcode,strrec,Wgt2
1,0,0,0,0,0,0,0,0,409,29,3,1,7,357.61621094
0,0,0,0,0,0,0,0,0,411,29,3,1,7,357.61621094
0,0,0,0,0,0,0,0,0,413,29,3,1,7,357.61621094
0,0,0,1,0,0,0,0,0,415,29,3,1,7,357.61621094
1,1,1,2,1,0,0,0,0,418,29,3,1,7,357.61621094
0,0,0,0,0,0,0,0,0,419,29,3,1,7,357.61621094
0,0,0,0,0,0,0,0,0,420,29,3,1,7,357.61621094
2,2,1,1,1,0,0,0,0,421,29,3,1,7,357.61621094
3,3,3,2,0,0,0,0,0,423,29,2,1,6,356.34274292
0,0,0,0,0,0,0,0,0,424,29,2,1,6,356.34274292
0,0,0,0,0,0,0,0,0,425,29,2,1,6,356.34274292
0,1,0,1,0,0,0,0,0,426,29,2,1,6,356.34274292
0,1,0,0,0,0,0,0,0,427,29,2,1,6,356.34274292
1,0,0,0,0,0,0,0,0,428,29,2,1,6,356.34274292
1,1,1,1,1,1,0,1,0,429,29,2,1,6,356.34274292
1,1,1,1,1,0,0,1,0,430,29,2,1,6,356.34274292
3,3,2,3,2,2,2,2,0,431,29,2,1,6,356.34274292
0,0,0,0,0,0,0,0,0,432,29,2,1,6,356.34274292
0,1,0,0,0,0,0,0,0,433,29,2,1,6,356.34274292
1,1,1,1,1,1,0,0,0,434,29,2,1,6,356.34274292
0,0,0,0,0,0,0,0,0,435,29,2,1,6,356.34274292
0,0,0,0,1,0,0,0,0,436,29,2,1,6,356.34274292
1,1,0,0,0,0,0,0,0,437,29,4,1,7,357.61621094
1,1,1,1,0,0,0,0,0,438,29,4,1,7,357.61621094
0,0,0,0,0,0,0,0,0,439,29,4,1,7,357.61621094
0,0,0,0,0,0,0,0,0,440,29,4,1,7,357.61621094
2,1,2,0,1,2,0,0,0,441,29,4,1,7,357.61621094
1,1,0,1,0,0,0,0,0,442,29,4,1,7,357.61621094
1,1,0,1,0,0,0,0,0,444,29,4,1,7,357.61621094
0,0,0,0,0,0,0,0,0,445,29,4,1,7,357.61621094
1,1,1,0,1,0,0,0,0,446,29,4,1,7,357.61621094
0,0,0,0,0,0,0,0,0,447,29,4,1,7,357.61621094
2,2,1,1,1,2,2,1,0,448,29,4,1,7,357.61621094
1,2,2,1,1,0,0,0,0,449,29,4,1,7,357.61621094
0,0,0,1,0,0,0,1,0,450,29,4,1,7,357.61621094
0,1,0,0,0,0,0,0,0,451,29,4,1,7,357.61621094
1,1,1,0,0,0,0,0,0,452,29,2,1,10,365.91073608
1,1,1,0,0,0,0,0,0,453,29,2,1,10,365.91073608
1,0,0,0,0,0,0,0,0,454,29,2,1,10,365.91073608
0,0,0,0,0,0,0,0,0,455,29,2,1,10,365.91073608
2,2,1,0,0,0,0,0,0,456,29,2,1,10,365.91073608
0,0,0,0,0,0,0,0,0,457,29,2,1,10,365.91073608
1,0,0,0,0,0,0,0,0,458,29,2,1,10,365.91073608
1,0,0,0,0,0,0,0,0,459,29,2,1,10,365.91073608
0,0,0,0,0,0,0,0,0,460,29,2,1,10,365.91073608
0,0,0,0,0,0,0,0,0,461,29,2,1,10,365.91073608
0,0,0,0,0,0,0,0,0,462,29,1,1,9,329.75
0,0,0,0,0,0,0,0,0,463,29,1,1,9,329.75
0,0,0,0,0,0,0,0,0,464,29,1,1,9,329.75
0,0,0,0,0,0,0,0,0,465,29,1,1,9,329.75
0,0,0,0,0,0,0,0,0,466,29,1,1,9,329.75
3,3,3,3,3,2,2,3,0,467,29,1,1,9,329.75
2,2,3,2,2,0,0,0,0,468,29,1,1,9,329.75
2,2,2,2,2,2,2,0,0,469,29,1,1,9,329.75
1,2,2,2,1,0,0,0,0,470,29,1,1,9,329.75
3,2,2,2,1,0,0,0,0,471,29,1,1,9,329.75
3,3,3,3,3,3,0,3,0,472,29,1,1,9,329.75
1,0,0,0,0,0,0,0,0,473,29,1,1,9,329.75
0,0,0,0,0,0,0,0,0,474,29,1,1,9,329.75
0,0,0,0,0,0,0,0,0,475,29,1,1,9,329.75
0,0,0,0,0,0,0,0,0,476,29,1,1,9,329.75
0,0,0,0,0,0,0,0,0,477,29,1,1,9,329.75
1,1,1,1,0,0,0,0,0,478,29,2,1,9,329.75
2,2,2,0,2,0,0,0,0,479,29,2,1,9,329.75
2,1,1,1,1,1,1,1,1,480,29,2,1,9,329.75
2,2,2,0,0,0,0,0,0,481,29,2,1,9,329.75
1,1,0,0,0,0,0,0,0,482,29,2,1,9,329.75
3,2,2,2,2,0,0,0,0,483,29,2,1,9,329.75
3,3,3,3,3,1,1,1,1,484,29,2,1,9,329.75
0,0,0,0,0,0,0,0,0,485,29,2,1,9,329.75
1,1,1,1,1,1,0,0,0,486,29,2,1,9,329.75
0,2,2,2,0,0,0,0,0,487,29,2,1,9,329.75
3,3,3,3,3,0,0,0,0,488,29,2,1,9,329.75
0,0,0,0,0,0,0,0,0,489,29,2,1,9,329.75
1,1,2,0,2,0,0,0,0,490,29,2,1,9,329.75
2,0,0,0,0,0,0,0,0,491,29,2,1,9,329.75
2,2,2,2,2,2,0,0,0,492,29,2,1,9,329.75
0,0,0,0,0,0,0,0,0,493,29,2,1,9,329.75
2,3,2,2,2,0,0,0,0,494,29,2,1,9,329.75
2,2,2,1,0,0,0,0,0,495,29,2,1,9,329.75
3,3,3,3,3,0,0,0,0,496,29,2,1,9,329.75
3,3,2,2,2,1,0,0,0,497,29,2,1,9,329.75
3,3,3,3,3,0,0,0,0,498,29,2,1,9,329.75
2,2,0,0,0,0,0,0,0,499,29,2,1,9,329.75
3,3,3,3,3,0,0,0,0,500,29,2,1,9,329.75
2,0,0,0,0,0,0,0,0,501,29,2,1,8,375.89712524
1,2,1,1,1,0,0,0,0,502,29,2,1,8,375.89712524
1,2,2,2,0,0,0,0,0,503,29,2,1,8,375.89712524
3,3,2,0,2,0,0,0,0,504,29,2,1,8,375.89712524
3,3,3,0,2,0,0,0,0,505,29,2,1,8,375.89712524
0,0,0,0,0,0,0,0,0,506,29,2,1,8,375.89712524
0,0,0,0,0,0,0,0,0,507,29,2,1,8,375.89712524
3,2,2,0,0,0,0,0,0,508,29,2,1,8,375.89712524
0,0,0,0,0,0,0,0,0,509,29,2,1,8,375.89712524
3,3,3,0,0,0,0,0,0,510,29,2,1,8,375.89712524
3,2,2,1,1,0,0,0,0,511,29,3,1,9,329.75
1,1,1,1,0,0,0,0,0,512,29,3,1,9,329.75
0,0,0,0,0,0,0,0,0,513,29,3,1,9,329.75
1,1,1,1,1,1,0,0,0,514,29,3,1,9,329.75
0,1,1,1,0,0,0,0,0,515,29,3,1,9,329.75
1,1,1,1,1,0,0,0,0,516,29,3,1,9,329.75
3,2,2,2,2,0,0,0,0,517,29,3,1,9,329.75
1,1,1,1,1,1,0,0,0,518,29,3,1,9,329.75
1,1,1,1,1,1,1,1,1,519,29,3,1,9,329.75
1,0,0,0,0,0,0,0,0,520,29,3,1,9,329.75
0,1,1,1,1,0,0,0,0,521,29,3,1,9,329.75
0,1,0,0,0,0,0,0,0,522,29,3,1,9,329.75
0,0,0,0,0,0,0,0,0,523,29,3,1,9,329.75
0,1,1,1,1,0,0,0,0,524,29,3,1,6,356.34274292
0,0,0,0,0,0,0,0,0,525,29,3,1,6,356.34274292
0,0,0,0,0,0,0,0,0,526,29,3,1,6,356.34274292
0,0,0,0,0,0,0,0,0,527,29,3,1,6,356.34274292
2,2,2,0,1,2,0,0,0,528,29,3,1,6,356.34274292
2,2,1,0,1,1,0,0,0,529,29,3,1,6,356.34274292
0,0,0,0,0,0,0,0,0,530,29,3,1,6,356.34274292
0,0,0,0,0,0,0,0,0,531,29,3,1,6,356.34274292
1,1,1,1,1,1,1,1,0,532,29,3,1,6,356.34274292
0,0,0,0,0,0,0,0,0,533,29,3,1,6,356.34274292
2,2,0,0,0,0,0,0,0,534,29,3,1,6,356.34274292
0,0,0,0,0,0,0,0,0,535,29,3,1,6,356.34274292
0,0,0,0,0,0,0,0,0,536,29,3,1,6,356.34274292
0,0,0,0,0,0,0,0,0,537,29,3,1,6,356.34274292
0,0,0,0,0,0,0,0,0,538,29,3,1,6,356.34274292
1,1,0,0,1,1,1,1,0,539,29,3,1,6,356.34274292
0,0,0,0,0,0,0,0,0,540,29,3,1,8,375.89712524
2,1,2,1,1,2,0,0,0,541,29,3,1,8,375.89712524
1,1,1,0,1,0,0,0,0,542,29,3,1,8,375.89712524
3,3,2,0,0,0,0,0,0,543,29,3,1,8,375.89712524
1,3,2,1,2,2,0,2,0,544,29,3,1,8,375.89712524
2,1,1,1,1,0,0,0,0,545,29,3,1,8,375.89712524
1,2,2,2,2,2,0,1,0,546,29,3,1,8,375.89712524
1,1,0,0,0,0,0,0,0,547,29,3,1,8,375.89712524
0,1,0,2,0,0,0,0,0,548,29,3,1,8,375.89712524
1,1,1,1,1,1,0,0,0,549,29,3,1,8,375.89712524
1,3,2,2,3,0,0,0,0,550,29,3,1,8,375.89712524
1,1,0,0,2,2,0,0,0,551,29,3,1,8,375.89712524
2,2,2,2,2,0,0,0,0,552,29,3,1,8,375.89712524
0,0,0,0,0,0,0,0,0,553,29,3,1,8,375.89712524
0,1,0,0,0,1,0,0,0,554,29,3,1,8,375.89712524
0,1,0,0,1,1,0,0,0,555,29,3,1,8,375.89712524
2,1,2,1,2,2,1,0,0,556,29,3,1,8,375.89712524
2,2,1,1,1,0,0,0,0,557,29,3,1,8,375.89712524
1,2,1,1,1,1,0,0,0,558,29,3,1,8,375.89712524
1,1,1,1,1,1,0,0,0,559,29,3,1,8,375.89712524
2,2,2,2,2,2,0,0,0,560,29,3,1,8,375.89712524
0,0,0,0,0,0,0,0,0,561,29,3,1,8,375.89712524
2,2,2,2,0,0,0,0,0,562,29,3,1,10,365.91073608
0,0,0,0,0,0,0,0,0,563,29,3,1,10,365.91073608
3,2,2,2,0,0,0,0,0,564,29,3,1,10,365.91073608
2,2,2,2,2,2,0,0,0,565,29,3,1,10,365.91073608
3,0,0,1,0,0,0,0,0,566,29,3,1,10,365.91073608
3,3,2,2,0,0,0,0,0,567,29,3,1,10,365.91073608
0,0,0,0,0,0,0,0,0,568,29,3,1,10,365.91073608
3,3,2,2,3,2,1,1,0,569,29,3,1,10,365.91073608
3,3,3,3,3,2,1,1,1,570,29,3,1,10,365.91073608
2,2,0,2,0,0,0,0,0,571,29,3,1,10,365.91073608
0,2,1,0,0,0,0,0,0,572,29,3,1,10,365.91073608
2,0,0,0,0,0,0,0,0,573,29,3,1,10,365.91073608
2,2,0,2,0,0,0,0,0,574,29,3,1,10,365.91073608
3,2,2,2,3,0,0,0,0,575,29,3,1,10,365.91073608
3,3,3,3,3,3,3,2,0,576,29,3,1,10,365.91073608
1,1,1,1,1,1,0,0,0,577,29,4,1,9,329.75
3,3,1,1,2,0,0,0,0,578,29,4,1,9,329.75
0,0,0,0,0,0,0,0,0,579,29,4,1,9,329.75
0,0,0,0,0,0,0,0,0,580,29,4,1,9,329.75
3,3,3,3,3,2,1,1,2,581,29,4,1,9,329.75
0,0,0,0,0,0,0,0,0,582,29,4,1,9,329.75
0,0,0,0,0,0,0,0,0,583,29,4,1,9,329.75
2,2,0,2,0,0,2,2,0,584,29,4,1,9,329.75
0,0,0,0,0,0,0,0,0,585,29,4,1,9,329.75
2,2,2,0,2,0,1,0,0,586,29,4,1,9,329.75
2,2,1,0,1,2,2,0,1,587,29,4,1,9,329.75
1,1,0,0,1,0,0,0,0,588,29,4,1,9,329.75
3,3,3,3,2,2,0,2,0,589,29,4,1,9,329.75
0,0,2,0,0,0,0,0,0,590,29,4,1,9,329.75
1,0,0,0,0,0,0,0,0,591,29,4,1,8,375.89712524
0,0,0,0,0,0,0,0,0,592,29,4,1,8,375.89712524
1,0,0,0,0,0,0,0,0,593,29,4,1,8,375.89712524
1,0,0,0,0,0,0,0,0,594,29,4,1,8,375.89712524
0,0,0,0,0,0,0,0,0,595,29,4,1,8,375.89712524
0,0,0,0,0,0,0,0,0,596,29,4,1,8,375.89712524
1,0,0,0,0,0,0,0,0,597,29,4,1,8,375.89712524
0,0,0,0,0,0,0,0,0,598,29,4,1,8,375.89712524
2,1,1,1,0,0,0,0,0,599,29,4,1,8,375.89712524
0,0,0,0,0,0,0,0,0,600,29,4,1,8,375.89712524
0,0,0,0,0,0,0,0,0,601,29,4,1,8,375.89712524
0,0,0,0,0,0,0,0,0,602,29,4,1,8,375.89712524
1,1,2,1,2,3,0,0,0,603,29,4,1,8,375.89712524
0,0,0,0,0,0,0,0,0,604,29,4,1,8,375.89712524
0,0,0,0,0,0,0,0,0,605,29,4,1,8,375.89712524
0,0,0,0,0,0,0,0,0,606,29,4,1,10,365.91073608
2,1,1,1,1,1,1,0,0,607,29,4,1,10,365.91073608
0,0,0,0,0,0,0,0,0,608,29,4,1,10,365.91073608
1,0,0,0,0,0,0,0,0,609,29,4,1,10,365.91073608
1,1,1,1,1,1,1,0,0,610,29,4,1,10,365.91073608
1,1,1,1,1,0,0,0,0,611,29,4,1,10,365.91073608
0,0,0,0,0,0,0,0,0,612,29,4,1,10,365.91073608
1,0,0,0,0,0,0,0,0,613,29,4,1,10,365.91073608
2,2,1,0,1,0,0,0,0,614,29,4,1,10,365.91073608
2,2,2,2,2,2,0,0,0,615,29,4,1,10,365.91073608
1,2,2,0,2,1,0,0,0,616,29,4,1,10,365.91073608
3,2,0,0,0,0,0,1,0,617,29,4,1,10,365.91073608
2,2,2,1,2,3,0,1,0,618,29,4,1,10,365.91073608
1,2,1,1,1,0,0,0,0,619,29,4,1,10,365.91073608
2,2,2,2,2,0,0,0,0,620,29,4,1,10,365.91073608
0,0,0,0,0,0,0,0,0,621,29,4,1,6,356.34274292
0,0,0,0,0,0,0,0,0,622,29,4,1,6,356.34274292
1,1,0,1,1,0,0,0,0,623,29,4,1,6,356.34274292
0,0,0,0,0,0,0,0,0,624,29,4,1,6,356.34274292
1,1,1,1,0,0,0,0,0,625,29,4,1,6,356.34274292
1,1,1,2,1,0,0,0,0,626,29,4,1,6,356.34274292
0,0,0,0,0,0,0,0,0,627,29,4,1,6,356.34274292
0,0,0,0,0,0,0,0,0,628,29,4,1,6,356.34274292
0,0,0,0,0,0,0,0,0,629,29,4,1,6,356.34274292
3,2,1,2,2,1,0,0,0,630,29,4,1,6,356.34274292
1,1,1,0,1,3,0,0,0,631,29,4,1,6,356.34274292
1,1,0,2,1,0,0,0,0,632,29,4,1,6,356.34274292
3,2,2,3,2,1,0,0,0,633,29,4,1,6,356.34274292
0,0,0,0,0,0,0,0,0,634,29,4,1,6,356.34274292
0,2,0,3,0,3,0,0,0,635,29,4,1,6,356.34274292
0,0,1,0,1,0,0,0,0,636,29,4,1,6,356.34274292
2,2,3,3,2,0,0,0,0,637,29,4,1,6,356.34274292
0,1,1,0,0,0,0,0,0,638,29,4,1,6,356.34274292
1,1,0,0,0,0,0,0,0,639,29,4,1,6,356.34274292
2,2,2,2,3,3,0,0,0,640,29,4,1,6,356.34274292
0,1,0,0,0,0,0,0,0,1000,33,3,1,11,282.05853271
0,0,0,0,0,0,0,0,0,1001,33,3,1,11,282.05853271
0,0,0,0,0,0,0,0,0,1002,33,3,1,11,282.05853271
0,0,0,0,0,0,0,0,0,1003,33,3,1,11,282.05853271
3,3,3,3,3,3,0,0,0,1004,33,3,1,11,282.05853271
2,2,0,0,0,0,0,0,0,1005,33,3,1,11,282.05853271
2,1,1,1,1,1,0,0,0,1006,33,4,1,11,375.03625488
1,1,1,1,0,0,0,0,0,1007,33,4,1,11,375.03625488
1,1,1,1,0,0,0,0,0,1008,33,4,1,11,375.03625488
1,0,0,0,0,0,0,0,0,1009,33,4,1,11,375.03625488
1,1,1,1,0,0,0,0,0,1010,33,4,1,11,375.03625488
2,0,1,0,0,1,0,0,0,1011,33,4,1,11,375.03625488
1,0,0,0,0,0,0,0,0,1012,33,4,1,11,375.03625488
1,1,0,0,0,0,0,0,0,1013,33,4,1,11,375.03625488
1,0,0,0,0,0,0,0,0,1014,33,4,1,11,375.03625488
1,1,1,1,1,1,1,0,0,1015,33,4,1,11,375.03625488
0,0,0,0,0,0,0,0,0,1016,33,4,1,11,375.03625488
0,0,0,0,0,0,0,0,0,1017,33,4,1,11,375.03625488
1,0,0,0,0,0,0,0,0,1018,33,4,1,11,375.03625488
1,0,0,0,0,0,0,0,0,1019,33,4,1,11,375.03625488
1,0,0,0,0,0,0,0,0,1020,33,4,1,11,375.03625488
1,1,0,0,0,0,0,0,0,1021,33,4,1,11,375.03625488
1,1,1,1,1,1,0,0,0,1022,33,4,1,11,375.03625488
0,0,0,0,0,0,0,0,0,1023,33,4,1,11,375.03625488
1,0,0,0,0,0,0,0,0,1024,33,4,1,11,375.03625488
1,0,0,0,0,0,0,0,0,1025,33,4,1,11,375.03625488
1,1,0,0,0,0,0,0,0,1026,33,4,1,11,375.03625488
2,1,1,1,1,1,0,0,0,1027,33,4,1,11,375.03625488
1,0,1,0,1,0,0,0,0,1028,33,4,1,11,375.03625488
1,1,1,1,0,0,0,0,0,1029,33,4,1,11,375.03625488
0,2,2,2,2,2,0,0,0,1030,33,4,1,16,328
0,2,0,0,0,0,0,0,0,1031,33,4,1,16,328
1,1,2,2,2,0,0,0,0,1032,33,4,1,16,328
1,1,1,1,0,1,1,1,1,1033,33,4,1,16,328
3,0,0,2,0,0,0,0,0,1034,33,4,1,16,328
2,2,2,0,2,2,0,2,0,1035,33,4,1,16,328
2,2,2,2,2,2,2,2,0,1036,33,4,1,16,328
0,0,0,0,0,0,0,0,0,1037,33,4,1,16,328
0,0,0,0,0,0,0,0,0,1038,33,4,1,16,328
0,2,2,2,2,2,0,0,0,1039,33,4,1,16,328
0,0,0,0,0,0,0,0,0,1040,33,4,1,16,328
2,2,0,0,2,0,0,0,0,1041,33,4,1,16,328
0,0,0,0,0,0,0,0,0,1042,33,4,1,16,328
0,0,0,0,0,0,0,0,0,1043,33,4,1,16,328
0,2,2,0,2,0,0,0,0,1044,33,4,1,16,328
2,3,2,2,2,3,2,0,0,1045,33,4,1,16,328
1,0,0,0,0,1,0,0,0,1046,33,4,1,16,328
1,1,1,1,2,1,0,0,0,1047,33,4,1,16,328
0,0,0,0,0,0,0,0,0,1048,33,4,1,16,328
2,3,0,0,2,0,0,1,0,1049,33,4,1,16,328
0,2,0,0,2,0,0,0,0,1050,33,4,1,16,328
3,3,3,3,3,3,0,0,0,1051,33,4,1,16,328
0,0,0,0,0,0,0,0,0,1052,33,4,1,13,370.66809082
1,1,0,0,0,0,0,0,0,1053,33,4,1,13,370.66809082
3,3,3,2,1,0,0,0,0,1054,33,4,1,13,370.66809082
1,0,0,0,1,0,0,0,0,1055,33,4,1,13,370.66809082
1,2,2,2,1,3,1,0,0,1056,33,4,1,13,370.66809082
0,0,0,0,0,0,0,0,0,1057,33,4,1,13,370.66809082
2,0,0,0,0,0,0,0,0,1058,33,3,1,15,362.83563232
2,0,2,0,0,0,0,0,0,1059,33,3,1,15,362.83563232
0,3,3,3,0,0,0,0,0,1060,33,3,1,15,362.83563232
3,3,3,2,2,0,0,0,0,1061,33,3,1,15,362.83563232
0,0,0,0,0,0,0,0,0,1062,33,3,1,15,362.83563232
3,3,3,3,3,0,0,0,0,1063,33,3,1,15,362.83563232
2,2,2,2,2,1,1,1,0,1064,33,3,1,15,362.83563232
2,3,3,3,3,3,3,2,2,1065,33,3,1,15,362.83563232
0,0,0,0,0,0,0,0,0,1066,33,3,1,15,362.83563232
2,2,2,2,2,2,0,0,0,1067,33,3,1,15,362.83563232
0,0,0,0,0,0,0,0,0,1068,33,3,1,15,362.83563232
2,2,2,2,1,0,0,0,0,1069,33,3,1,15,362.83563232
2,3,2,2,2,0,0,0,0,1070,33,3,1,15,362.83563232
2,3,2,2,2,2,2,0,0,1071,33,3,1,15,362.83563232
3,3,2,2,2,0,0,0,0,1072,33,3,1,15,362.83563232
3,3,3,3,3,0,0,0,0,1073,33,3,1,15,362.83563232
1,2,2,2,1,0,0,0,0,1074,33,4,1,15,362.83563232
0,0,0,0,0,0,0,0,0,1076,33,4,1,15,362.83563232
3,3,3,3,3,3,3,3,3,1077,33,4,1,15,362.83563232
2,1,1,1,1,1,1,0,0,1078,33,4,1,15,362.83563232
1,1,0,1,1,1,0,0,0,1079,33,4,1,15,362.83563232
1,0,0,0,0,0,0,0,0,1080,33,4,1,15,362.83563232
2,2,1,1,1,1,1,0,0,1081,33,4,1,15,362.83563232
2,1,1,1,1,1,0,0,0,1082,33,4,1,15,362.83563232
1,0,0,0,0,0,0,0,0,1084,33,4,1,15,362.83563232
0,1,0,0,0,0,0,0,0,1085,33,4,1,15,362.83563232
1,1,0,1,0,0,0,0,0,1086,33,4,1,15,362.83563232
3,1,1,1,1,1,1,0,0,1087,33,4,1,15,362.83563232
0,0,0,0,0,0,0,0,0,641,33,1,1,12,357.7428894
2,0,0,0,0,0,0,0,0,642,33,1,1,12,357.7428894
0,0,0,0,0,0,0,0,0,643,33,1,1,12,357.7428894
3,2,0,2,0,0,0,0,0,644,33,1,1,12,357.7428894
2,1,2,1,1,1,0,0,0,645,33,1,1,12,357.7428894
3,2,0,2,0,0,0,0,0,646,33,1,1,12,357.7428894
2,1,0,0,0,0,0,0,0,647,33,1,1,12,357.7428894
0,0,0,0,0,0,0,0,0,648,33,1,1,12,357.7428894
2,0,0,0,0,0,0,0,0,649,33,1,1,12,357.7428894
2,1,0,0,0,0,0,0,0,650,33,1,1,12,357.7428894
1,0,0,0,0,0,0,0,0,651,33,1,1,12,357.7428894
1,0,0,0,0,0,0,0,0,652,33,1,1,12,357.7428894
2,1,1,1,1,1,0,1,0,653,33,1,1,13,370.66809082
1,2,1,1,0,0,0,0,0,654,33,1,1,13,370.66809082
1,1,1,1,1,1,1,1,1,655,33,1,1,13,370.66809082
0,1,0,0,0,0,0,0,0,656,33,1,1,13,370.66809082
0,0,0,0,0,0,0,0,0,657,33,1,1,13,370.66809082
1,0,0,0,0,0,1,0,0,658,33,1,1,13,370.66809082
1,2,0,1,0,0,0,0,0,659,33,1,1,13,370.66809082
0,0,0,0,0,0,0,0,0,660,33,1,1,13,370.66809082
2,2,2,2,2,2,1,0,1,661,33,1,1,13,370.66809082
1,1,1,0,0,0,1,0,0,662,33,1,1,13,370.66809082
1,1,2,2,1,1,0,0,0,663,33,1,1,13,370.66809082
0,0,0,0,0,0,0,0,0,664,33,1,1,13,370.66809082
0,0,0,0,0,0,0,0,0,665,33,1,1,13,370.66809082
2,2,0,1,0,0,0,0,0,666,33,1,1,13,370.66809082
2,2,2,2,2,1,1,1,1,667,33,1,1,13,370.66809082
3,3,2,0,1,0,0,0,2,668,33,1,1,13,370.66809082
1,2,2,2,2,2,2,2,2,669,33,1,1,13,370.66809082
0,0,0,0,0,0,0,0,0,670,33,1,1,13,370.66809082
2,3,3,2,3,2,0,2,0,671,33,1,1,13,370.66809082
0,1,0,1,1,1,1,0,0,672,33,2,1,13,370.66809082
2,3,3,3,2,3,0,0,0,673,33,2,1,13,370.66809082
1,2,2,1,1,2,2,0,0,674,33,2,1,13,370.66809082
3,3,3,3,3,0,3,2,0,675,33,2,1,13,370.66809082
3,2,3,2,3,3,0,2,0,676,33,2,1,13,370.66809082
3,2,2,2,2,2,2,2,0,677,33,2,1,13,370.66809082
3,3,2,2,2,3,2,1,0,678,33,2,1,13,370.66809082
0,1,0,0,0,0,0,0,0,679,33,2,1,13,370.66809082
0,0,0,0,0,0,0,0,0,680,33,2,1,13,370.66809082
1,0,0,0,0,0,0,0,0,681,33,2,1,13,370.66809082
2,2,2,2,1,2,2,2,2,682,33,2,1,13,370.66809082
3,3,3,3,2,2,3,3,0,683,33,2,1,13,370.66809082
3,3,3,3,3,2,2,2,0,684,33,2,1,13,370.66809082
2,1,1,1,2,1,1,0,0,685,33,2,1,13,370.66809082
2,2,2,2,2,0,2,0,0,686,33,2,1,13,370.66809082
3,2,1,1,1,0,0,0,0,687,33,2,1,13,370.66809082
0,1,0,0,0,0,0,0,0,688,33,2,1,12,357.7428894
2,2,2,2,1,0,0,0,0,689,33,2,1,12,357.7428894
1,1,1,1,1,0,0,0,0,690,33,2,1,12,357.7428894
1,2,2,2,2,2,0,0,0,691,33,2,1,12,357.7428894
2,3,3,2,2,2,1,1,0,692,33,2,1,12,357.7428894
2,2,2,3,2,0,0,0,0,693,33,2,1,12,357.7428894
3,3,3,3,3,3,3,3,2,694,33,2,1,12,357.7428894
3,3,3,1,0,0,0,0,0,695,33,2,1,12,357.7428894
2,2,3,3,0,0,0,0,0,696,33,2,1,12,357.7428894
0,2,0,2,0,0,0,0,0,697,33,2,1,12,357.7428894
0,0,0,0,0,0,0,0,0,698,33,2,1,12,357.7428894
3,2,2,0,2,2,0,0,0,699,33,2,1,12,357.7428894
2,1,1,0,0,0,0,0,0,700,33,2,1,12,357.7428894
0,0,0,0,0,0,0,0,0,701,33,2,1,12,357.7428894
0,0,0,0,0,0,0,0,0,702,33,2,1,12,357.7428894
0,2,2,2,2,0,0,0,0,703,33,2,1,12,357.7428894
2,2,2,2,0,0,0,0,0,704,33,2,1,13,370.66809082
1,1,1,0,1,1,0,0,0,705,33,1,1,16,459.20001221
1,3,1,0,1,0,0,0,0,706,33,1,1,16,459.20001221
2,2,0,2,2,2,0,0,0,707,33,1,1,16,459.20001221
0,0,0,0,0,0,0,0,0,708,33,1,1,16,459.20001221
2,1,2,2,2,1,1,0,0,709,33,1,1,16,459.20001221
0,0,0,0,0,0,0,0,0,710,33,1,1,16,459.20001221
0,1,1,1,0,0,0,0,0,711,33,1,1,16,459.20001221
0,1,1,0,0,0,0,0,0,712,33,1,1,16,459.20001221
0,1,1,1,1,1,2,0,1,713,33,1,1,16,459.20001221
1,2,1,1,1,0,0,0,0,714,33,1,1,16,459.20001221
2,2,0,0,1,1,0,0,0,715,33,1,1,16,459.20001221
1,2,1,1,1,1,1,2,2,716,33,1,1,16,459.20001221
1,0,0,0,0,0,0,0,0,717,33,1,1,16,459.20001221
0,2,2,0,0,0,0,0,0,718,33,1,1,16,459.20001221
0,0,0,1,1,0,0,0,0,719,33,1,1,16,459.20001221
1,0,1,0,0,0,0,0,0,720,33,1,1,16,459.20001221
2,1,2,1,2,3,0,0,0,721,33,1,1,16,459.20001221
0,0,0,0,0,0,0,0,0,722,33,1,1,16,459.20001221
0,0,2,1,1,0,0,0,0,723,33,1,1,16,459.20001221
1,2,1,1,1,1,0,1,0,724,33,1,1,16,459.20001221
2,2,2,0,1,1,0,0,0,725,33,1,1,16,459.20001221
0,0,0,0,0,0,0,0,0,726,33,3,1,12,357.7428894
2,2,2,0,2,2,0,0,0,727,33,3,1,12,357.7428894
0,2,2,2,0,0,0,0,0,728,33,3,1,12,357.7428894
2,2,2,0,2,2,1,0,0,729,33,3,1,12,357.7428894
2,2,2,2,2,0,0,0,0,730,33,3,1,12,357.7428894
2,2,2,0,2,2,2,0,0,731,33,3,1,12,357.7428894
0,1,0,0,0,0,0,0,0,732,33,3,1,12,357.7428894
0,0,0,0,0,0,0,0,0,733,33,3,1,12,357.7428894
1,1,1,1,1,1,0,0,0,734,33,3,1,12,357.7428894
1,0,0,0,0,0,0,0,0,735,33,3,1,12,357.7428894
2,2,2,0,2,1,0,0,0,736,33,3,1,12,357.7428894
2,2,2,2,2,2,0,0,0,737,33,3,1,12,357.7428894
3,1,0,0,0,0,0,0,0,738,33,3,1,12,357.7428894
3,3,3,0,0,0,0,0,0,739,33,3,1,12,357.7428894
0,0,0,0,0,0,0,0,0,740,33,3,1,12,357.7428894
2,2,2,2,2,2,0,0,0,741,33,3,1,12,357.7428894
0,0,1,0,0,0,0,0,0,742,33,3,1,12,357.7428894
