Total_Energy,fg6,fg7,fg8,fg9,hhnum,provcode,psurec,regcode,strrec,Total_Calcium,Total_CHO,fg5,Total_Fat,Total_FoodIntake,Total_Iron,Total_Niacin,Total_Protein,Total_Riboflavin,Total_Thiamin,Total_VitaminA,Total_VitaminC,wgts,fg19,fg1,fg10,fg11,fg12,fg13,fg14,fg15,fg16,fg17,fg18,cu,fg2,fg20,fg21,fg23,fg24,fg25,fg26,fg27,fg3,fg4
13175.680664,0,109.59999847,119.80000305,0,24950,25,1,11,367,57,2513.3500977,0,158.00999451,5557.1499023,1797.9100342,161.21000671,421.8500061,3.9213225842,3.7066302299,607.23999023,26.740001678,1194,251.61999512,3136.8400879,119.80000305,0,0,0,1638.1899414,1638.1899414,0,0,0,7,3091.5,251.61999512,0,76,225.1000061,68,157.1000061,0,0,45.340000153
5902.8603516,210.80000305,0,0,0,24951,25,1,11,367,19.780000687,1108.9200439,0,83.290000916,1972.7399902,1056.8599854,89.459999084,178.71000671,1.8700000048,2.1430599689,362.04000854,0,1194,0,1007,0,0,0,0,636.23999023,636.23999023,0,0,0,7,965.20001221,0,0,47.799999237,70.900001526,60,10.899999619,0,0,41.799999237
18303.560547,0,66.099998474,904.77001953,229.01000977,24952,25,1,11,367,77.419998169,3563.9099121,0,211.52000427,7593.9101563,1976.8000488,101.76999664,533.17999268,3.6827950478,3.9186828136,3091.7697754,99.379997253,1194,0,4763.7202148,675.76000977,0,0,0,1420.6300049,1217.1199951,203.50999451,0,139.58999634,6,2747.1999512,0,0,78.900001526,220.19999695,60,160.19999695,0,1883.8000488,132.72000122
7132.449707,13.100000381,0,449.17999268,0,24953,25,1,11,367,33.939998627,1437,0,80.940002441,2746.1101074,1893.1999512,51.630001068,162.44999695,1.8550832272,2.07939291,467.16000366,30.599998474,1194,0,1880.1300049,449.17999268,0,0,0,87.290000916,87.290000916,0,0,161.11000061,3,1810.1800537,0,0,45.099998474,110.19999695,90,20.199998856,0,0,69.949996948
11232.839844,32.900001526,0,153.28999329,12.199999809,24954,25,1,11,367,46.590000153,1874.0300293,0,245.5,4821.3901367,5837.0102539,96.260002136,379.42999268,3.6268999577,2.6511046886,1821.0500488,43.599998474,1194,353.02999878,2458.6999512,141.08999634,0,0,0,1575.2700195,1575.2700195,0,0,0,6,2431.1201172,353.02999878,0,183.6000061,64.599998474,10.100000381,54.5,0,0,27.579999924
5084.4101563,104.19999695,0,0,0,24955,25,1,11,367,17.850000381,900.66998291,0,75.874000549,2398.1201172,4362.1298828,38.840000153,198.91000366,1.8752299547,1.2999999523,888.5,8.0300006866,1194,171.55999756,1089.1600342,0,0,0,0,796.20001221,796.20001221,0,0,0,2,0,171.55999756,0,29.200000763,207.80000305,4,203.80000305,0,967.05999756,122.09999847
5587.1796875,36.099998474,83.099998474,1385.5,544.29998779,24956,25,1,11,367,21.680000305,1133.4699707,0,44.091098785,3106.1699219,1183.25,24.799999237,160.27999878,1.5244072676,1.9682817459,438.09002686,223.44999695,1194,0,1287.7800293,841.20001221,0,0,0,273.98999023,21.870000839,0,252.11999512,0,4.0000000596,0,0,0,0,39.700000763,1.1000000238,38.600002289,0,1287.7800293,0
6572.2285156,29,0,819,0,25110,25,4,11,368,30.732749939,1414.4575195,0,25.717140198,3867.375,1479.2110596,74.275444031,170.07316589,2.1597299576,2.6509900093,579.38232422,133.21820068,1192,480.375,1635,819,151,32,119,645,645,0,0,56,3,1635,480.375,0,0,52,33,19,0,0,0
16879.779297,70.699996948,16.799999237,211.87001038,52.299999237,25111,25,4,11,368,59.120002747,3472.2001953,0,156.94999695,5065.8398438,2108.2700195,139.18000793,391.55001831,4.2899999619,5.8199996948,619.27001953,100.29000092,1192,0,4070.2700195,159.57000732,0,0,0,443.29998779,443.29998779,0,0,136.5,8,3665.8999023,0,0,48.900001526,67.5,60,7.5,0,0,404.36999512
12721.199219,36.599998474,20.399999619,62.400001526,19.600000381,25112,25,4,11,368,47.279998779,2641.1201172,0,86.880004883,4624.090332,1557.7600098,157.36000061,345.16000366,3.7700002193,6.1665072441,722.44995117,152.29000854,1192,0,3199.1000977,42.799999237,475.70001221,0,475.70001221,764.48999023,764.48999023,0,0,0,5,2968.1000977,0,0,0,65.400001526,65.400001526,0,0,0,231
9940.2099609,180.1000061,91.800003052,38.700000763,0,25113,25,4,11,368,43.290000916,1951.1101074,0,83.30921936,4180.5,1615.0500488,93.949996948,345.57000732,2.3661289215,2.5170683861,2806.3000488,1.4700000286,1192,0,2488.8000488,38.700000763,0,0,0,1156.4000244,1156.4000244,0,0,147.69999695,8,2488.8000488,0,0,45.5,31.5,12.800000191,18.700000763,0,0,0
9674.2207031,0,6.8000001907,2.4000000954,0,25114,25,4,11,368,31.140001297,2084.3500977,0,35.112918854,3068.2600098,946.13000488,81.978157043,253.55999756,1.4464319944,2.5876920223,767.2800293,0.1400000006,1192,0,2586.8999023,2.4000000954,0,0,0,444.26000977,444.26000977,0,0,0,7.3333333433,2586.8999023,0,0,18.600000381,9.2999992371,0,9.2999992371,0,0,0
3555.5300293,0,0,716.5,0,25115,25,4,11,368,14.590000153,779.58996582,0,7.8000001907,1940,516.80999756,39.380001068,90.950004578,0.88665878773,1.6299999952,128.65000916,65.520004272,1192,0,1111.0999756,716.5,0,0,0,108.30000305,108.30000305,0,0,0,3,1111.0999756,0,0,0,4.0999999046,0,4.0999999046,0,0,0
9487.3798828,17.299999237,45.200000763,684.09997559,49,25116,25,4,11,368,43.340000153,1983.8200684,0,64.090003967,3588.369873,1327.1300049,91.169998169,252.97999573,2.1521680355,3.6689932346,864.89001465,78.480003357,1192,0,2312.2998047,635.09997559,0,0,0,369.47000122,369.47000122,0,0,0,5,2137.8999023,0,0,45.599998474,114.40000153,51,63.400001526,0,0,174.3999939
9771.3095703,52,12.699999809,134.3999939,53.299999237,25117,25,4,11,368,40.950000763,1854.789917,0,69.379997253,5059.3798828,2292.4899902,126.84999847,430.32000732,3.0198800564,2.8008999825,1388.2200928,72.010002136,1192,365.23001099,2241.2199707,81.099998474,337.20001221,0,337.20001221,1825.4299316,1825.4299316,0,0,0,6,2194.8300781,365.23001099,0,31.5,59.700000763,10.100000381,49.600002289,0,0,46.38999939
7706.9799805,30.600000381,23.700000763,609.20001221,140,25118,25,4,11,368,32.970001221,1593.6800537,0,47.990001678,3198.0600586,1290.8000488,69.069999695,219.27999878,1.7605899572,2.6741039753,2129.0400391,105.37000275,1192,0,1873.5999756,469.19998169,0,0,0,534.26000977,534.26000977,0,0,0,3,1873.5999756,0,0,30.399999619,96.300003052,82,14.299999237,0,0,0
9931.4599609,70.300003052,0,688.29998779,672,25119,82,1,11,374,53.38999939,2031.1899414,0,103.61460114,3411.6801758,1589.9500732,79.229995728,216.94000244,3.4470357895,5.5260634422,2082.1899414,185.22000122,1277.1428223,0,2349.880127,16.299999237,0,0,0,0,0,0,0,208.5,5,2214.8000488,0,0,34.900001526,59.799999237,46.799999237,13,0,0,135.08000183
10050.620117,62,18.100000381,936.60003662,300.3999939,25120,82,1,11,374,37.150001526,1817.6000977,0,219.42001343,3530.3601074,1211.7299805,75.430000305,199.66999817,1.9199999571,3.3907899857,734.5,147.25999451,1277.1428223,0,2173.6999512,636.20001221,0,0,0,283.05999756,11.289999962,271.76998901,0,0,8,2173.6999512,0,0,39.900001526,17,12.100000381,4.9000000954,0,0,0
5796,5.6999998093,0,387.33001709,356.93002319,25121,82,1,11,374,32.400001526,1192.7099609,0,25.855329514,2822.5200195,2368.4499512,70.63999939,197.01570129,2.9672765732,2.0269348621,1882.8199463,456.98001099,1277.1428223,519.22998047,1446.8000488,30.399999619,0,0,0,435.05999756,84.580001831,0,350.48001099,0,5,1446.8000488,519.22998047,0,0,28.399999619,6.4000000954,22,0,0,0
7813.8100586,13,14,1489,793.20001221,25122,82,1,11,374,46.629997253,1494.3499756,0,38.66230011,4947.0898438,2280.3100586,161.19729614,371.1572876,2.6562700272,2.9633107185,1719.4299316,155.16000366,1277.1428223,0,1948.7700195,695.80004883,0,0,0,1442.4199219,1442.4199219,0,0,0,8,1948.7700195,0,0,9.3000001907,30.600000381,5,25.600000381,0,0,0
6776.1298828,69,0,315.8999939,315.8999939,25123,82,1,11,374,26.800001144,1285.3399658,0,91.393997192,2810,1136.7299805,81.099998474,202.58999634,1.4448000193,1.9700000286,1069.4399414,98.029998779,1277.1428223,0,1546.3000488,0,0,0,0,848.70001221,0,0,848.70001221,0,3,1546.3000488,0,0,0,30.100000381,4,26.100000381,0,0,0
11356.169922,20.799999237,0,448.77999878,122.18000031,25124,82,1,11,374,45.88999939,2217.6699219,0,96.955200195,5020.3500977,1822.9699707,197.91000366,401.10998535,3.7416400909,3.212220192,1498.3900146,87.799995422,1277.1428223,188.33000183,2854.8000488,326.59997559,0,0,0,1408.8399658,1074.8399658,334,0,0,6,2854.8000488,188.33000183,0,70,28.799999237,5.1999998093,23.600000381,0,0,0
9538.0400391,0,18.299999237,519.9699707,519.9699707,25125,82,1,11,374,50.659999847,1908.8599854,0,117.33999634,3177.369873,1435.039917,76.900001526,210.76000977,3.2699999809,4.5900001526,1851.3300781,294.58999634,1277.1428223,0,2366,0,0,0,0,0,0,0,0,197.5,5,2256,0,0,63.099998474,12.5,0,12.5,0,0,110
1043.25,0,0,335.30999756,219.42999268,25126,82,1,11,374,8.4200000763,201.63999939,0,4.779999733,895.69995117,343.88000488,18.659999847,48.38999939,0.50999999046,0.55000001192,303.26000977,87.159996033,1277.1428223,0,285.17999268,115.88000488,0,0,0,275.20999146,275.20999146,0,0,0,1,285.17999268,0,0,0,0,0,0,0,0,0
6363.9501953,8.8999996185,4.5,128.8999939,85.199996948,25127,82,1,11,374,29.409999847,1240.5100098,0,66.834503174,2726.3999023,1126.5999756,64.510002136,198.90890503,3.0101575851,2.0799999237,1490.2800293,114.12000275,1277.1428223,91.5,1539.5,43.700000763,0,0,0,458.79998779,458.79998779,0,0,366.8999939,4,1539.5,91.5,0,15.100000381,112.30000305,90,22.299999237,0,0,0
6399.6503906,76.800003052,0,757.26000977,114.81999969,25128,82,1,11,374,30.510000229,1354.3400879,0,44.125999451,2680.9099121,1419.4799805,57.409999847,142.92999268,2.0930428505,3.0855691433,1148.5200195,186.37001038,1277.1428223,0,1546,642.44000244,0,0,0,221.6499939,221.6499939,0,0,0,5,1546,0,0,17.200000763,62,50,12,0,0,0
3003.2998047,23.700000763,0,35.400001526,0,25129,82,1,11,374,15.489999771,615.11004639,0,17.569999695,1279.5799561,629.85003662,30.680000305,95.529998779,1.1804130077,1.2237943411,216.88999939,13.679999352,1277.1428223,208.91999817,623.65997314,35.400001526,0,0,0,326.1000061,326.1000061,0,0,0,1,551.79998779,208.91999817,0,0,61.799999237,30,31.799999237,0,0,71.86000061
7033.9399414,39.799999237,254.5,536,0,25130,82,1,11,374,41.919998169,1440.0699463,0,49.220001221,3092.3400879,1694.9799805,59.619998932,206.94000244,1.803817153,3.2300000191,292.70999146,81.080001831,1277.1428223,0,1590.9000244,536,220,0,220,351.23999023,351.23999023,0,0,0,4,1590.9000244,0,0,24.700000763,75.199996948,8.8000001907,55.900001526,10.5,0,0
5940.4199219,0,4.4000000954,152.69999695,58.700000763,25131,82,1,11,374,19.289999008,708.01000977,0,264.67440796,2818.0500488,1078.6400146,58.787998199,180.38800049,2.5542333126,2.7706289291,1098.7799072,96.900001526,1277.1428223,672.52001953,1040.3000488,94,0,0,0,875.63000488,403.32000732,472.30999756,0,0,4,1040.3000488,672.52001953,0,62.900001526,9.6000003815,0,9.6000003815,0,0,0
7185.2998047,30.399999619,34,25.600000381,0,25132,82,1,11,374,32.100002289,1358.9899902,0,85.559997559,3081.1599121,1226.7800293,65.470001221,242.88999939,2.9118406773,2.0441431999,1610.8800049,7.2600002289,1277.1428223,129.61999512,1564.6300049,25.600000381,0,0,0,801.90997314,801.90997314,0,0,360.29998779,6,1564.6300049,129.61999512,0,23,111.69999695,86.199996948,25.5,0,0,0
15778.519531,128.5,0,359.8999939,0,25150,82,1,11,370,53.479999542,2731.3500977,388.1000061,333.05001831,6748.75,2362.4099121,148.5,461.99002075,5.567647934,6.3527832031,1564.3500977,139.65000916,1453.899292,0,3028.7001953,359.8999939,0,0,0,2653.9499512,1206.25,1447.6999512,0,0,8.0000000596,3028.7001953,0,0,125.90000153,63.700000763,10.600000381,53.099998474,0,0,0
5375.6796875,11,17.200000763,544.65002441,166.8999939,25151,82,1,11,370,27.530000687,1029.0799561,0,101.042099,2023.4400635,852.53997803,45.88999939,114.8999939,2.1217665672,3.404728651,833.32000732,84.63999939,1453.899292,0,1244.4899902,377.75,0,0,0,0,0,0,0,144.69999695,4.0000000596,1134.4899902,0,0,40.599998474,20.799999237,2.2000000477,18.600000381,0,0,110
2359.6899414,0,0,401.96002197,258.32000732,25152,82,1,11,370,19.870000839,484.61001587,0,8.1700000763,1222.4799805,790.91003418,41.990001678,86.560005188,1.0800000429,1.3400000334,788.02001953,114.41000366,1453.899292,0,548.14001465,143.63999939,0,0,0,242.38000488,242.38000488,0,0,0,2,548.14001465,0,0,0,30,30,0,0,0,0
3379.8400879,0,0,465.95999146,167.86000061,25153,82,1,11,370,12.180000305,519.0300293,0,102.15000153,1357.4899902,454.69000244,23.109998703,96.019996643,0.6888127923,1.3058751822,256.52999878,65.470001221,1453.899292,0,682.65002441,298.1000061,0,0,0,208.88000488,116.91999817,91.959999084,0,0,2,158.96000671,0,0,0,0,0,0,0,334.1499939,189.53999329
5222.1499023,58.400001526,0,131.6000061,131.6000061,25154,82,1,11,370,25.059999466,863.47998047,142.80000305,132.16000366,2934.0800781,1358.5200195,45.550003052,143.78999329,2.3907001019,2.3099999428,2232.3601074,196.49000549,1453.899292,316,947.20001221,0,509.29998779,509.29998779,0,531.58001709,442.45001221,0,89.129997253,130.6000061,2.6666666865,947.20001221,316,0,143,23.600000381,22,1.6000000238,0,0,0
3808.9001465,0,47.900001526,373.23001099,0,25239,82,1,11,371,22.399999619,687.51000977,0,15.407000542,2388.5300293,883.11999512,95.419998169,229.6499939,1.5564424992,0.92286479473,1655.1600342,54.340000153,1330.0001221,0,754.5,373.23001099,39.799999237,39.799999237,0,1091.3000488,1091.3000488,0,0,0,2,754.5,0,0,0,81.800003052,60,21.800001144,0,0,0
7843.5302734,45,9.6999998093,1229.9899902,700.39001465,25240,82,1,11,371,42.400001526,1295.5400391,0,162.15280151,4412.5297852,2261.6699219,117.15000153,298.58999634,3.7081441879,3.0954759121,2391.75,655.85998535,1330.0001221,0,1463.1999512,529.60003662,0,0,0,1596.1400146,1357.6400146,238.5,0,0,4,1463.1999512,0,0,13,55.5,3.0999999046,52.400001526,0,0,0
16976.400391,29.700000763,144.8999939,989.01000977,0,25241,82,1,11,371,133.86000061,3173.0197754,0,261.96530151,5972.3598633,8012.2705078,147.43000793,480.6000061,9.8603506088,7.1777601242,4404.3701172,138.62998962,1330.0001221,631.34997559,3148.5700684,989.01000977,0,0,0,937.52996826,937.52996826,0,0,0,8.0000000596,2651.3000488,631.34997559,0,16.799999237,74.5,49.299999237,20.199998856,5,0,497.26998901
6393.4599609,98.099998474,0,292.01000977,228.21000671,25242,82,1,11,371,29.380001068,1227.289917,0,58.640003204,3234.0800781,2244.869873,87.459999084,238.05000305,2.5169000626,1.8500000238,934.42999268,110.68000031,1330.0001221,209,1350.4000244,63.799999237,0,0,0,1205.7700195,1205.7700195,0,0,0,2,1350.4000244,209,0,15.5,63.300003052,0,63.300003052,0,0,0
16463.705078,41.200000763,92.800003052,1328.0799561,587.54528809,25244,82,1,11,371,40.631500244,1833.0043945,0,845.34124756,5244.5800781,1515.6259766,130.5447998,372.69778442,3.6670300961,7.927069664,860.51293945,181.59100342,1330.0001221,0,2087.1000977,740.534729,0,0,0,1565.1999512,0,1565.1999512,0,0,2.3333333433,2087.1000977,0,0,16,114.19999695,8.1000003815,106.09999847,0,0,0
32144.257813,38.5,57.299999237,646.51708984,47.51707077,25246,82,1,11,371,68.59488678,3687.177002,0,1594.6765137,8962.8164063,2000.9851074,253.92263794,757.16668701,6.258649826,14.054139137,1750.7199707,89.733718872,1330.0001221,0,4460.6665039,599,0,0,0,3379.8327637,404.9597168,2974.8730469,0,0,7,4460.6665039,0,0,16.200000763,363.79998779,10.699999809,334.29998779,18.799999237,0,0
8545.7402344,47.700000763,0,645.66003418,0,25299,82,3,11,372,34.729999542,1840.2700195,0,27.319999695,5175.9399414,1400.6600342,93.730003357,233.97000122,2.2259669304,3.9696376324,348.18002319,73.260002136,1363.4285889,0,3913.5,645.66003418,0,0,0,497.27999878,497.27999878,0,0,0,4,2088.6999512,0,0,0,71.799995422,0,71.799995422,0,1824.8000488,0
4878.4848633,116.90000153,0,0,0,25300,82,3,11,372,11.990550041,841.03314209,0,112.46501923,1532.9604492,967.67675781,47.044391632,124.91062164,0.91166996956,0.91645997763,125.71379852,0,1363.4285889,0,891.63842773,0,0,0,0,409.22198486,409.22198486,0,0,0,2,891.63842773,0,0,102,13.199999809,13.199999809,0,0,0,0
10224.679688,96.699996948,0,811.11999512,195.76998901,25301,82,3,11,372,49.090000153,1830,250.38000488,228.88943481,6056.6499023,1746.1400146,75.509994507,220.36999512,2.9596021175,5.0316634178,800.82000732,293.91000366,1363.4285889,0,4541.3100586,615.34997559,0,0,0,63.340000153,63.340000153,0,0,50.200000763,4,1647.75,0,0,191,52.599998474,0,52.599998474,0,2857.2199707,36.340000153
12981.099609,120.40000153,0,218.30000305,218.30000305,25302,82,3,11,372,51.510002136,2781.1899414,0,58.647201538,5756.2802734,2044.6400146,144.17999268,330.92001343,3.528840065,3.6688477993,1772.1300049,597.2800293,1363.4285889,0,2858.8400879,0,1822.5999756,0,1822.5999756,687.04003906,687.04003906,0,0,0,6,2788.1000977,0,0,3.5999999046,45.5,7.1999998093,38.299999237,0,0,70.739997864
9283.0292969,33.900001526,28.799999237,510.35998535,199.44999695,25303,82,3,11,372,54.569999695,1615.5400391,0,210.36199951,3367.3498535,1990.2199707,94.579994202,237.80000305,4.5654883385,7.9817652702,1824.7700195,211.05999756,1363.4285889,157.83000183,1906.0299072,310.91000366,0,0,0,540.0300293,540.0300293,0,0,59.099998474,4,1483.4599609,157.83000183,0,87.5,43.799999237,2,41.799999237,0,0,422.57000732
9091.3798828,99.599998474,51.5,2128.0898438,76.400001526,25304,82,3,11,372,41.25,1774.6099854,291.1000061,112.31999969,5307.0297852,1920.2399902,64.739997864,243.47999573,3.1182389259,2.8561460972,955.36999512,235.49000549,1363.4285889,0,1865.3500977,2051.6899414,0,0,0,642.29003906,642.29003906,0,0,117.80000305,5,529.29998779,0,0,57.099998474,54.200000763,15.899999619,38.299999237,0,1336.0500488,0
8790.1201172,46,284.70001221,129.80000305,90,25305,82,3,11,372,48.379997253,1572.2700195,0,147.52000427,3464.3500977,2509.0700684,95.13999939,292.76998901,2.3716351986,3.2301008701,1069.3699951,215.29000854,1363.4285889,0,1511.5100098,39.799999237,560.70001221,0,560.70001221,762.34002686,762.34002686,0,0,0,6,1511.5100098,0,0,107.30000305,62,30,32,0,0,0
8110.5800781,15.100000381,0,167.33000183,167.33000183,25306,82,3,11,372,34.25,1780.8299561,0,15.933699608,2661.4399414,1271.6899414,75.080001831,209.07000732,1.4319900274,2.3200001717,668.83996582,81.720001221,1363.4285889,0,2180.0600586,0,0,0,0,288.54998779,288.54998779,0,0,0,6,2180.0600586,0,0,0,10.399999619,3.7000000477,6.6999998093,0,0,0
6662.7397461,0,95.900001526,1497.5999756,0,25307,82,3,11,372,21.329999924,1384.5999756,0,57.290000916,3365.9799805,807.92999268,18.440000534,151.08999634,1.4103088379,1.7699999809,10.409999847,106.98000336,1363.4285889,0,1583.5799561,1497.5999756,0,0,0,0,0,0,0,0,4,0,0,0,29.600000381,159.30000305,55,104.29999542,0,1583.5799561,0
9967.890625,49.799999237,112.90000153,127.09999847,72.819999695,25308,82,3,11,372,43.529998779,1868.9699707,0,151.26647949,3752.5200195,1236.9299316,90.220001221,280.76998901,2.5915658474,2.9497323036,800.57000732,127.97000122,1363.4285889,0,2274.9499512,54.279998779,110.90000153,0,110.90000153,917.57000732,264.22998047,227.13999939,426.20001221,0,3,2266.1298828,0,0,45.400001526,113.8999939,4.6999998093,109.19999695,0,0,8.8199996948
4818.1298828,0,96.199996948,755.33996582,0,25309,82,3,11,372,24.840000153,748.98999023,0,125.53000641,2352.2600098,2309.4699707,32.689998627,172.25999451,1.6362948418,1.9054000378,440.38998413,35.930000305,1363.4285889,0,799.0300293,755.33996582,0,0,0,510.79000854,257.76000977,253.02999878,0,55.799999237,5,0,0,0,70.900001526,64.199996948,20,44.200000763,0,799.0300293,0
3169.4609375,67,39,424.51190186,38.985710144,25310,82,3,11,372,12.662369728,639.7767334,0,20.974119186,1868.2490234,707.92114258,26.528888702,104.73916626,1.014770031,0.81972002983,234.51237488,114.45123291,1363.4285889,0,668.90802002,385.5262146,146.72999573,0,146.72999573,418.09906006,418.09906006,0,0,0,2,0,0,0,0,104,5,99,0,668.90802002,0
10280.571289,163,0,479.45993042,0,25311,82,3,11,372,52.959079742,1842.2303467,0,199.67312622,4391.8051758,2235.2929688,85.940864563,276.93380737,3.7444798946,4.9860897064,1188.2124023,206.90859985,1363.4285889,0,2018.8779297,479.45993042,365,264,101,1032.4675293,298.86999512,733.59759521,0,195,4,1783.3859863,0,0,44,94,0,94,0,0,235.49200439
11608.729492,170.1000061,57,475.90002441,0,25312,82,3,11,372,46.11000061,2333.3000488,0,152.86000061,5695.8701172,1688.2800293,86.260002136,223.08999634,2.4649791718,3.2674770355,419.60998535,395.82000732,1363.4285889,0,2404.3100586,475.90002441,2044.4000244,0,2044.4000244,344.55999756,344.55999756,0,0,0,5,2390.9399414,0,0,116.80000305,82.800003052,36,46.799999237,0,0,13.369999886
10123.549805,133.30000305,100.5,489.67001343,0,25389,82,3,11,370,47.25,1852.5800781,0,156.23550415,5697.3398438,2627.6101074,83.460006714,325.66998291,4.2179532051,5.3112754822,1160.2600098,81.440002441,1447.3006592,834.92999268,1940,489.67001343,1000,0,1000,1123.4400635,779.84002686,343.6000061,0,0,4,1806.7600098,834.92999268,0,0,75.5,5.5,70,0,0,133.24000549
