regcode,provcode,hhnum,topogrpy,dweltype,tenurhws,tenurlot,roof,wall,floor,bedroom,outroom,electrct,wdrinkng,storewtr,toilet,collect,burn,composting,dump,segregate,psurec,strrec,wgts
0,15,2760,1,1,1,3,2,1,4,3,1,1,3,0,1,0,1,1,0,1,131410027000,15022,255.71
0,15,2761,1,1,1,1,2,1,9,3,1,1,11,0,1,0,1,1,0,1,131410027000,15022,255.71
0,15,2762,1,1,1,3,2,2,2,0,9,1,3,0,1,0,1,0,0,0,131410027000,15022,255.71
0,15,2763,1,1,1,1,2,1,6,2,0,1,11,0,1,1,0,0,0,1,131410027000,15022,255.71
0,15,2764,1,1,1,1,2,3,9,4,1,1,3,3,1,0,1,1,0,1,131410027000,15022,255.71
0,15,2765,1,1,1,1,2,1,8,2,0,1,3,0,1,1,1,0,0,1,131410027000,15022,255.71
0,15,2766,1,1,1,1,2,2,2,1,0,1,6,3,1,0,1,1,0,1,131410027000,15022,255.71
0,15,2767,1,1,1,1,2,1,6,3,0,1,11,0,1,1,0,0,0,0,131410027000,15022,255.71
0,15,2768,1,1,1,1,2,1,6,2,0,1,11,0,1,0,1,0,0,1,131410027000,15022,255.71
0,15,2769,1,4,1,3,2,1,8,3,1,1,11,0,1,0,1,1,0,1,131410027000,15022,255.71
0,15,2770,1,1,3,3,2,1,8,2,1,1,4,3,1,0,1,0,0,1,131410027000,15022,255.71
0,15,2771,1,1,1,3,2,1,8,2,0,1,2,3,1,0,0,1,1,0,131410027000,15022,255.71
0,15,2772,1,1,3,3,2,2,2,2,1,1,4,3,1,0,1,0,1,0,131410027000,15022,255.71
0,15,2773,1,1,1,1,2,1,8,2,0,1,2,3,1,0,0,1,0,0,131410027000,15022,255.71
0,15,2774,3,1,1,1,2,3,9,5,0,1,1,0,1,1,0,0,0,1,131211008000,15012,257.48
