Total_Ener,fg7,fg8,fg9,hhnum,provcode,psurec,regcode,strrec,Total_Calc,Total_CHO,fg6,Total_Fat,Total_Food,Total_Iron,Total_Nia,Total_Prot,Total_Ribo,Total_Thia,Total_VitA,Total_VitC,weight_fact,fg2,fg10,fg11,fg12,fg13,fg14,fg15,fg16,fg17,fg18,fg19,fg1,fg20,fg21,fg23,fg24,fg25,fg26,fg27,fg3,fg4,fg5
2179.763,0,4.066667,0,26234,63,1,12,474,248.8251,341.055,0,50.80429,929.5197,9.220536,29.35385,89.60177,0.7752433,0.6470333,345.7507,6.677033,289.6,430.1977,4.066667,0,0,0,417.2887,209.8524,0,207.4363,58.3,0,430.1977,0,0,10.96667,8.7,0,8.7,0,0,0,0
3839.842,0,152.9,0,26235,63,1,12,474,407.2746,818.5585,0,24.08797,1305.994,12.73602,32.16867,85.49587,0.64099,1.13797,50.96716,49.47995,289.6,1002.384,152.9,0,0,0,110.3103,110.3103,0,0,0,0,1002.384,0,0,17.7,22.7,0,22.7,0,0,0,0
1514.574,3.9125,0.675,0,26236,63,1,12,474,250.2676,241.5831,2.575,40.39715,582.2987,5.688024,12.07038,45.41584,0.644355,0.6814025,236.0165,2.288162,289.6,286.3625,0.675,0,0,0,150.9534,0,150.9534,0,40.525,93.12032,286.3625,93.12032,0,1.5875,2.5875,0,2.5875,0,0,0,0
750.5997,0,0,0,26237,63,1,12,474,148.1005,149.9663,0,6.572298,340.9887,3.292147,7.32109,22.72572,0.3555517,0.5077783,110.4301,0.77,289.6,161.45,0,0,0,0,108.5679,108.5679,0,0,0,41.9375,179.7833,41.9375,0,0,10.7,8.333333,2.366667,0,0,18.33333,0
1789.017,0,6.845081,0,26238,63,1,12,474,224.3341,285.2287,0,44.35394,588.7383,8.12247,19.67495,62.06795,0.577915,0.6135613,206.4283,3.286569,289.6,343.0764,6.845081,0,0,0,183.7081,30.36605,91.10106,62.24102,28.2875,0,343.0764,0,0,11.0125,1.8375,0,1.8375,0,0,0,13.9712
2257.29,13.8,0,0,26240,63,1,12,474,439.3536,442.944,12.4,19.73302,946.5612,7.733643,21.78198,76.68356,0.68811,0.847685,413.0179,1.064,289.6,505.8234,0,0,0,0,312.1878,312.1878,0,0,0,57.95,533.3234,57.95,0,5.725,11.175,0,11.175,0,0,27.5,0
2307.066,13.11429,74.18571,0,26246,63,1,12,463,478.3608,299.1125,0,91.6941,1206.999,11.65487,20.76539,69.55954,1.02444,1.552534,378.788,47.64417,447,318.3428,74.18571,0,0,0,337.02,0,337.02,0,22.75714,403.9071,318.3428,403.9071,0,24.85714,12.81429,0,12.81429,0,0,0,0
1152.04,2.608333,28.025,13.675,26247,63,1,12,463,221.0302,203.3445,0,16.41821,585.985,5.476011,16.39382,47.65967,0.5262083,0.3984625,269.3217,26.82427,447,255.0083,14.35,0,0,0,219.1193,187.0254,0,32.09389,31.25,41.9375,257.9449,41.9375,0,3.425,1.675,0,1.675,0,0,2.936533,0
1226.185,0,115.1414,45.71429,26248,63,1,12,463,393.3921,192.1838,0,10.44298,939.5253,8.611495,49.56495,90.27126,1.01794,1.087145,458.2894,78.4771,447,224.3033,69.42715,0,0,0,535.1806,535.1806,0,0,0,5.2,224.3033,5.2,0,0,59.7,0,59.7,0,0,0,0
2051.28,3.45,170.6172,49.875,26249,63,1,12,463,375.9504,439.7508,4.7,5.39568,927.6747,11.31571,28.13135,60.59943,0.6261925,0.8437525,224.9638,43.31729,447,560.25,120.7422,33.35526,33.35526,0,142.1273,142.1273,0,0,0,0,560.25,0,0,0,13.175,6.75,6.425,0,0,0,0
1660.634,16.7756,153.0057,50.62164,26250,63,1,12,463,579.7108,215.5053,45.92,68.26992,1107.957,7.096786,11.02708,45.85378,1.128524,0.84641,587.81,60.61602,447,119.6467,102.384,271.8,0,271.8,116.9042,0,116.9042,0,0,292.9525,127.8787,292.9525,0,31.64,31.06,0,31.06,0,0,8.232,20.02
2650.261,0,127.5476,83.44762,26251,63,1,12,463,504.6033,466.9814,0,42.06379,1705.699,16.55182,45.49526,100.7011,1.16132,1.28231,577.9286,70.85402,447,723.3,44.1,269.9,0,269.9,448.6951,448.6951,0,0,64.1,0,735.956,0,0,26.4,33.1,0,33.1,0,0,12.656,0
1566.076,26.525,69.4375,5.2875,26253,63,1,12,463,259.4569,284.2289,0.6,25.09089,648.9248,7.280595,15.7007,50.72853,0.5538962,0.671465,155.1564,13.25786,447,285.5017,64.15,0,0,0,174.7619,174.7619,0,0,0,37.26719,319.1707,37.26719,0,17.0375,4.125,2.5,1.625,0,0,33.669,0
752.2478,14.976,54.04,0,26254,63,1,12,463,314.9383,102.6087,0,24.53977,478.957,4.34543,9.519152,29.71658,0.706686,0.361322,339.9159,22.71704,447,96.4483,54.04,0,0,0,60.15523,51.00363,9.1516,0,41.46,198.0975,96.4483,198.0975,0,11.88,1.9,0,1.9,0,0,0,0
1567.695,15.1,25.96667,25.96667,26267,63,4,12,472,241.5423,317.7416,0,12.28899,616.1147,7.315113,15.4092,46.26333,0.55426,0.5217033,264.125,33.59048,270.75,386.8667,0,0,0,0,114.7147,114.7147,0,0,53.36667,0,386.8667,0,0,3.866667,16.23333,0,16.23333,0,0,0,0
2098.576,4.369565,126.8348,22.12174,26269,63,4,12,472,302.2969,338.7229,10.8,55.69191,1099.566,9.647014,21.61912,59.95096,0.6758609,0.7887782,224.5195,61.00283,270.75,336.6913,104.7131,255.9474,23.51258,232.4348,243.4524,145.8846,0,97.56783,27.19565,2.983696,346.5783,2.983696,0,64.01739,17.38696,8.282609,9.104348,0,0,9.886957,0
2246.259,25.72857,34.67143,24.71428,26270,63,4,12,472,581.3219,371.2589,18.04286,56.72747,974.5474,10.75883,21.83878,62.44287,1.045787,1.32926,389.8882,99.37141,270.75,214.4366,9.957143,120.0429,75.05714,44.98571,103.488,103.488,0,0,0,171.1268,292.0754,171.1268,0,186.0714,23.3,0.4,22.9,0,0,77.63885,0
1631.254,0,7.792637,0,26271,63,4,12,472,265.3757,314.0706,6.685714,23.09148,891.5894,7.811704,13.0782,41.56086,0.6230957,0.4350043,267.169,105.3798,270.75,295.8426,7.792637,385.5,205.2857,180.2143,48.7042,45.41808,3.286123,0,77.95714,0,327.5355,0,0,4.285714,33.12857,23.61428,9.514286,0,0,31.69286,0
3409.741,0,109.0297,0,26272,63,4,12,472,421.9117,680.9233,0,30.22003,1267.186,11.77132,41.08632,102.3725,0.8645133,0.9668267,275.1993,15.77817,270.75,829.98,109.0297,0,0,0,215.0392,104.9277,0,110.1115,47.81667,41.9375,829.98,41.9375,0,14.55,8.833333,3.333333,5.5,0,0,0,0
1252.706,0,30.8398,15.68571,26273,63,4,12,472,157.5232,231.322,2,22.19346,652.4357,8.241279,10.7278,31.8565,0.82652,0.4594029,2646.415,52.73497,270.75,143.1097,15.15408,127.8286,0,127.8286,65.47398,40.32077,25.1532,0,0,0,224.7243,0,0,15.35825,8.114285,3.985714,4.128572,0,69.06861,12.546,178.0966
2218.699,45.6,335.5,0,26274,63,4,12,472,220.8831,410.0108,0,43.05031,912.8012,7.75934,6.30692,47.42456,0.4825,0.77385,19.0728,15.65675,270.75,0,335.5,0,0,0,0,0,0,0,0,0,475.4012,0,0,33.7,22.6,0,22.6,0,451.4,24.0012,0
1789.469,16.4268,101.3098,47.42941,26275,63,4,12,472,306.1201,375.2759,10.64,7.306898,738.2627,8.496608,23.04185,55.38171,0.633136,0.896436,243.6645,48.37939,270.75,450.235,53.88036,0,0,0,118.837,110.5426,8.294452,0,0,21.8075,460.6816,21.8075,0,0,8.559999,3.28,5.28,0,0,10.44656,0
1602.255,0,0,0,26276,63,4,12,472,159.3477,342.6525,2.82,8.801198,510.4128,5.44677,13.90652,37.79551,0.29349,0.521958,16.39355,0.343,270.75,421.4101,0,0,0,0,57.74874,57.74874,0,0,0,0,433.3441,0,0,5.3,11.2,1.02,10.18,0,0,11.934,0
1794.906,0,101.55,89.3,26277,63,4,12,472,436.9378,284.6202,8.6,50.14356,997.0767,9.340185,19.84389,51.32444,0.541835,0.40482,269.9304,102.2821,270.75,245.2667,12.25,284.7,0,284.7,281.7099,281.7099,0,0,0,0,272.9667,0,0,31.25,16.3,0.4,15.9,0,0,27.7,0
1984.495,0,125.9674,38.5375,26278,63,4,12,472,538.1042,411.4281,22,13.74329,739.6658,9.27461,9.29947,53.38044,0.642805,0.970105,220.2599,38.67142,270.75,0,87.42989,0,0,0,64.77595,64.77595,0,0,0,0,494.5725,0,0,0,32.35,2.2,30.15,0,467.0725,27.5,0
1797.819,3.6,213.5128,167.54,26279,63,4,12,472,290.9625,337.6175,8.42,26.25945,863.6483,9.459136,15.90797,52.44996,1.027784,0.554482,1241.729,67.80898,270.75,388.6081,45.97284,0,0,0,222.4648,0,210.0899,12.37494,10.57471,0,391.4081,0,0,4.34,5.54,1.34,4.2,0,2.8,0,3.787896
1911.229,0,7.416667,2.35,26312,63,1,12,472,353.0753,392.6753,10.86667,17.02251,725.073,7.05932,15.78292,46.59789,0.40106,0.67521,62.83145,53.97011,297.5,396.8347,5.066667,0,0,0,144.3261,144.3261,0,0,0,0,415.2696,0,0,10.43333,18.21667,10,8.216667,0,0,18.43487,118.544
1210.752,5.333333,196.1111,65.45555,26313,63,1,12,472,216.7225,220.8195,13.35556,19.20682,631.0681,5.385526,19.92423,38.53719,0.3673367,0.3915656,139.1596,40.74211,297.5,226,130.6555,5.633333,5.633333,0,131.2401,131.2401,0,0,0,0,226,0,0,16.11333,14.02222,6.666667,7.355555,0,0,0,23.25916
1752.302,5.3,161.1143,141.7714,26314,63,1,12,472,374.6737,307.3692,0,34.4265,791.2923,10.5502,19.84682,53.21704,0.7947214,0.7762529,431.5393,49.58191,297.5,352.0645,19.34286,0,0,0,122.4884,59.87204,62.61635,0,42.67143,46.5125,358.9914,46.5125,0,8.114285,14.61429,8.571428,6.042858,0,0,6.926857,31.48571
2162.749,6.34,159.8922,46.47437,26315,63,1,12,472,395.0832,367.7845,24.22,46.63993,1080.295,11.55306,27.41108,66.80862,0.883734,1.313096,541.2086,84.96063,297.5,340.4912,113.4178,170.98,130.06,40.92,247.8074,85.21672,77.54105,85.0496,0,61,362.235,0,61,8.16,39.66,25.2,14.46,0,0,21.74384,0
1645.471,0,100.1469,40.52359,26316,63,1,12,472,260.4975,353.6798,40.53333,4.517153,710.0816,6.411283,19.04291,47.31427,0.4591567,0.58208,139.9398,18.68692,297.5,360,59.62334,0,0,0,171.5042,171.5042,0,0,0,0,377.8972,0,0,0,20,20,0,0,0,17.8972,0
1213.706,5,25.42036,19.72036,26317,63,1,12,472,235.1816,238.8271,5.325,5.34918,638.5182,6.853455,21.85966,52.5353,0.5009925,0.6601125,203.543,11.6671,297.5,282.125,5.7,0,0,0,300.4978,300.4978,0,0,0,0,282.125,0,0,0,20.15,5.5,14.65,0,0,0,0
1083.53,3.333333,0,0,26318,63,1,12,472,105.3045,234.8536,0,5.240917,317.335,4.145427,9.056189,24.01652,0.2984467,0.4510033,82.37366,0,297.5,276.2184,0,0,0,0,0,0,0,0,20.58333,0,285.385,0,0,0,8.033334,6.666667,1.366667,0,0,9.166667,0
1193.246,0,71.11163,35.44789,26319,63,1,12,472,198.4764,247.3473,2.357143,8.505281,493.8004,4.621544,11.89861,31.65387,0.3858514,0.4039143,102.8391,10.45071,297.5,296.964,35.66375,0,0,0,66.2355,66.2355,0,0,14.38571,26.57857,304.8604,26.57857,0,1.142857,7.128572,2.857143,4.271429,0,0,7.896457,0
1272.847,0,32.62144,0,26320,63,1,12,472,299.5887,241.8541,3,18.32293,618.0159,6.170295,14.54495,38.00186,0.8243766,0.9552717,317.7892,14.21591,297.5,253.75,32.62144,4.466667,4.466667,0,128.6339,128.6339,0,0,32.25,126.3208,288.4913,126.3208,0,0.6151066,1.616667,0.6666667,0.95,0,0,34.74133,0
3386.299,19.22143,105.6,65.12143,26424,63,1,12,472,635.2791,683.7496,13.8,39.61753,1237.601,18.119,29.75619,79.80975,1.040244,1.770144,601.2445,52.58762,397.33333,680.7077,40.47857,0,0,0,132.4103,102.2949,0,30.1154,17.98867,0,746.1445,0,0,65.7,136.7357,130.2857,6.45,0,0,65.43684,0
3038.333,42.26274,92.50485,82.90485,26425,63,1,12,472,799.9766,549.9168,54,43.21747,1501.24,14.32223,39.53215,112.4533,1.194942,1.242528,544.8395,60.15436,397.33333,680.4,9.599999,0,0,0,548.1592,421.7965,89.91102,36.45171,0,55.3575,680.4,55.3575,0,0,15.18,0.24,14.94,0,0,0,13.37528
1738.843,2.659091,164.7545,84.70909,26426,63,1,12,472,372.0151,349.6596,0,20.26417,761.1583,8.302036,13.84465,39.18544,0.6197495,0.582495,236.6109,40.58072,397.33333,384.4446,80.04546,55.90909,0,55.90909,36.93312,36.93312,0,0,0,93.89147,394.5337,93.89147,0,7.009091,5.468182,0,5.468182,0,0,10.089,0
2833.777,22.5,165.0954,110.1252,26428,63,1,12,472,316.2918,480.8803,5,70.40874,977.8924,10.09712,24.33644,68.747,0.63368,1.650015,168.5689,50.78668,397.33333,556.5,54.97011,0,0,0,201.5571,0,201.5571,0,0,0,565.54,0,0,10.5,7.7,0,5.2,2.5,0,9.04,0
1913.302,3.366667,165.9223,102.6124,26429,63,1,12,472,720.735,314.5551,9.599999,45.56856,961.5109,14.63139,20.51129,61.03458,0.97729,0.7144633,841.0054,187.4533,397.33333,239.095,63.3099,112.3684,58.33333,54.03508,293.6458,227.8616,65.78414,0,51.64735,0,263.6937,0,0,13.9,47.36667,37.33333,10.03333,0,0,24.59867,0
1486.308,18.28,36.26049,1.063928,26433,63,1,12,472,208.3777,254.7346,0,26.73965,665.006,6.00608,28.8671,56.499,0.48258,0.423794,185.6849,9.628368,397.33333,316.816,35.19656,0,0,0,243.3139,243.3139,0,0,0,0,322.616,0,0,21.51562,23.02,6,17.02,0,0,5.8,0
1876.269,3.375,141.1414,8.116463,26501,63,2,12,463,474.8974,236.4945,7.11,70.29641,1088.314,9.857087,20.19326,73.12254,1.018698,0.7163925,479.3315,121.518,342.85714,216.7802,133.025,130.675,130.675,0,342.4825,136.9687,205.5138,0,47.75,134.6,221.9619,134.6,0,30.6,21.425,16.725,4.7,0,0,5.18175,7.19294
2197.633,19.64,402.6487,117.5766,26502,63,2,12,463,681.7879,364.2412,6.1,47.38394,1618.322,14.83346,32.64986,78.13335,1.298016,1.294038,495.0066,151.4352,342.85714,325.4489,285.0721,252.08,165.3,86.78,353.9195,237.3928,116.5267,0,29.36,102.785,325.4489,102.785,0,10.76,38.36,15.48,22.88,0,0,0,77.22
865.7194,11.72,0,0,26503,63,2,12,463,152.343,144.797,5.46,12.4632,446.0188,5.613108,15.78287,43.6613,1.032016,0.246662,1724.042,6.177496,342.85714,140.7366,0,0,0,0,263.5082,228.8602,0,34.64809,0,0,150.1906,0,0,0,15.14,4.66,5.56,4.92,0,9.454,0
1690.825,0,225.3356,87.84319,26504,63,2,12,463,389.7581,297.5223,21.17647,20.16974,1619.622,8.640739,36.39948,79.25602,0.82584,0.8779182,328.5093,94.5109,342.85714,326.4011,137.4924,571.147,0,571.147,442.897,283.8694,0,159.0275,11.32941,0,326.4011,0,0,1.729412,19.60588,0.6352941,18.97059,0,0,0,0
1635.462,14.175,52.04747,3.797467,26505,63,2,12,463,280.2058,257.3402,6,34.10847,869.058,9.076902,27.05738,74.42778,0.54769,0.64257,293.7467,27.89119,342.85714,236.512,48.25,5.25,5.25,0,458.5418,321.3853,48.16125,88.9952,0,0,259.9005,0,0,8.25,26.25,18.75,7.5,0,0,23.3885,38.64323
1294.787,0,39.65207,32.47934,26506,63,2,12,463,195.8877,184.5824,5.345455,48.30352,437.5712,4.725469,8.913425,30.22659,0.3620127,0.55503,173.5456,21.83304,342.85714,236.2776,7.172727,0,0,0,68.67619,0,68.67619,0,0,59.89091,236.2776,59.89091,0,25.71087,2.018182,0,2.018182,0,0,0,0
3244.186,32.55,332.6154,224.3,26507,63,2,12,463,511.0482,516.0599,40.44,83.49888,1766.129,18.80453,30.15274,106.2585,1.06796,2.01712,517.8931,65.95914,342.85714,514.5406,108.3154,0,0,0,378.6986,81.05635,225.3727,72.26958,31.6092,304.2375,521.2286,304.2375,0,0,32.3,0,32.3,0,0,6.688,92.45
1569.267,0,66.13333,0,26571,63,1,12,472,337.8293,162.6784,0,60.74026,913.28,6.86676,25.9622,92.62882,0.73509,1.034907,281.1265,22.49856,340.57143,220.3333,66.13333,0,0,0,588.2133,405.3275,182.8859,0,0,0,220.3333,0,0,20.46667,18.13333,0,18.13333,0,0,0,0
1965.543,3.264,49.12342,3.582439,26573,63,1,12,472,233.3378,367.1587,0,28.86354,814.612,7.679983,20.31443,58.91185,0.5669172,0.5901948,204.2696,7.604421,340.57143,473.4913,45.54098,1.548,1.548,0,208.0466,208.0466,0,0,53.976,0,473.4913,0,0,18.11868,7.044,0,7.044,0,0,0,0
1686.858,0,136.2492,19.77465,26574,63,1,12,472,228.893,308.6017,0,28.34938,722.1685,9.193079,17.42971,49.00994,0.4065927,0.5741454,137.8936,12.55258,340.57143,351.1344,116.4746,0,0,0,169.7224,169.7224,0,0,0,0,384.757,0,0,16.27624,15.16364,0,15.16364,0,0,33.62258,0
1551.197,21.03333,236.9,105.4333,26576,63,1,12,472,425.0284,220.034,0,53.47442,875.2195,8.096553,14.41233,47.13221,0.7056833,0.50122,252.4788,57.2148,340.57143,172.8186,131.4667,0,0,0,310.0338,310.0338,0,0,0,28.91667,202.8023,28.91667,0,31.23333,44.3,27.5,16.8,0,0,29.98373,0
966.446,0,247.45,185.95,26577,63,1,12,472,278.5404,159.5551,10.2625,18.87778,785.6538,8.460745,18.0124,39.03875,0.5500187,0.5007737,917.054,65.36313,340.57143,122.5168,61.5,119.6625,32.45,87.2125,181.062,146.7435,34.3185,0,34.6,0,162.9793,0,0,9.95,19.6875,3.0375,16.65,0,40.4625,0,0
1721.479,0,99.63142,17.71549,26578,63,1,12,472,429.5836,307.9727,25.2,31.16442,1061.629,6.741963,15.5616,51.8428,0.8273466,0.62655,311.0447,29.42451,340.57143,338.6707,81.91593,0,0,0,173.1781,78.364,26.2045,68.6096,0,391.1625,372.4573,391.1625,0,0,0,0,0,0,0,33.78667,0
4167.867,24.5625,11.125,0.8125,26579,63,1,12,472,469.7628,834.048,14.0125,48.09517,1295.54,13.67868,34.29969,99.13449,0.81698,1.193569,101.279,6.652106,340.57143,1011.037,10.3125,0,0,0,183.7571,91.48762,92.2695,0,0,42.98281,1011.037,42.98281,0,0,8.0625,3.1,4.9625,0,0,0,0
1248.346,5.083333,48.34668,18.65854,26580,63,1,12,472,236.1297,134.5317,3,56.86036,670.0966,6.876182,19.46296,53.30077,0.5454517,0.7219951,623.0546,37.90177,340.57143,133.3057,29.68814,0,0,0,369.6079,59.42716,98.76239,211.4184,0,8.333333,157.4978,0,8.333333,8.650001,24.28333,1.5,22.78333,0,0,24.19213,45.29412
1217.773,5,242.04,0,26581,63,1,12,472,231.2452,241.7527,0,11.11979,740.4491,5.519168,14.38794,37.49448,0.341396,0.457982,57.73315,32.73211,340.57143,291.86,242.04,0,0,0,189.3891,189.3891,0,0,0,0,291.86,0,0,8.02,4.14,0,4.14,0,0,0,0
1610.203,0,62.40561,15.00724,26582,63,1,12,472,529.7012,244.1314,13.675,30.66548,1033.948,8.812075,25.97252,89.12153,1.133713,0.49623,665.4907,15.9142,340.57143,281.7792,47.39837,0,0,0,412.0328,41.09607,370.9367,0,17.0115,236.9469,284.2292,236.9469,0,1.77226,5.875,0,5.875,0,0,2.45,0
2610.314,9.5,214.8,0,26583,63,1,12,472,961.8844,340.3727,1.54,111.6574,1552.858,11.84889,16.58379,60.60173,1.566012,1.233264,584.8397,19.1265,340.57143,234.44,214.8,0,0,0,306.5405,77.02197,229.5185,0,0,496.16,278.757,368.16,128,119,47.16,12,35.16,0,0,44.317,79.4
1226.884,25.13333,129.7039,45.93333,26584,63,1,12,472,204.8296,150.208,0,48.77673,626.6636,6.90708,25.27283,46.79111,0.49977,0.5508034,197.9773,32.91116,340.57143,161.7,83.77058,0,0,0,236.7597,236.7597,0,0,0,0,161.7,0,0,44.53334,28.83333,9.166667,19.66667,0,0,0,0
1383.819,0,171.7596,88.10951,26585,63,1,12,472,281.4083,223.8154,0,39.09969,550.3201,7.783453,10.71963,33.98774,0.4675475,0.39412,276.4788,37.32331,340.57143,216.6716,83.65009,0,0,0,51.38913,51.38913,0,0,39.525,0,226.3604,0,0,30.9277,30.35833,23.75,6.608333,0,0,9.68875,0
1158.762,3.3,36.9255,36.9255,26587,63,1,12,472,179.5517,228.7853,0,8.58113,544.4565,5.16251,16.66107,41.46673,0.45656,0.45573,130.8599,18.53678,340.57143,238.4406,0,0,0,0,215.8404,215.8404,0,0,0,0,248.8906,0,0,0,39.5,20,19.5,0,0,10.45,0
3356.242,5.7,52.69225,0,26640,63,4,12,474,1045.684,384.7652,0,155.0721,5672.144,12.05106,24.82582,105.2821,1.84314,1.16204,594.4301,11.03505,318.23529,302.9604,52.69225,7.2,7.2,0,414.3416,0,197.4199,216.9216,117.2,4730,325.0104,0,4730,0,20,20,0,0,0,22.05,0
1689.612,1.47,110.8997,65.91,26641,63,4,12,474,408.632,285.2527,20.58,32.92695,707.6114,11.90028,18.34711,62.78543,0.8075685,0.9012915,456.0966,51.42996,318.23529,279.7384,44.98975,0,0,0,202.6821,39.14325,127.3324,36.20652,0,66.48938,294.1051,66.48938,0,1.395,9.99,9.6,0.39,0,0,14.3667,0
1724.936,11.1565,38.10693,2.75378,26643,63,4,12,474,236.9495,361.9357,0,10.6313,633.9464,9.212325,12.9081,45.06403,0.602205,0.807205,356.3975,5.86782,318.23529,489.8452,35.35315,0,0,0,22.08765,13.13177,0,8.955885,59.5,0,489.8452,0,0,0.6,12.65,11,1.65,0,0,0,0
2442.667,15.1322,116.2388,17.26,26644,63,4,12,474,410.8881,486.8905,38.4,28.00529,1269.055,10.62942,20.2522,57.19819,0.584408,0.70585,198.0305,93.35448,318.23529,438.44,98.97884,441.56,0,441.56,142.3936,142.3936,0,0,0,0,472.6107,0,0,17.3,25.42,9.5,15.92,0,0,34.17064,0
2095.046,0,34.98533,0,26645,63,4,12,474,295.0115,226.722,23.0125,93.21259,925.6396,8.860755,25.99311,87.19498,1.296916,1.69543,995.4617,30.17018,318.23529,224.475,34.98533,138.6842,0,138.6842,493.3076,16.8921,341.5684,134.8472,0,0,224.475,0,0,8.125,3.05,0.2625,2.7875,0,0,0,0
1339.825,0,149.45,106.65,26646,63,4,12,474,359.4785,282.0886,10.6,5.407445,638.6434,10.57483,16.00961,40.30811,0.440835,0.497615,325.9865,73.26572,318.23529,258.15,42.8,0,0,0,109.7802,109.7802,0,0,0,0,284.8632,0,0,0,83.95,10.85,73.1,0,0,26.7132,0
2127.14,3.3875,502.7375,40.6125,26647,63,4,12,474,454.9034,363.0475,0,37.30539,1569.995,24.5574,30.70685,84.53677,0.7791875,0.934915,475.8482,123.797,318.23529,381.7921,462.125,246.875,0,246.875,375.9784,85.66171,135.904,154.4127,14.2875,0,381.7921,0,0,13.8125,31.125,4.3875,26.7375,0,0,0,0
2123.725,0,158.7071,59.67539,26648,63,4,12,474,422.561,311.4223,0,76.80089,719.0809,10.23389,13.83182,46.34096,0.3589,0.51408,149.9323,21.37213,318.23529,317.9208,99.0317,115,0,115,57.81822,57.81822,0,0,0,0,317.9208,0,0,69.6348,0,0,0,0,0,0,0
1538.663,12.289,164.3504,0,26650,63,4,12,474,491.1965,258.5124,0,26.72608,745.4974,11.31934,14.01957,65.57863,0.5947667,0.5967867,165.1866,23.91277,318.23529,278.8135,164.3504,2.4,2.4,0,180.8111,45.81901,134.9921,0,70.63333,0,289.4802,0,0,18.83333,6.7,6,0.7,0,0,10.66667,0
2672.966,0,444.225,239.8204,26651,63,4,12,474,510.773,456.6577,0,55.82466,1322.525,14.34735,28.25156,85.82656,0.99731,1.389285,494.5471,93.95433,318.23529,484.7401,204.4046,45.2,0,45.2,231.7694,134.1158,97.6536,0,71.7,0,505.4801,0,0,14.2,9.95,0,9.95,0,0,20.74,0
1724.463,0,80.12595,6.264706,26653,63,4,12,474,505.5284,273.4351,10.16471,43.37722,1391.891,6.476892,21.23174,59.08566,0.6681283,0.6919288,417.3722,10.46681,318.23529,242.882,73.86124,0,0,0,211.8252,152.6725,59.15278,0,0,694.7647,288.1394,0,694.7647,13.00588,79.74706,43.67647,36.07059,0,0,45.25738,14.11765
3088.737,0,16.70994,4.248406,26654,63,4,12,474,531.7061,443.2229,34.33846,88.5405,1265.301,17.63373,48.35522,129.2535,1.569918,1.491612,889.5276,11.18103,318.23529,386.0034,12.46154,0,0,0,625.2835,101.3534,141.3739,382.5562,103.3931,0,440.181,0,0,7.153846,31.82308,23.07692,8.746154,0,0,54.17769,6.418318
1575.889,0,12.37218,12.37218,26655,63,4,12,474,252.0271,263.9792,17.25,35.87484,710.2946,6.23371,15.72637,49.16243,0.491,0.4417725,163.903,5.755785,318.23529,312.1201,0,0,0,0,302.6774,194.9173,107.7601,0,27.2,0,312.1201,0,0,24.3,14.375,1.85,7.15,5.375,0,0,0
2319.654,7.4,175.3505,26.775,26656,63,4,12,474,359.4841,419.3809,4.425,36.78354,1271.389,10.84342,26.65139,76.1034,0.6763575,1.1184,232.3482,90.89745,318.23529,443.3102,148.5755,241.9,71.875,170.025,373.7285,241.024,132.7045,0,0,0,443.3102,0,0,0,25.275,6,19.275,0,0,0,0
978.6906,0,37.46122,15.27551,26657,63,4,12,474,200.6529,176.3523,8.142858,19.19369,336.2206,5.823176,8.28282,24.95812,0.4458414,0.6378171,228.5789,15.33303,318.23529,190.1774,22.18571,0,0,0,33.15852,26.3818,6.776724,0,29.72857,0,211.7437,0,0,7.014286,8.971429,7,1.971429,0,0,21.56629,0
1515.874,28.236,133.4797,96.89926,26659,63,4,12,474,362.6145,266.6989,8.45,24.83932,677.5681,9.659525,14.81343,56.25398,0.68638,0.83786,406.8838,23.8375,318.23529,286.0736,36.58047,0,0,0,123.6116,89.91737,33.69427,0,92.86713,0,286.0736,0,0,3.85,1,1,0,0,0,0,0
3279.961,0,249.4364,0,26660,63,4,12,474,772.7903,630.2039,27.10909,46.55219,1322.262,22.58643,25.95415,83.90214,1.210778,1.321554,793.005,36.92616,318.23529,647.5091,249.4364,0,0,0,145.2103,22.01316,123.1972,0,50.72727,74.86363,742.9247,74.86363,0,19.74545,12.24545,1.636364,10.60909,0,27.27273,68.14295,0
649.077,0,125.8738,68.6,26702,63,1,12,478,492.5636,120.4099,3.333333,4.333177,517.629,6.74114,10.32145,32.05055,0.39913,0.3023067,216.2241,50.84062,270.5,130.838,57.27384,0,0,0,180.3505,180.3505,0,0,0,40.66667,130.838,40.66667,0,0,36.56667,0.3333333,36.23333,0,0,0,0
2402.71,0,225.7,150.55,26703,63,1,12,478,382.7502,482.418,0,18.76896,1094.291,9.588965,28.92043,75.09738,0.651105,0.8259825,319.1951,62.02682,270.5,579.1763,75.15,0,0,0,261.8651,261.8651,0,0,0,0,579.1763,0,0,8.125,19.425,0,19.425,0,0,0,0
1519.194,0,15.86,0,26704,63,1,12,478,215.9111,309.457,6.96,12.99608,514.2037,5.365362,17.23344,40.86442,0.311184,0.481052,50.78963,5.338476,270.5,373.7,15.86,0,0,0,106.2837,106.2837,0,0,0,0,373.7,0,0,9.76,1.64,1.64,0,0,0,0,0
1290.521,0,196.5808,33.83492,26705,63,1,12,478,299.9576,229.594,6.483334,24.12621,780.5667,5.915167,13.64265,38.52309,0.3866583,0.4003266,114.1433,17.84618,270.5,319.7339,162.7459,0,0,0,224.4353,224.4353,0,0,0,0,319.7339,0,0,20.61667,12.71667,2,10.71667,0,0,0,0
