regcode,provcode,hhnum,member_code,age,sex,psc,fg1,fg2,fg3,fg4,fg5,fg6,fg7,fg8,fg9,fg10,fg11,fg12,fg13,fg14,fg15,fg16,fg17,fg18,fg19,fg20,fg21,fg23,fg24,fg25,fg26,fg27,Total_Food,Total_Ener,Total_Prot,Total_Calc,Total_Iron,Total_VitA,Total_VitC,Total_Thia,Total_Ribo,Total_Nia,Total_CHO,Total_Fat,psurec,strrec,wgts
1,33,113,2,27.008898,2,10,329.62201,283.56,12,34.062,0,49,0,178.17464,4.9426799,173.23195,0,0,0,322.51065,0,263.31989,59.190762,0,0,0,0,10.75,20,20,0,0,910.05725,2523.860107,73.27030182,355.5043335,14.77826977,145.933197,71.62103271,2.196259975,1.35690999,28.67027092,344.0148926,95.20317078,37101008000,33022,5292
1,33,113,3,5.8945928,2,0,119.46112,65.521118,0,53.939999,0,16.719999,0,29.68985,4.9426799,24.747169,0,0,0,221.76575,0,144.60622,77.159531,0,0,0,0,6.25,226.75,226.75,0,0,1218.3035,1264.366089,37.2596817,463.4585571,1.268829942,1.191720009,15.31305027,125.6940994,160.4048004,52.49885178,170.8174286,11.0551796,37101008000,33022,5292
1,33,118,5,4.7830253,2,0,169.645,72.557999,30,67.086998,0,61.52,5.8499999,8.7119999,8.7119999,0,46.57534,0,46.57534,137.31651,137.31651,0,0,22.732759,697.375,114.375,583,3,0,0,0,0,2212.3506,1427.267822,45.0751915,400.2982788,0.471439987,0.764689982,12.9038496,9.259679794,243.9364929,29.90615082,471.0673523,8.369669914,37101008000,33022,5292
1,33,119,6,5.6071186,2,0,157.2325,144.9075,0,12.325,0,39.849998,0,19.87742,0,19.87742,22.5,22.5,0,144.14729,104.0386,40.1087,0,0,15.25,15.25,0,0,0.25,0.25,0,0,758.36444,929.5599365,32.11750031,209.2150116,0.418760002,0.307889998,13.3547802,35.39091873,172.1086426,12.42693043,81.54414368,3.861119986,36201025000,33012,5272
1,33,120,7,3.2908967,2,0,68.537003,42.694,0,25.843,0,63.400002,3.51,16.87933,10.25352,6.6258101,102.5,102.5,0,57.981331,47.126331,10.855,0,0,0,0,0,0,0.375,0.375,0,0,559.45532,571.3963013,16.47974014,110.3540802,0.248140007,0.205929995,5.041409969,36.39064026,104.396759,9.696160316,31.46347046,2.582819939,36201025000,33012,5272
1,33,120,6,5.9657769,1,99,213.63367,207.78166,0,5.8520002,0,203.36501,3.51,62.21122,29.133801,33.077419,108.22368,61.5,46.723679,158.43703,136.72704,21.709999,0,0,0,0,0,0,3.175,3.175,0,0,1298.2363,1040.775146,34.34769058,420.4215088,0.297250003,0.329479992,12.56935024,36.51671982,205.6568909,8.913829803,124.5741806,5.120160103,36201025000,33012,5272
1,33,121,7,5.5058179,2,0,95.699127,88.199127,4,3.5,0,32.099998,0,6.6258101,0,6.6258101,0,0,0,54.684151,54.684151,0,0,0,15.25,15.25,0,1.5,0.5,0.5,0,0,379.11816,506.6704407,12.78619003,69.64041138,0.182610005,0.177929997,4.858590126,4.990640163,101.3742599,5.502970219,30.78034019,1.695770025,36201025000,33012,5272
1,33,122,5,1.6536618,2,0,70.899246,62.237251,0,8.6619997,0,22.950001,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,11.875,11.875,0,0,210.9985,498.6646118,9.048859596,61.90206146,0.119929999,0.199970007,5.16519022,37.50999832,102.5907211,5.727300167,61.88103867,1.767089963,36201025000,33012,5272
1,33,122,4,5.4127312,2,0,128.29201,115.926,0,12.366,0,16.950001,0,0,0,0,0,0,0,45.813,45.813,0,0,0,0,0,0,1.3,11.75,11.75,0,0,389.95999,732.6340942,17.76709938,262.0487671,0.180539995,0.212160006,7.77699995,37.50999832,149.1068878,7.184160233,25.54554939,2.387459993,36201025000,33012,5272
1,33,122,2,30.888433,2,12,199.49174,188.37975,0,11.112,0,15.75,0,0,0,0,0,0,0,89.866997,89.866997,0,0,0,0,0,0,1.95,12,12,0,0,319.05875,1012.861755,29.1207695,535.4423828,3.499000072,50.76911926,37.50999832,0.247799993,0.29648,11.66308975,204.8657074,8.462619781,36201025000,33012,5272
1,33,123,2,19.737165,2,12,192.77052,129.06149,0,63.70903,0,63,0,0,0,0,0,0,0,120.32609,0,120.32609,0,0,91.5,91.5,0,0,2.5,2.5,0,0,470.09662,1293.05249,29.31081009,380.4969177,3.898339987,95.55975342,2.786999941,0.957610011,1.014469981,10.49287987,218.4028778,33.60031891,36201025000,33012,5272
1,33,124,2,28.969198,2,12,540.1535,494.35349,0,45.799999,0,6.5,5.8499999,258.01312,38.259918,219.7532,0,0,0,83.474998,64,19.475,0,0,15.25,15.25,0,2.5,0.25,0.25,0,0,911.99164,2381.744385,60.06887054,395.3664551,10.51121044,229.0081024,32.3006897,1.033720016,0.583220005,22.54820061,486.6525269,21.51202965,36201025000,33012,5272
1,33,124,5,1.4401095,2,0,76.572632,66.355133,0,10.2175,0,22.6,2.925,79.509682,0,79.509682,0,0,0,9.7938099,0,9.7938099,0,0,30.5,30.5,0,1,0,0,0,0,419.27728,539.612915,11.94023991,144.1002197,0.265480012,0.236029997,3.829770088,18.35268021,94.37983704,12.73740005,70.34999847,2.245759964,36201025000,33012,5272
1,33,124,4,4.3449693,1,99,384.233,347.77802,0,36.455002,0,8,5.3625002,48.47506,21.97183,26.503229,0,0,0,84.077316,64,20.07732,0,0,30.5,30.5,0,2.05,0.064999998,0.064999998,0,0,1110.1132,1910.342651,46.91123962,295.2515869,0.717410028,0.455619991,16.81669044,9.102560043,368.8611755,27.39385033,106.949173,7.404220104,36201025000,33012,5272
1,33,125,11,19.953457,2,10,457.98212,417.79614,0,40.186001,0,20,0,178.53865,59.522301,119.01635,0,0,0,321.22363,321.22363,0,0,0,91.5,91.5,0,8.2799997,1.25,1.25,0,0,1078.7744,2175.323486,73.50942993,464.1533203,12.40412045,263.6168823,25.53231049,0.732219994,0.685270011,26.09004021,399.4108276,31.4722805,36201025000,33012,5272
1,33,125,8,5.6481862,2,0,191.18687,132.13689,0,59.049999,0,48.70903,0,83.939949,32.957748,50.982201,0,0,0,244.81487,182.7404,62.074471,0,0,30.5,30.5,0,6,100.315,100.315,0,0,1356.2224,1468.699829,47.61643982,268.2759094,0.616320014,0.500630021,15.07083988,10.4344101,237.5612793,36.38750839,166.2920074,10.82497025,36201025000,33012,5272
1,33,125,9,3.1485283,1,99,133.562,98.412003,0,35.150002,0,30.58,5.8499999,47.020191,20.50704,26.513149,0,0,0,101.65768,62.345451,39.312229,0,0,30.5,30.5,0,0,0.315,0.315,0,0,662.53979,928.050293,27.72380066,140.0698242,0.451759994,0.35007,9.48526001,7.389929771,155.1928101,21.80512047,91.98674011,5.473609924,36201025000,33012,5272
1,33,126,9,4.7227926,1,99,239.21976,139.17375,30,70.045998,0,54.299999,0.58499998,0,0,0,0,0,0,283.93555,121.10755,0,162.828,0,45.75,45.75,0,3.78,0.13,0.13,0,0,1196.7356,1604.439941,56.46348953,572.1951904,0.508650005,0.711759984,16.85106087,6.861000061,241.4051056,46.12295151,206.2041168,7.436029911,36201025000,33012,5272
1,33,126,10,2.2751541,1,99,268.043,182.646,15.25,70.147003,0,50.599998,0.58499998,0,0,0,0,0,0,186.25224,117.04224,21.709999,47.5,0,45.75,45.75,0,6.9450002,0.13,0.13,0,0,1058.4805,1624.360962,49.54507828,384.4308472,0.466069996,0.519749999,16.6101799,18.80599976,278.6544495,35.09230042,154.4493866,6.863619804,36201025000,33012,5272
1,33,128,6,2.882957,2,0,237.19125,217.36125,0,19.83,0,2.25,0,5.0555601,5.0555601,0,0,0,0,87.355949,87.355949,0,0,0,0,0,0,0,0.19,0.19,0,0,661.83551,1009.501404,30.25255013,160.6591797,0.33811,0.212980002,11.30865955,0.846300006,207.4751434,6.50661993,34.96131897,3.925940037,36201025000,33012,5272
1,33,128,2,27.570158,2,11,374.04901,374.04901,0,0,0,5,0,17.83592,17.83592,0,0,0,0,65.807999,65.807999,0,0,0,0,0,0,0,0.75,0.75,0,0,463.44293,1402.995605,37.39260101,349.0744019,5.277060032,109.2194519,10.34922028,0.435479999,0.271730006,14.46918011,307.4186096,2.522439957,36201025000,33012,5272
1,33,128,7,1.0130048,1,99,50.283119,38.833118,0,11.45,0,0.75,0,0,0,0,0,0,0,12.72,12.72,0,0,0,0,0,0,0,0.064999998,0.064999998,0,0,126.88625,229.3857574,7.011109829,44.82577896,0.09685,0.047699999,2.376280069,0,48.04299164,1.007310033,28.76707077,1.274960041,36201025000,33012,5272
1,33,128,5,5.0157428,1,99,248.27901,223.929,0,24.35,0,2.75,0,0,0,0,0,0,0,107.53995,107.53995,0,0,0,0,0,0,0,0.19,0.19,0,0,714.76794,1081.05249,34.67789841,263.5884094,0.371639997,0.248439997,12.32804966,0,219.4601898,7.159780025,45.0528717,4.655079842,36201025000,33012,5272
1,33,130,2,4.9336071,2,0,80.055252,59.106251,0,20.948999,0,15.15,10.725,1.7736,0.91791999,0.85567999,0,0,0,64.911423,31.081631,33.829788,0,0,366,366,0,16.5,184,184,0,0,1435.8555,1347.544678,42.10243988,808.5800171,1.890519977,1.804749966,11.73816967,99.18630981,187.2940216,47.74053955,1442.100098,16.03293037,44809006000,33022,5252
1,33,131,1,24.101301,2,8,283.51801,263.961,0,19.556999,0,50.82,0,93.19294,14.2381,78.954842,0,0,0,170.46411,152.44411,18.02,0,129.98161,0,0,0,6.5,5,0,0,5,739.47668,1769.554443,56.05484009,488.9313049,10.75804043,570.3781738,17.85404015,0.638830006,0.855849981,18.75148964,314.6087646,31.61531067,44809006000,33022,5252
1,33,133,3,5.560575,2,0,342.24301,145.7415,85,111.5015,0,60.110001,3.16418,76.747124,22.42857,54.31855,280,0,280,330.59332,198.23534,42.089699,90.268288,32.5,214.375,214.375,0,5.3303599,185.5,185.5,0,0,2960.0212,2219.200928,76.45085144,847.2553101,0.961579978,1.635480046,22.89179039,126.9558487,370.2797546,47.43904114,573.0841064,13.01706982,44809006000,33022,5252
1,33,136,6,20.939083,2,10,746.98297,737.91998,0,9.0629997,0,65,45,421.98404,39.71656,382.26746,18.9,0,18.9,450.69611,44.966919,405.72919,0,5.4558601,0,0,0,2.7,0.75,0.75,0,0,1757.469,3292.043457,95.92523956,1026.139282,20.04982948,244.5263062,62.05311966,1.028620005,0.962790012,24.67897987,522.9570923,90.5968399,44809006000,33022,5252
1,33,136,4,32.388775,2,10,302.94,296.16,0,6.7800002,0,9.5,0,257.46622,0,257.46622,93.150002,0,93.150002,83.148849,72.773849,10.375,0,0,0,0,0,0,2.5,2.5,0,0,748.70508,1178.267456,33.0788002,352.585968,8.755970001,124.2436295,74.78991699,0.430869997,0.342429996,13.68789005,246.3178558,6.738629818,44809006000,33022,5252
1,33,136,7,3.9233401,1,99,345.16751,323.89749,15,6.27,0,145,37.5,221.17744,54.595772,166.58168,4.0500002,0,4.0500002,193.24191,34.24192,159,0,0,0,0,0,0,0.625,0.625,0,0,1711.0239,1782.128418,43.68515015,492.4685059,0.426079988,0.448890001,11.43437958,33.13972092,308.5223694,41.35334015,144.821579,12.06443977,44809006000,33022,5252
1,33,140,7,25.609856,2,10,377.62076,285.56,0,92.060753,0,43.080002,0,99.711761,16.334999,83.376762,46.052631,0,46.052631,423.02332,423.02332,0,0,0,0,0,0,5.625,1,1,0,0,996.11346,2097.319824,84.06430054,762.7748413,9.613059998,208.1817474,6.430719852,1.004009962,1.118630052,24.92959023,367.1731262,32.37857056,45009013000,33032,5248
1,33,142,8,1.8590007,1,99,95.213997,86.384003,0,8.8299999,0,3,0,10.53176,0,10.53176,0,0,0,79.583572,79.583572,0,0,0,0,0,0,0,20,20,0,0,413.65863,486.1881714,19.32888985,167.5422516,0.578939974,0.311140001,6.633289814,2.942800045,88.80152893,5.961209774,355.5308228,5.997839928,45009013000,33032,5248
1,33,142,2,44.402466,2,7,203.63901,173.88901,0,29.75,0,43.119999,0,78.988243,0,78.988243,0,0,0,211.38753,184.3566,27.03093,0,0,0,0,0,2.5,1.5,1.5,0,0,541.13477,1324.852295,45.34701157,154.0371552,5.747769833,113.0675201,10.0710001,0.515179992,0.443549991,18.61874962,224.2203064,27.25576019,45009013000,33032,5248
1,33,143,6,1.9110198,2,0,123.9475,65.677498,0,58.27,0,65.5,0,6.6062498,0,6.6062498,71.5,71.5,0,6.5774999,0,6.5774999,0,0,297.375,297.375,0,0.375,0,0,0,0,1077.8876,1014.818909,22.88752937,561.1312866,0.723950028,1.307309985,4.916309834,14.15915012,175.9070435,24.55945015,309.645874,2.719269991,45009013000,33032,5248
1,33,148,5,5.2238193,1,99,132.67992,63.800999,0,68.878906,0,24,0,15.79765,0,15.79765,0,0,0,301.26801,0,301.26801,0,0,228.75,228.75,0,10.335,250.19501,250.19501,0,0,1891.7161,1583.504028,48.00904083,635.699585,1.027160048,1.16979003,12.25084972,42.56420135,211.241272,61.1248703,203.6913452,9.363530159,49714057004,33012,5280
1,33,149,2,38.617386,2,11,195.6125,187.02451,0,8.5880003,0,4.5,0,91.022453,51.267609,39.754841,0,0,0,119.76154,36.761539,83,0,0,0,0,0,0,0.125,0.125,0,0,411.02148,973.6763916,29.34395027,231.9868469,4.51210022,114.7114182,15.41384029,0.336549997,0.285039991,11.00475979,173.8273468,17.86086082,49714057004,33012,5280
1,33,150,5,4.4900751,1,99,112.6591,76.832253,0,35.826851,0,40.744999,0,0,0,0,0,0,0,103.635,25.74,77.894997,0,0,1222.7069,1222.7069,0,6.5,9,9,0,0,2943.2471,1868.314941,75.01783752,1610.655273,0.98089999,3.460999966,11.45919037,53.52159882,198.0600128,86.17195892,1328.416992,5.726109982,49714057004,33012,5280
1,33,150,6,2.0533881,2,0,62.776569,43.472252,0,19.304319,0,30.705,0,0,0,0,0,0,0,58.799999,0,58.799999,0,0,1000.5906,1000.5906,0,5,9,9,0,0,2298.0393,1345.520386,53.78646851,1480.874634,0.650600016,2.692660093,6.81953001,38.56349945,149.9462128,58.87971878,312.0879517,7.692299843,49714057004,33012,5280
1,33,150,4,29.453798,2,10,292.2775,166.8,0,125.4775,14.38588,18,5.0250001,40.75877,0,40.75877,0,0,0,209.53903,0,63.292702,146.24632,0,0,0,0,1.5,5.5,5.5,0,0,586.98621,1963.796143,68.06318665,309.5376282,13.65581989,2916.206055,31.55668068,1.27286005,2.26515007,22.50502014,325.8052673,43.08766937,49714057004,33012,5280
1,33,151,2,32.353184,2,8,189.7935,178.2675,0,11.526,0,9,0,145.41988,22.03809,123.38179,0,0,0,193.01591,164.37341,28.6425,0,0,0,0,0,0,0.25,0.25,0,0,537.47931,1002.887268,40.21686935,234.0931549,5.351170063,196.33078,18.07191086,0.557820022,0.422149986,14.99637032,178.7932892,14.00067997,49714057004,33012,5280
1,33,152,3,1.8370979,1,99,122.78075,47.85075,0,74.93,4.79529,0,0,32.797138,18.04361,14.75353,0,0,0,275.42029,52.753849,19.094999,203.57143,0,549,549,0,9,134,134,0,0,2241.7915,1505.34668,77.73388672,744.9346313,0.98071003,1.460669994,30.28593063,52.5741806,162.4436798,60.53308868,1965.094116,11.61067009,49714057004,33012,5280
1,33,153,2,20.939083,2,9,398.60001,366.95999,0,31.639999,0,4.5,10.05,53.864819,32.857761,21.007059,0,0,0,464.22537,300,164.22536,0,0,0,0,0,5,0.25,0.25,0,0,936.49017,2577.898682,92.29209137,526.9267578,17.94816971,1049.723999,8.764650345,1.393409967,0.837189972,25.72360039,377.887207,77.39758301,49714057004,33012,5280
1,33,155,5,23.074606,2,10,824.78003,811.48199,0,13.298,0,8.5,26.5,113.97065,17.73214,96.23851,0,0,0,161.20154,63.761539,0,97.440002,0,0,0,0,1.5,0.75,0.75,0,0,1137.2021,3313.005615,91.13471985,449.7380066,13.26906967,215.3748932,37.39466095,1.085190058,0.755200028,34.52880096,695.9519043,18.03759956,54319011000,33032,5232
1,33,156,2,33.188229,2,7,200.16,200.16,0,0,0,6.5,2.8139999,144.15923,10.63929,133.51994,0,0,0,185.07251,185.07251,0,0,27.5,38.125,38.125,0,3.625,5.1199999,5.1199999,0,0,613.07574,1032.823975,43.20214081,459.078186,5.364319801,294.1979675,54.57032013,0.413300008,0.62598002,15.99038029,186.0257568,12.78579044,54319011000,33032,5232
1,33,156,3,3.7125256,1,99,60.294998,56.294998,0,4,0,2,1.608,19.87742,0,19.87742,0,0,0,19.758329,19.758329,0,0,27.5,114.375,114.375,0,0,18.75,18.75,0,0,497.21951,429.7889404,13.26910973,302.1911011,0.65921998,0.774909973,8.835419655,55.70441818,79.29141235,6.665309906,85.79628754,7.417449951,54319011000,33032,5232
1,33,157,5,5.3169065,1,99,254.9955,254.9955,0,0,0,3,0,200.35211,172.84508,27.50704,72,72,0,3.575,3.575,0,0,0,0,0,0,0,0.13,0.13,0,0,1065.1051,1054.124634,21.96102905,194.5522766,0.372319996,0.226809993,10.38364983,138.533493,236.5102386,2.262389898,191.1005859,4.20637989,54319011000,33032,5232
1,33,158,6,1.9986311,1,99,246.85899,121.611,48.75,76.498001,0,0,0,10.54643,3.5464301,7,0,0,0,206.15533,43.350449,162.80489,0,0,549,549,0,0,0,0,0,0,2025.1216,1517.047607,68.88754272,990.5584106,0.555140018,1.70144999,16.16123009,16.63986015,193.837265,52.52058029,579.1403809,6.42125988,54319011000,33032,5232
1,33,160,3,4.0930867,1,99,243.54964,166.64363,0,76.905998,0,0,0,86.135483,0,86.135483,0,0,0,109.81936,83.330002,26.489361,0,0,0,0,0,0,0,0,0,0,879.00897,1160.411865,34.30752945,356.2469788,0.98773998,0.973950028,12.20481968,17.62331963,197.9075928,25.85493088,81.75702667,5.512790203,54319011000,33032,5232
1,33,160,4,2.0807667,1,99,141.784,101.43525,0,40.348751,0,0,0,39.754841,0,39.754841,0,0,0,68.154358,41.665001,26.489361,0,0,0,0,0,0,0,0,0,0,499.38641,729.8253784,20.69117928,165.0778198,0.511979997,0.46074,7.415999889,8.133839607,119.7820435,18.71891975,51.00727081,3.332109928,54319011000,33032,5232
1,33,161,4,3.2717316,1,99,332.68576,298.39825,30,4.2874999,0,0,6.5261202,48.28323,21.780001,26.503229,0,0,0,102.625,7.1500001,95.474998,0,0,0,0,0,0,100,100,0,0,1173.7141,1657.745728,44.6228981,196.2010956,0.907989979,0.382759988,15.74168968,26.38125992,284.3450928,37.89641953,100.9387512,5.618309975,54319011000,33032,5232
1,33,161,2,27.405886,2,9,367.37299,362.37299,0,5,0,0,26.104481,183.68645,130.67999,53.006451,0,0,0,125.295,10.725,114.57,0,0,0,0,0,0,0,0,0,0,702.45892,1801.328735,54.48387146,263.5150757,8.785980225,389.9955139,31.43172073,1.224570036,0.516900003,21.29886055,309.3299866,38.32992172,54319011000,33032,5232
1,33,161,3,4.6105409,1,99,299.84207,144.9075,137.64706,17.2875,0,0,6.5261202,32.945419,13.068,19.87742,0,0,0,102.625,7.1500001,95.474998,0,0,0,0,0,0,100,100,0,0,1077.3511,1168.721069,34.07606888,206.0120544,0.786769986,0.350800008,11.42726994,23.93593979,175.0059662,37.11478043,84.18730164,3.943059921,54319011000,33032,5232
1,33,162,4,3.9863107,1,99,106.9315,61.5075,0,45.424,27.42857,4.5,0,0,0,0,0,0,0,56.60004,22.661289,33.938751,0,0,0,0,0,1.5,42,42,0,0,444.49164,1015.100037,22.29693031,269.0491333,0.733839989,0.594810009,10.56282043,102.3110962,152.9461975,34.76004028,350.0823975,6.718969822,54319011000,33032,5232
1,55,166,5,2.0533881,2,0,107.82913,79.699127,0,28.129999,0,24.700001,0,35.261021,28.63521,6.6258101,0,0,0,132.97075,0,132.97075,0,0,495.625,495.625,0,1.5,0,0,0,0,1569.5718,1233.209106,47.10567856,697.2988892,0.928219974,1.540130019,9.034110069,14.50780964,145.9823151,51.15114975,689.3152466,4.224199772,58003031001,55052,5259.959961
1,55,166,4,5.4154687,1,99,184.2045,136.9845,0,47.220001,0,31.9,0,39.105629,39.105629,0,0,0,0,139.38049,0,139.38049,0,0,495.625,495.625,0,2.25,0,0,0,0,1750.7813,1563.219604,53.46337128,753.4460449,0.946430027,1.632699966,11.10842037,13.9388504,227.7354126,48.63603973,706.383606,6.258989811,58003031001,55052,5259.959961
1,55,166,2,28.421629,2,10,276.81,233.52,0,43.290001,0,18,0,38.780281,38.780281,0,0,0,0,245.88499,0,245.88499,0,0,95.3125,95.3125,0,3.75,0,0,0,0,678.53778,1733.658691,58.22433853,359.5848999,8.118760109,334.1295776,7.099599838,1.051239967,0.859990001,16.00985909,271.0532837,46.23445892,58003031001,55052,5259.959961
1,55,167,7,4.5585217,1,99,332.46799,238.3075,9,85.1605,0,6.5,0,46.955391,16.7922,30.163191,0,0,0,91.425812,2.6812501,88.74456,0,31.6092,0,0,0,5,0,0,0,0,984.80762,1842.737305,52.2669487,246.0920563,0.941510022,0.766250014,17.43440056,9.028770447,304.0534058,46.33403015,309.3375549,12.71177959,58003031001,55052,5259.959961
1,55,170,5,3.4086242,1,99,114.71,100.08,0,14.63,0,14.4,0,0,0,0,0,0,0,137.87595,57.717388,80.158546,0,16.951719,0,0,0,13.58,0,0,0,0,550.10364,1119.018066,26.2444706,82.01171875,0.36480999,0.275550008,7.645460129,0.368999988,119.4039001,59.89421082,128.9081268,3.110440016,58003031001,55052,5259.959961
1,55,171,2,40.432579,2,1,387.15601,333.60001,0,53.556,67.795288,32.939999,0,99.847069,16.698,83.149071,5,0,5,194.93318,126.27692,68.656258,0,68.19828,0,0,0,9.75,3.5,0,0,3.5,869.11981,2311.802734,71.31880951,360.435791,12.19157982,356.0515442,51.50394058,0.87695998,0.784990013,28.30903053,386.79776,52.96921158,58003031001,55052,5259.959961
1,55,172,5,4.1587954,2,0,74.708504,46.078499,0,28.629999,0,21.9,0,5.9648399,0,5.9648399,0,0,0,150.09087,118.84286,31.247999,0,0,183,183,0,1.5,136.5,136.5,0,0,1123.9285,834.2047119,27.38249016,357.1188965,0.783150017,0.853060007,6.406509876,10.15135956,121.2074203,27.52934074,228.1458588,7.299200058,58003031001,55052,5259.959961
1,55,172,4,5.338809,2,0,90.103249,61.403252,0,28.700001,0,15.9,0,30.789431,0,30.789431,0,0,0,265.52563,234.27763,31.247999,0,0,0,0,0,6,26,26,0,0,846.73663,923.4202271,35.84828186,241.7086639,1.009160042,0.510039985,9.05150032,25.39376068,129.0747528,29.19327927,465.3421021,6.525239944,58003031001,55052,5259.959961
1,55,174,4,21.399042,2,3,200.007,175.55701,0,24.450001,20.379999,6,0,62.40424,37.243801,25.16044,0,0,0,245.26234,0,76.379997,168.88235,15.53908,95.3125,95.3125,0,3.75,20,20,0,0,668.65515,1447.314575,67.11943054,342.0802307,11.69083977,502.6739502,17.71488953,1.594439983,1.03136003,21.51063919,195.7557373,43.81563187,58003031001,55052,5259.959961
1,55,176,5,4.9117045,2,0,232.60451,217.4205,0,15.184,0,4.5,0,39.039742,4.2365899,34.80315,0,0,0,102.55652,102.55652,0,0,0,3.8125,3.8125,0,0,0.45500001,0.45500001,0,0,761.43658,956.161377,27.43539047,178.5941467,0.300260007,0.26572001,10.02711964,6.567399979,197.6291962,6.21942997,92.13694,3.798619986,58003031001,55052,5259.959961
1,55,176,6,2.1519508,1,99,52.312248,40.970249,0,11.342,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,34.3125,34.3125,0,0,0.125,0.125,0,0,181.99951,266.9490967,5.711299896,59.4794693,0.092469998,0.121529996,1.795549989,0.704999983,53.36194992,3.486969948,33.97499847,0.748070002,58003031001,55052,5259.959961
1,55,177,2,36.443531,2,10,536.38751,477.21149,0,59.175999,20.746161,13.58,0,17.77832,3.7564399,14.02188,14.98684,0,14.98684,426.22656,247.55956,166.07771,12.58929,22.732759,96.5,96.5,0,5.5,4.5,4.5,0,0,1158.9381,2737.08374,107.963768,481.9862976,11.81779003,414.3909302,34.04782104,1.366479993,1.182309985,39.74386978,463.6195068,49.92470932,58003031001,55052,5259.959961
1,55,178,5,5.6673512,1,99,202.51199,166.8,0,35.712002,40.2439,13.5,0,61.916302,61.916302,0,0,0,0,105.36506,105.36506,0,0,0,0,0,0,0,16.780001,16.780001,0,0,826.89069,1147.379639,30.7940197,559.8191528,0.658420026,0.478439987,12.86802959,36.06576157,215.4673309,17.75702095,370.0808716,7.159170151,58003031001,55052,5259.959961
1,55,178,6,3.0472279,2,0,126.34325,101.85225,0,24.490999,40.2439,13.5,0,66.288673,66.288673,0,0,0,0,86.968513,86.968513,0,0,0,0,0,0,0,16.405001,16.405001,0,0,645.75482,819.7510986,23.30931091,394.5888672,0.56637001,0.408899993,10.40161037,36.2788887,148.7748871,14.3521204,365.7355652,6.559430122,58003031001,55052,5259.959961
1,55,179,6,5.1307325,1,99,302.83676,243.42375,0,59.412998,0,35.799999,0,96.402443,58.5,37.902439,0,0,0,169.30566,114.27567,55.029999,0,4.2379298,426.875,266.875,160,0.75,145,130,15,0,2321.6277,1932.856201,51.73250961,1218.806885,1.612089992,2.430360079,17.99901962,65.27700043,356.947113,32.95780945,1191.451294,13.33133984,58003031001,55052,5259.959961
1,55,179,3,22.308008,2,10,253.16451,203.7045,0,49.459999,0,29.799999,7.5,75.841057,31.177719,44.663342,0,0,0,535.98364,535.98364,0,0,0,38.125,38.125,0,21,19,19,0,0,980.41418,1711.821533,78.52217102,1472.647217,10.56289005,673.6213989,70.94022369,0.904869974,1.14064002,22.69000053,265.9265137,36.83578873,58003031001,55052,5259.959961
1,55,181,1,30.39562,2,10,397.92749,342.1485,0,55.778999,202.7027,10.125,0,264.40646,0,264.40646,0,0,0,546.98169,0,451.98166,95,0,305,305,0,1.5,12,0,0,12,1740.6433,3521.00708,117.8317795,822.7942505,14.08878994,200.4033356,127.6393204,2.532860041,2.360349894,32.03749847,439.6333618,143.1628265,59604020000,55072,5272
1,55,182,2,5.0130048,2,0,68.982498,35.2365,0,33.745998,0,10.5,0,10.25352,10.25352,0,78.358208,0,78.358208,21.672729,21.672729,0,0,0,38.125,38.125,0,0,114.5,114.5,0,0,674.28394,665.6526489,15.52945995,576.2366333,0.500460029,0.487480015,5.051380157,33.80099869,121.5773773,13.05523014,257.286499,7.077559948,59604020000,55072,5272
1,55,185,8,3.8822725,1,99,39.568249,33.464249,0,6.1040001,18,50.25,144,5.9850001,0,5.9850001,0,0,0,53.749962,6.8076901,46.942268,0,21.189659,209.6875,209.6875,0,4.54,25,25,0,0,905.961,934.9749756,26.44942093,593.421875,0.912410021,0.965349972,4.71367979,5.849999905,109.0660706,43.68233871,694.020813,8.657910347,59604020000,55072,5272
1,55,187,3,1.5277207,2,0,108.07275,72.453751,0,35.618999,0,16,0,56.085571,16.428881,39.656689,0,0,0,71.579468,38.19154,33.387932,0,0,0,0,0,0,107.5,107.5,0,0,702.47559,603.8047485,19.01984978,170.3859863,1.085600019,0.680809975,10.70950985,42.91453171,102.0693283,15.37222958,78.16123199,6.947710037,59604020000,55072,5272
