regcode,provcode,hhnum,FDSEC01_RC,FDSEC02_RC,FDSEC03_RC,FDSEC04_RC,FDSEC05_RC,FDSEC06_RC,FDSEC07_RC,FDSEC08_RC,FDSEC09_RC,FDSEC10_RC,FDSEC11_RC,ST1MAIS_RC,ST1ROOTS_RC,ST1OTHER_RC,STRATG02_RC,STRATG03_RC,STRATG04_RC,STRATG05_RC,STRATG06_RC,STRATG07_RC,STRATG08_RC,STRATG09_RC,STRATG10_RC,STRATG11_RC,STRATG12_RC,STRATG13_RC,STRATG14_RC,STRATG15_RC,STRATG16_RC,psurec,strrec,wgts
0,4,9744,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0762615003000,04012,743
0,4,9745,2,0,1,2,0,0,1,2,2,2,0,0,0,0,3,2,0,3,3,2,0,0,2,2,2,0,0,0,0,0762615003000,04012,743
0,4,9746,0,0,0,9,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0762615003000,04012,743
0,5,7435,0,0,0,0,0,0,2,2,2,2,1,0,3,3,3,3,0,0,4,3,0,0,0,2,2,0,0,0,0,0629102021000,05022,669
0,5,7437,0,0,0,0,0,0,2,2,2,2,0,0,0,0,4,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0629102021000,05022,669
0,5,7440,2,2,2,9,9,9,1,1,9,9,3,3,3,3,3,2,3,2,2,0,0,0,0,2,0,1,0,9,0,0629102021000,05022,669
0,5,7441,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0629102021000,05022,669
0,5,7443,2,0,2,2,0,2,2,1,2,2,2,0,0,3,3,2,0,3,3,3,0,0,0,2,2,0,0,0,0,0629102021000,05022,669
0,5,7445,2,0,0,2,0,0,1,1,1,1,2,0,3,0,3,2,0,3,2,2,0,0,0,2,0,0,0,0,0,0629102021000,05022,669
0,5,7446,0,0,0,0,0,0,2,2,2,2,0,0,0,4,3,3,0,3,3,3,0,0,0,2,2,0,0,0,0,0629102021000,05022,669
0,5,7447,2,0,2,9,9,9,1,2,9,9,2,1,2,1,2,2,3,2,2,0,0,0,0,1,0,0,0,9,0,0629102021000,05022,669
0,5,7530,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0633803022000,05012,668.5
0,5,7535,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0633803022000,05012,668.5
0,5,7537,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,4,0,3,0,0,0,0,0,1,2,0,2,0,0,0633803022000,05012,668.5
0,5,7582,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0636506002000,05042,669
0,5,7585,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,3,0,0,0,0,0,2,0,0,2,0,0,0636506002000,05042,669
0,5,7587,0,0,0,0,0,0,2,2,2,2,0,0,0,0,4,4,0,3,0,0,0,0,0,2,0,2,0,0,2,0636506002000,05042,669
0,5,7588,0,0,0,0,0,0,2,2,2,2,0,0,0,0,4,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0636506002000,05042,669
0,5,7590,2,0,0,0,0,0,1,1,1,1,0,3,0,3,4,3,0,3,3,3,0,0,0,0,0,0,0,0,2,0636506002000,05042,669
0,5,7591,0,0,0,0,0,0,1,1,2,2,0,0,2,0,3,2,4,0,0,0,0,0,0,2,0,0,0,0,2,0636506002000,05042,669
0,5,7593,1,0,0,0,0,0,1,2,0,2,0,0,4,4,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0636506002000,05042,669
0,5,7594,0,0,0,0,0,0,2,0,2,2,0,0,0,0,4,4,0,3,0,0,0,0,0,0,2,0,2,0,0,0636506002000,05042,669
0,5,7615,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0639206055002,05012,671
0,5,7617,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0639206055002,05012,671
0,5,7620,0,0,2,0,0,0,1,1,0,0,0,0,0,4,2,1,0,2,3,2,0,0,0,1,0,2,0,2,0,0639206055002,05012,671
0,5,7649,2,0,0,2,0,0,2,2,2,2,2,0,3,0,0,3,0,2,2,2,0,0,0,0,2,0,0,1,0,0642907031002,05042,669.5
0,5,7650,2,2,1,2,2,1,1,1,1,1,1,0,4,0,2,3,3,3,2,2,4,0,0,1,1,0,0,2,0,0642907031002,05042,669.5
0,5,7652,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0642907031002,05042,669.5
0,5,7653,0,0,0,9,9,9,2,2,9,9,0,0,0,0,3,3,0,0,0,9,0,0,0,2,2,0,0,9,0,0642907031002,05042,669.5
0,5,7655,2,1,1,9,9,9,2,1,9,9,1,0,0,0,0,3,0,0,0,9,0,0,0,1,0,0,0,9,0,0642907031002,05042,669.5
0,5,7657,2,0,2,2,2,2,1,1,1,1,2,0,0,0,3,3,0,3,2,2,0,0,0,2,2,0,0,0,0,0642907031002,05042,669.5
0,5,7788,2,0,0,0,0,0,1,1,0,1,0,0,0,0,3,3,0,0,3,1,0,0,0,1,1,0,1,0,0,0650713003000,05042,671
0,5,7789,0,0,0,9,9,9,1,2,9,9,0,2,2,0,2,2,0,2,3,9,0,4,0,2,2,0,0,9,0,0650713003000,05042,671
0,5,7793,2,1,1,1,1,1,1,1,1,0,2,0,0,0,3,3,0,0,0,0,3,0,0,2,0,0,0,0,0,0650713003000,05042,671
0,5,7796,2,0,0,0,0,0,2,2,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0650713003000,05042,671
0,5,7799,2,0,0,9,9,9,2,2,9,9,0,3,0,0,0,3,0,0,3,9,0,4,0,0,0,0,0,9,0,0650713003000,05042,671
0,5,7800,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0650713003000,05042,671
0,5,7814,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,2,2,0653714023000,05032,667.5
0,5,7815,0,0,0,9,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,1,0653714023000,05032,667.5
0,5,7817,0,0,0,0,0,0,2,2,2,2,0,0,0,0,4,4,0,4,0,0,0,0,0,2,2,0,0,0,2,0653714023000,05032,667.5
0,5,7820,0,0,0,0,0,0,2,2,2,2,2,0,3,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0653714023000,05032,667.5
0,5,7821,0,0,0,9,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,1,9,0,0653714023000,05032,667.5
0,5,7822,2,0,0,0,0,0,1,1,1,1,0,0,0,4,3,2,4,3,4,4,0,0,0,1,2,0,0,0,0,0653714023000,05032,667.5
0,5,7836,2,0,2,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0653316021000,05022,669.5
0,5,7838,0,0,0,0,0,0,1,1,1,1,2,0,0,0,2,2,0,3,0,3,0,0,0,2,0,0,0,0,1,0653316021000,05022,669.5
0,5,7841,0,0,0,0,0,0,2,2,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0653316021000,05022,669.5
0,5,7843,0,0,0,0,0,0,1,1,1,2,2,0,3,0,4,2,0,3,0,3,0,0,0,1,0,0,0,0,1,0653316021000,05022,669.5
0,5,7845,0,0,0,9,9,9,1,2,9,9,0,0,3,3,4,3,0,3,2,0,0,0,0,2,0,0,0,9,0,0653316021000,05022,669.5
0,5,7848,0,0,0,0,0,0,2,2,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0653316021000,05022,669.5
0,5,7849,0,0,0,0,0,0,2,2,2,2,0,0,0,3,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0653316021000,05022,669.5
0,5,7850,0,0,0,9,9,9,2,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0653316021000,05022,669.5
0,5,7881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0659017049000,05032,671
0,5,7882,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0659017049000,05032,671
0,5,7884,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0659017049000,05032,671
0,5,7886,2,0,0,0,0,0,2,2,2,2,0,0,0,0,4,3,0,0,4,3,0,0,4,2,2,0,2,0,2,0659017049000,05032,671
0,5,7887,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0659017049000,05032,671
0,5,7890,2,2,2,2,2,2,2,2,2,1,2,0,0,1,2,2,3,3,3,3,3,4,0,1,0,2,0,0,0,0659017049000,05032,671
0,5,7892,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0659017049000,05032,671
0,5,7895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0659017049000,05032,671
0,5,7896,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0659017049000,05032,671
0,6,9776,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,1,0,0,0,0,0,1,0764701004000,06012,745.5
0,6,9778,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0764701004000,06012,745.5
0,6,9780,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,4,4,0,0,0,0,0,0,0,1,0,0,0764701004000,06012,745.5
0,6,9781,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,4,0,4,0,0,0,2,2,0,0,0,0,0764701004000,06012,745.5
0,6,9785,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0764701004000,06012,745.5
0,6,9787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0764701004000,06012,745.5
0,6,9789,1,0,0,0,0,0,2,2,2,2,1,0,4,0,3,3,0,4,0,4,0,0,0,2,0,0,0,0,0,0764701004000,06012,745.5
0,6,9791,2,0,0,0,0,0,1,1,1,1,2,0,4,0,4,4,0,3,3,2,0,0,0,2,0,0,0,0,0,0764701004000,06012,745.5
0,6,9793,2,0,1,0,0,0,2,2,2,2,2,0,4,0,4,4,0,4,4,0,0,0,0,0,1,0,0,0,0,0764701004000,06012,745.5
0,6,9794,2,0,2,0,0,0,1,1,1,1,3,0,3,0,1,1,0,3,3,0,0,0,0,1,1,0,0,0,0,0765801018000,06012,745.5
0,6,9827,2,2,2,2,2,2,1,1,1,1,1,0,0,3,2,2,0,3,2,0,4,0,0,2,0,0,2,0,1,0768006005000,06022,743
0,6,9828,2,2,2,0,0,0,1,1,1,1,2,0,0,0,3,3,3,3,3,3,3,0,0,2,2,0,0,0,1,0768006005000,06022,743
0,6,9829,2,0,0,2,0,0,1,2,2,2,0,0,0,0,3,0,0,3,3,3,0,0,0,2,0,0,1,0,1,0768006005000,06022,743
0,6,9831,1,1,1,0,0,0,2,2,2,2,0,0,0,3,3,3,3,3,3,3,3,0,0,2,0,2,0,0,1,0768006005000,06022,743
0,6,9832,1,0,0,1,0,0,1,1,1,1,2,0,0,0,3,3,0,3,3,3,0,0,0,2,2,0,1,0,1,0768006005000,06022,743
0,6,9834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0768006005000,06022,743
0,6,9836,2,0,0,2,0,0,1,1,1,1,2,0,0,0,3,3,0,3,3,3,0,3,0,2,0,0,1,0,1,0768006005000,06022,743
0,6,9839,2,2,2,2,2,2,1,1,1,1,2,0,0,0,3,3,0,3,3,3,3,0,0,0,2,0,1,0,1,0768006005000,06022,743
0,6,9841,2,2,2,9,9,9,1,1,9,9,2,0,0,3,3,3,0,3,3,3,4,0,0,2,2,0,1,9,1,0768006005000,06022,743
0,6,9842,1,1,0,0,0,0,1,1,1,1,1,0,0,0,3,3,0,3,3,3,4,0,0,2,0,0,0,0,1,0768006005000,06022,743
0,6,9862,2,2,0,2,2,0,1,1,1,1,1,0,0,0,3,0,0,3,3,3,3,0,0,2,2,2,1,0,1,0770309017000,06022,747
0,6,9863,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0771209039000,06022,747
0,6,9865,0,0,0,9,9,9,1,2,9,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,1,0771209039000,06022,747
0,6,9868,0,0,0,9,9,9,2,2,9,9,0,0,0,3,3,3,0,0,0,0,0,0,0,2,2,0,2,9,1,0771209039000,06022,747
0,6,9873,2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,1,4,0,0,0,0,2,2,0,1,0,1,0771209039000,06022,747
0,6,9874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,1,0,1,0771209039000,06022,747
0,6,9875,1,1,1,1,1,0,1,1,1,1,3,3,0,0,0,0,0,2,2,2,4,0,0,2,2,2,0,0,1,0771209039000,06022,747
0,6,9877,0,0,0,9,9,9,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0771209039000,06022,747
0,6,9878,0,0,0,9,9,9,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0771209039000,06022,747
0,6,9879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0771209039000,06022,747
0,7,28697,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1542502024000,07012,469.5
0,7,28698,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1542502024000,07012,469.5
0,7,28701,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542502024000,07012,469.5
0,7,28702,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1542502024000,07012,469.5
0,7,28703,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1542502024000,07012,469.5
0,7,28704,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542502024000,07012,469.5
0,7,28705,2,0,2,2,2,2,2,2,2,2,2,0,1,0,4,4,0,4,4,4,0,0,0,2,2,0,0,2,0,1542502024000,07012,469.5
0,7,28706,0,0,0,9,9,9,2,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1542502024000,07012,469.5
0,8,4439,2,0,0,0,0,0,2,1,0,0,2,0,3,0,0,0,0,0,3,9,0,0,0,2,0,0,0,9,0,0206501003002,08012,865
0,8,4441,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,4,3,1,1,1,3,0,0,1,0,0,0,1,0,0206501003002,08012,865
0,8,4443,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0206501003002,08012,865
0,8,4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0206501003002,08012,865
0,8,4446,0,0,0,0,0,0,2,2,2,2,0,0,0,3,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0206501003002,08012,865
0,8,4449,0,0,0,9,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0206501003002,08012,865
0,8,4451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0206501003002,08012,865
0,8,4452,0,0,0,0,0,0,1,1,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0206501003002,08012,865
0,8,4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0206501003002,08012,865
0,8,4522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0209705006000,08012,864.5
0,8,4524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0209705006000,08012,864.5
0,8,4526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0209705006000,08012,864.5
0,8,4528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0209705006000,08012,864.5
0,8,4531,0,0,0,9,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0209705006000,08012,864.5
0,8,4533,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0209705006000,08012,864.5
0,8,4534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0209705006000,08012,864.5
0,8,4535,0,0,0,9,9,9,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0209505009000,08012,864.5
0,8,4536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0209505009000,08012,864.5
0,8,4552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0211705021000,08022,864.5
0,8,4554,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0211705021000,08022,864.5
0,8,4557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0211705021000,08022,864.5
0,8,4560,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0211705021000,08022,864.5
0,8,4561,0,0,0,9,9,9,2,1,9,9,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,9,0,0211705021000,08022,864.5
0,8,4615,0,0,0,0,0,0,1,1,0,2,0,3,3,0,0,3,0,0,0,0,0,0,0,2,1,2,0,0,0,0216008004001,08022,863
0,8,4617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0216008004001,08022,863
0,8,4619,2,0,0,2,0,0,1,1,1,1,0,3,3,0,3,3,0,2,3,2,0,3,0,0,2,0,0,1,0,0216008004001,08022,863
0,8,4622,0,0,0,9,9,9,2,0,9,9,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,9,0,0216008004001,08022,863
0,8,4623,0,0,0,0,0,0,2,2,2,2,0,0,0,4,3,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0216008004001,08022,863
0,8,4624,0,0,0,9,9,9,0,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0216008004001,08022,863
0,9,2405,0,0,0,0,0,0,2,0,0,2,0,0,1,2,0,4,3,0,0,0,0,0,3,0,0,0,0,0,1,0120802010000,08012,508
0,9,2407,0,0,0,0,0,0,2,2,2,2,0,0,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0120802010000,08012,508
0,9,2408,2,0,2,9,9,9,2,2,9,9,2,3,3,3,0,3,0,3,3,9,0,0,0,2,0,0,0,9,0,0120802010000,08012,508
0,9,2410,0,0,0,0,0,0,2,2,2,2,0,0,3,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0120802010000,08012,508
0,9,2412,0,0,0,9,9,9,2,2,9,9,2,3,3,3,0,3,0,0,0,9,0,0,0,2,0,0,0,9,0,0120802010000,08012,508
0,9,2414,0,0,0,0,0,0,2,2,2,2,2,2,1,3,0,3,3,3,3,3,0,3,0,2,2,0,0,0,0,0120802010000,08012,508
0,9,2415,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0120802010000,08012,508
0,10,31462,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0396301008000,10052,890.5
0,10,31466,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0396301008000,10052,890.5
0,10,31468,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,0,3,3,0,0,0,0,2,0,0,0,0,0,0396301008000,10052,890.5
0,10,31470,2,0,0,9,9,9,2,0,9,9,2,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,9,0,0396301008000,10052,890.5
0,10,31472,0,0,0,0,0,0,1,2,0,2,0,0,3,0,3,0,3,3,3,3,0,0,0,2,2,2,0,0,0,0396301008000,10052,890.5
0,10,31473,2,2,2,2,2,2,1,1,2,1,2,2,2,0,3,2,2,2,2,2,0,0,0,1,1,0,1,0,0,0396301008000,10052,890.5
0,10,31559,0,0,0,9,9,9,2,2,9,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0404406022003,10012,891.5
0,10,31562,2,0,0,0,0,0,1,2,1,1,0,3,3,0,2,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0404406022003,10012,891.5
0,10,31564,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0404406022003,10012,891.5
0,10,31565,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0404406022003,10012,891.5
0,10,31566,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0404406022003,10012,891.5
0,10,31676,2,0,0,2,0,0,1,1,1,1,2,3,3,3,2,2,0,1,1,1,0,0,0,2,0,2,0,0,0,0411611006000,10052,890.5
0,10,31679,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0411611006000,10052,890.5
0,10,31680,0,0,0,9,9,9,2,2,9,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0411611006000,10052,890.5
0,10,31681,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0411611006000,10052,890.5
0,10,31683,1,0,0,0,0,0,1,2,2,1,2,3,3,0,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0411611006000,10052,890.5
0,10,31685,0,0,0,0,0,0,2,1,2,2,2,3,3,0,3,3,3,3,3,3,0,0,0,1,2,0,1,0,0,0411611006000,10052,890.5
0,10,31689,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0411611006000,10052,890.5
0,10,31691,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0411611006000,10052,890.5
0,10,31723,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0413914005002,10022,890
0,10,31726,1,1,1,2,2,1,1,1,1,1,2,0,1,0,0,0,0,2,2,2,0,4,4,2,0,2,0,0,0,0413914005002,10022,890
0,10,31729,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0413914005002,10022,890
0,10,31731,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0413914005002,10022,890
0,10,31733,1,0,0,0,0,0,2,2,1,2,0,0,0,0,0,2,0,2,3,3,0,0,0,2,2,0,0,0,0,0413914005002,10022,890
0,10,31854,2,0,0,2,0,0,0,1,2,1,1,0,0,3,0,3,0,1,2,3,0,0,0,2,2,0,0,0,0,0421117012000,10022,891
0,10,31856,0,0,0,0,0,0,1,1,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0421117012000,10022,891
0,10,31858,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0421117012000,10022,891
0,10,31860,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0421117012000,10022,891
0,10,31861,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0421117012000,10022,891
0,10,31863,2,0,1,1,0,2,2,1,1,2,1,3,3,3,0,0,0,3,3,3,0,0,0,2,2,0,0,2,0,0421117012000,10022,891
0,10,31866,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0421117012000,10022,891
0,10,31868,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0421117012000,10022,891
0,10,31949,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0427322031000,10042,893.5
0,10,31950,0,0,0,0,0,0,1,2,2,0,0,0,0,0,4,0,0,0,0,0,0,4,1,2,0,0,0,0,2,0427322031000,10042,893.5
0,10,31952,0,0,0,9,9,9,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0427322031000,10042,893.5
0,10,31953,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0427322031000,10042,893.5
0,10,31956,1,0,0,0,0,0,2,1,0,1,0,0,0,0,4,0,0,0,0,4,0,4,4,2,0,2,0,0,1,0427322031000,10042,893.5
0,10,31957,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0427322031000,10042,893.5
0,10,31958,0,0,0,0,0,0,2,2,2,2,0,0,0,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0427322031000,10042,893.5
0,10,31960,2,0,0,9,9,9,2,0,9,9,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,9,1,0427322031000,10042,893.5
0,10,31963,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0427322031000,10042,893.5
0,10,31964,0,0,2,0,0,0,1,2,0,0,2,4,0,0,3,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0429023017001,10062,886.5
0,10,31968,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0429023017001,10062,886.5
