STRATG09_RC,ST1ROOTS_RC,STRATG02_RC,STRATG03_RC,STRATG04_RC,STRATG05_RC,STRATG06_RC,STRATG07_RC,STRATG08_RC,ST1OTHER_RC,STRATG10_RC,STRATG11_RC,STRATG12_RC,STRATG13_RC,STRATG14_RC,STRATG15_RC,STRATG16_RC,strcode,FDSEC10_RC,FDSEC02_RC,FDSEC03_RC,FDSEC04_RC,FDSEC05_RC,FDSEC06_RC,FDSEC07_RC,FDSEC08_RC,FDSEC09_RC,FDSEC01_RC,FDSEC11_RC,finalwgts,hhnum,provcode,psucode,regcode,ST1MAIS_RC
0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,71022,0,0,0,0,0,0,2,0,0,0,0,470.3551,7106,71,0375113023000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,71022,0,0,0,0,0,0,0,0,0,0,0,470.3551,7110,71,0375113023000,3,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71022,0,0,0,0,0,0,1,0,0,0,0,470.3551,7112,71,0375113023000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,71022,0,0,0,0,0,0,0,0,0,0,0,470.3551,7115,71,0375113023000,3,9
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,71032,0,0,0,0,0,0,1,1,0,0,1,466.5292,7116,71,0375213028000,3,0
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,71032,0,0,0,0,0,0,2,0,0,0,0,466.5292,7117,71,0375213028000,3,0
0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,71032,1,0,0,1,0,0,1,1,1,1,1,466.5292,7119,71,0375213028000,3,0
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,71032,0,0,0,0,0,0,2,0,0,0,0,466.5292,7121,71,0375213028000,3,0
0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,71032,1,0,1,0,0,1,1,1,1,0,0,466.5292,7122,71,0375213028000,3,0
0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,71032,1,0,1,1,0,1,1,1,1,1,1,466.5292,7124,71,0375213028000,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71032,0,0,0,0,0,0,1,0,0,0,0,466.5292,7125,71,0375213028000,3,0
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,71032,0,0,0,0,0,0,1,0,0,0,0,466.5292,7126,71,0375213028000,3,0
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,71032,1,0,0,1,0,0,1,1,1,1,0,466.5292,7127,71,0375213028000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,71032,0,0,0,0,0,0,0,0,0,0,0,466.5292,7128,71,0375213028000,3,9
0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,71032,1,0,0,0,0,0,1,1,1,0,1,466.5292,7129,71,0375213028000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,71012,0,0,0,0,0,0,0,0,0,0,0,508.4102,7130,71,0376014008003,3,9
0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,71012,2,0,2,2,0,2,2,2,2,2,2,508.4102,7131,71,0376014008003,3,0
0,9,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,71012,0,0,0,0,0,0,1,0,0,0,0,508.4102,7132,71,0376014008003,3,9
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,71012,0,0,0,0,0,0,1,0,0,0,0,508.4102,7133,71,0376014008003,3,0
0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,71012,1,1,1,1,0,1,2,2,1,1,1,508.4102,7135,71,0376014008003,3,1
0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,71012,2,0,2,2,0,2,2,2,2,2,2,508.4102,7136,71,0376014008003,3,0
9,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,71012,1,0,1,1,0,1,1,1,1,1,1,508.4102,7137,71,0376014008003,3,0
0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,71012,2,0,0,0,0,0,1,1,2,0,0,508.4102,7138,71,0376014008003,3,0
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,71012,2,0,1,1,0,1,2,2,2,1,1,508.4102,7140,71,0376014008003,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,71012,0,0,0,0,0,0,0,0,0,0,0,508.4102,7142,71,0376014008003,3,9
0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,77012,1,1,1,1,1,1,1,1,1,1,1,510.8409,7144,77,0377602013000,3,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,77012,0,0,0,0,0,0,0,0,0,0,0,510.8409,7147,77,0377602013000,3,9
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,77012,2,0,0,0,0,0,1,2,2,0,0,510.8409,7148,77,0377602013000,3,0
0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,77012,1,1,1,1,1,1,1,1,1,1,1,510.8409,7149,77,0377602013000,3,1
0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,77012,2,0,0,1,0,0,1,1,0,1,0,510.8409,7150,77,0377602013000,3,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,77012,0,0,0,0,0,0,0,0,0,0,0,432.25,7155,77,0379305005000,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,77012,0,0,0,0,0,0,0,0,0,0,0,432.25,7157,77,0379305005000,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,77012,0,0,0,0,0,0,0,0,0,0,0,432.25,7158,77,0379305005000,3,9
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,77012,2,0,0,0,0,0,2,0,0,0,0,432.25,7159,77,0379305005000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,77012,0,0,0,0,0,0,0,0,0,0,0,432.25,7160,77,0379305005000,3,9
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77012,0,0,0,0,0,0,1,0,0,0,0,432.25,7162,77,0379305005000,3,0
0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,77012,2,0,0,0,0,0,2,2,2,0,2,432.25,7163,77,0379305005000,3,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,77012,1,0,0,0,0,0,2,2,0,0,0,432.25,7164,77,0379305005000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,77012,0,0,0,0,0,0,0,0,0,0,0,432.25,7165,77,0379305005000,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,77012,0,0,0,0,0,0,0,0,0,0,0,432.25,7166,77,0379305005000,3,9
0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,77012,2,0,0,0,0,0,2,2,2,1,0,459.2656,7167,77,0379906012000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,77012,0,0,0,0,0,0,0,0,0,0,0,459.2656,7168,77,0379906012000,3,9
0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,77012,1,1,1,1,1,1,1,1,1,1,1,459.2656,7169,77,0379906012000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,77012,0,0,0,0,0,0,0,0,0,0,0,459.2656,7172,77,0379906012000,3,9
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,77012,1,1,0,0,1,0,1,1,2,1,1,459.2656,7173,77,0379906012000,3,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,77012,0,0,0,0,0,0,1,2,0,0,0,459.2656,7174,77,0379906012000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,77012,0,0,0,0,0,0,0,0,0,0,0,459.2656,7176,77,0379906012000,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,77012,0,0,0,0,0,0,0,0,0,0,0,459.2656,7177,77,0379906012000,3,9
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,77012,2,1,1,2,2,2,1,2,2,1,2,459.2656,7180,77,0379906012000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,77012,0,0,0,0,0,0,0,0,0,0,0,432.25,7183,77,0380006019000,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,77012,0,0,0,0,0,0,0,0,0,0,0,432.25,7184,77,0380006019000,3,9
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,77012,0,0,0,0,0,0,1,0,0,0,0,432.25,7188,77,0380006019000,3,0
0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,77012,0,0,0,0,0,0,2,2,0,0,0,432.25,7189,77,0380006019000,3,0
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,77012,0,0,0,0,0,0,1,1,0,0,0,432.25,7191,77,0380006019000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,77012,0,0,0,0,0,0,0,0,0,0,0,432.25,7193,77,0380006019000,3,9
9,9,9,9,9,9,9,9,9,9,9,1,1,1,0,0,0,8012,0,0,0,0,0,0,0,0,0,0,0,576.6852,4201,8,0204301003002,3,9
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8012,0,0,0,0,0,0,1,1,1,0,0,576.6852,4202,8,0204301003002,3,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8012,0,0,0,0,0,0,1,1,0,0,0,576.6852,4203,8,0204301003002,3,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,8012,1,0,0,0,0,0,1,1,1,0,0,576.6852,4204,8,0204301003002,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8012,0,0,0,0,0,0,2,2,0,0,0,576.6852,4206,8,0204301003002,3,0
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8012,0,0,0,0,0,0,2,0,0,0,0,576.6852,4207,8,0204301003002,3,0
0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,8012,0,0,0,0,0,0,2,0,0,0,0,576.6852,4208,8,0204301003002,3,0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8022,0,0,0,0,0,0,0,0,0,0,0,512.4215,4209,8,0205203010000,3,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8022,2,0,0,0,0,0,2,2,0,0,0,512.4215,4210,8,0205203010000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,512.4215,4211,8,0205203010000,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,512.4215,4213,8,0205203010000,3,9
0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,8022,0,0,0,0,0,0,2,0,0,0,0,512.4215,4215,8,0205203010000,3,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8022,0,0,0,0,0,0,0,0,0,0,2,512.4215,4216,8,0205203010000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,512.4215,4217,8,0205203010000,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,567.0685,4220,8,0206503021001,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,567.0685,4221,8,0206503021001,3,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8012,0,0,0,0,0,0,1,0,0,0,0,567.0685,4222,8,0206503021001,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,567.0685,4223,8,0206503021001,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,567.0685,4224,8,0206503021001,3,9
0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,8012,0,0,0,0,0,0,2,0,0,0,0,567.0685,4226,8,0206503021001,3,0
0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,8012,0,0,0,0,0,0,1,1,0,0,0,513.3122,4228,8,0207204013000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,513.3122,4229,8,0207204013000,3,9
1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,8012,0,0,0,0,0,0,1,2,0,0,0,513.3122,4230,8,0207204013000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,513.3122,4231,8,0207204013000,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,513.3122,4232,8,0207204013000,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,513.3122,4233,8,0207204013000,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,513.3122,4234,8,0207204013000,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,513.3122,4235,8,0207204013000,3,9
1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,8012,1,0,0,2,0,0,2,1,1,2,2,513.3122,4237,8,0207204013000,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8012,0,0,0,0,0,0,2,0,0,0,0,513.3122,4238,8,0207204013000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,513.3122,4241,8,0207204013000,3,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8012,0,0,0,0,0,0,1,0,0,0,0,513.3122,4242,8,0207204013000,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8012,0,0,0,0,0,0,2,0,0,0,0,513.3122,4243,8,0207204013000,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8012,0,0,0,0,0,0,1,0,0,0,0,513.3122,4244,8,0207204013000,3,0
1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,8012,1,0,0,1,0,0,1,1,1,1,1,513.3122,4245,8,0207204013000,3,0
9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,8022,0,0,0,0,0,0,0,0,0,0,0,517.8445,4249,8,0207704016001,3,9
0,0,1,1,9,0,0,1,0,0,0,1,1,0,1,0,0,8022,0,0,0,0,0,0,2,2,0,0,0,517.8445,4250,8,0207704016001,3,0
9,9,9,9,9,9,9,9,9,9,9,1,0,0,0,0,0,8022,0,0,0,0,0,0,0,0,0,0,0,517.8445,4251,8,0207704016001,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,517.8445,4253,8,0207704016001,3,9
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8022,0,0,0,0,0,0,1,1,0,0,0,517.8445,4256,8,0207704016001,3,0
1,1,1,1,9,0,1,1,1,1,1,1,1,1,1,0,0,8022,0,0,0,2,0,0,1,1,2,1,0,517.8445,4258,8,0207704016001,3,0
0,0,1,1,9,0,0,1,0,0,0,1,1,0,0,0,0,8022,0,0,0,0,0,0,2,2,0,0,0,517.8445,4259,8,0207704016001,3,0
0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,9,0,8022,1,0,1,0,0,0,2,1,1,1,2,566.7407,4261,8,0207804021002,3,0
0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,8022,0,0,0,0,0,0,1,1,0,2,0,566.7407,4262,8,0207804021002,3,0
0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,8022,0,0,0,0,0,0,2,0,0,2,0,566.7407,4264,8,0207804021002,3,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8022,2,0,0,0,0,0,2,2,2,0,0,566.7407,4266,8,0207804021002,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8022,0,0,0,0,0,0,2,0,0,0,0,566.7407,4268,8,0207804021002,3,0
1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,8022,0,0,0,0,0,0,2,2,0,2,0,566.7407,4269,8,0207804021002,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,566.7407,4272,8,0207804021002,3,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8012,0,0,0,0,0,0,2,0,0,0,0,576.3519,4277,8,0209905009000,3,0
0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8012,2,0,0,0,0,0,2,2,2,0,0,576.3519,4279,8,0209905009000,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8012,0,0,0,0,0,0,1,1,0,1,0,576.3519,4280,8,0209905009000,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8012,0,0,0,0,0,0,2,0,0,0,0,576.3519,4281,8,0209905009000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,576.3519,4284,8,0209905009000,3,9
1,0,1,1,9,1,1,1,0,1,0,1,1,1,1,1,0,8022,1,0,0,1,0,0,1,1,1,1,1,565.7574,4286,8,0209705019000,3,0
0,0,1,1,9,1,0,1,0,0,0,0,0,0,1,0,0,8022,0,0,0,0,0,0,2,2,2,0,0,565.7574,4287,8,0209705019000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,565.7574,4288,8,0209705019000,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,565.7574,4289,8,0209705019000,3,9
0,0,1,1,9,0,0,0,0,0,0,1,1,0,1,0,0,8022,2,0,0,2,0,0,1,1,2,2,0,565.7574,4290,8,0209705019000,3,0
1,1,1,1,9,1,0,1,0,1,0,1,1,1,0,1,0,8022,1,0,0,0,0,0,1,1,1,2,0,565.7574,4291,8,0209705019000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,565.7574,4292,8,0209705019000,3,9
0,0,1,1,9,0,0,0,0,0,0,1,1,0,0,0,0,8022,2,0,0,0,0,0,0,0,2,0,0,565.7574,4294,8,0209705019000,3,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,8022,0,0,0,0,0,0,2,0,2,0,0,565.7574,4295,8,0209705019000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,576.3519,4299,8,0209505021000,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,576.3519,4300,8,0209505021000,3,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8022,2,0,0,0,0,0,0,2,0,0,0,576.3519,4301,8,0209505021000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,576.3519,4303,8,0209505021000,3,9
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,8022,0,0,0,0,0,0,2,2,0,0,0,576.3519,4306,8,0209505021000,3,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8022,2,0,0,0,0,0,2,1,2,0,0,576.3519,4309,8,0209505021000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,576.3519,4310,8,0209505021000,3,9
0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8022,0,0,0,0,0,0,2,1,1,0,0,576.3519,4312,8,0209505021000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,566.7407,4313,8,0211507002001,3,9
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8012,0,0,0,0,0,0,2,0,0,0,0,566.7407,4314,8,0211507002001,3,0
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8012,0,0,0,0,0,0,2,1,0,0,0,566.7407,4315,8,0211507002001,3,0
0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,8012,2,0,0,0,0,0,2,2,1,0,0,566.7407,4320,8,0211507002001,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,519.0446,4324,8,0211707004003,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,519.0446,4325,8,0211707004003,3,9
0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,8012,2,0,0,0,0,0,2,1,1,2,1,519.0446,4327,8,0211707004003,3,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,519.0446,4333,8,0211707004003,3,9
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,8012,1,0,2,2,2,2,1,1,1,2,2,519.0446,4335,8,0211707004003,3,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8012,0,0,0,0,0,0,0,0,0,0,0,513.6091,4336,8,0211907008005,3,9
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8012,1,0,0,0,0,0,1,1,1,1,0,513.6091,4337,8,0211907008005,3,0
0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,8012,0,0,0,0,0,0,1,0,0,0,0,513.6091,4340,8,0211907008005,3,0
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,8012,0,0,0,0,0,0,2,0,0,0,0,513.6091,4344,8,0211907008005,3,0
0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,8022,2,0,0,0,0,0,2,1,2,0,1,513.3122,4345,8,0211207013002,3,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8022,0,0,0,0,0,0,0,0,0,0,0,513.3122,4348,8,0211207013002,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8022,0,0,0,0,0,0,0,0,0,0,0,513.3122,4350,8,0211207013002,3,0
0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,8022,0,0,0,0,0,0,0,0,0,0,1,513.3122,4351,8,0211207013002,3,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8022,0,0,0,0,0,0,0,0,0,0,0,513.3122,4352,8,0211207013002,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8022,0,0,0,0,0,0,0,0,0,0,0,513.3122,4353,8,0211207013002,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,513.3122,4355,8,0211207013002,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,575.3518,4356,8,0213108004001,3,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,575.3518,4359,8,0213108004001,3,9
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8022,0,0,0,0,0,0,2,0,0,0,0,575.3518,4360,8,0213108004001,3,0
0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,8022,2,0,0,0,0,0,1,1,2,0,0,575.3518,4361,8,0213108004001,3,0
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8022,0,0,0,0,0,0,2,0,0,0,0,575.3518,4364,8,0213108004001,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8012,0,0,0,0,0,0,2,0,0,0,0,518.7446,4370,8,0214309026000,3,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8012,0,0,0,0,0,0,2,0,0,0,0,518.7446,4371,8,0214309026000,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8012,0,0,0,0,0,0,2,0,0,0,0,518.7446,4372,8,0214309026000,3,0
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8012,2,0,0,0,0,0,2,2,2,0,0,518.7446,4373,8,0214309026000,3,0
0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,9,0,8012,0,2,2,0,0,0,1,1,0,2,2,518.7446,4374,8,0214309026000,3,0
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,8012,1,0,1,1,0,1,1,1,1,1,2,518.7446,4377,8,0214309026000,3,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8012,2,0,0,0,0,0,2,2,2,0,0,518.7446,4380,8,0214309026000,3,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8022,0,0,0,0,0,0,0,0,0,0,1,518.7446,4387,8,0216011001000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,518.7446,4391,8,0216011001000,3,9
0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,8022,0,0,0,0,0,0,2,1,0,1,0,518.7446,4392,8,0216011001000,3,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8022,0,0,0,0,0,0,0,0,0,0,0,518.7446,4393,8,0216011001000,3,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10012,0,0,0,0,0,0,0,0,0,0,0,485.781,33503,10,0382601002000,41,0
0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,10012,0,0,0,0,0,0,2,2,0,0,0,485.781,33504,10,0382601002000,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10012,0,0,0,0,0,0,0,0,0,0,0,485.781,33505,10,0382601002000,41,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10012,0,0,0,0,0,0,0,0,0,0,0,485.781,33508,10,0382601002000,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10012,0,0,0,0,0,0,0,0,0,0,0,485.781,33509,10,0382601002000,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10012,0,0,0,0,0,0,0,0,0,0,0,485.781,33510,10,0382601002000,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10032,0,0,0,0,0,0,2,2,0,0,0,526.2971,33511,10,0381901008000,41,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10032,0,0,0,0,0,0,0,0,0,0,0,526.2971,33512,10,0381901008000,41,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10032,0,0,0,0,0,0,0,0,0,0,0,526.2971,33515,10,0381901008000,41,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10032,0,0,0,0,0,0,0,0,0,0,0,526.2971,33516,10,0381901008000,41,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10032,0,0,0,0,0,0,0,0,0,0,0,526.2971,33517,10,0381901008000,41,9
