makesafe,wdrinking,wall,toilet,tenurlot,tenurhws,strrec,shareit,segregate,roof,regcode,psurec,provcode,bedroom,hhnum,fuelused,floor,finalwgt,electrct,dweltype,dump,drinksafe,composting,collect,burn
99,8,3,1,3,1,28012,0,1,2,1,0002104006000,28,1,48,2,8,378.4352,1,1,1,0,0,0,0
99,5,1,1,3,3,28012,0,1,2,1,0002104006000,28,4,49,2,6,378.4352,1,1,0,0,1,0,1
2,5,1,1,1,1,28012,0,0,2,1,0001002034000,28,1,5,2,8,349.0289,1,1,0,1,0,1,0
99,8,1,1,3,1,28012,0,1,2,1,0002104006000,28,2,50,5,6,378.4352,1,1,0,0,0,0,1
99,8,3,1,1,1,28012,0,0,2,1,0002104006000,28,2,51,2,8,378.4352,1,1,1,0,0,0,0
99,8,3,1,3,1,28012,1,0,2,1,0002104006000,28,2,52,6,1,378.4352,0,1,0,0,0,0,1
9,14,1,1,1,1,28012,0,0,2,1,0002104006000,28,2,53,6,8,378.4352,1,1,0,9,1,0,1
1,8,2,1,3,3,28012,0,1,2,1,0002104006000,28,1,54,6,8,378.4352,1,1,0,1,1,0,1
99,8,1,1,1,1,28012,0,0,2,1,0002104006000,28,2,55,6,6,378.4352,1,1,0,0,0,0,1
99,8,1,1,1,1,28012,0,1,2,1,0002104006000,28,2,56,5,6,378.4352,1,1,1,0,0,0,1
99,8,3,1,1,1,28012,0,1,2,1,0002104006000,28,3,57,5,8,378.4352,1,1,0,0,0,0,1
99,4,1,1,1,1,28012,0,0,2,1,0002104006000,28,2,58,6,8,378.4352,1,1,0,0,1,0,1
99,8,1,1,3,3,28012,0,0,2,1,0002104006000,28,2,59,6,6,378.4352,1,1,0,0,1,0,1
1,4,3,1,1,1,28012,1,1,2,1,0001002034000,28,5,6,6,8,349.0289,1,1,0,1,0,1,0
99,8,1,1,1,1,28012,0,1,2,1,0002104006000,28,2,60,2,6,378.4352,1,1,1,0,1,0,0
99,8,1,1,1,1,28012,0,1,2,1,0002104006000,28,3,61,6,8,378.4352,1,1,0,0,0,0,1
99,8,2,1,3,1,28012,0,0,2,1,0002104006000,28,0,62,6,1,378.4352,0,1,1,0,0,0,1
1,15,3,1,1,1,28022,0,1,2,1,0003205021000,28,2,63,6,8,354.7071,1,1,1,1,0,0,1
1,6,1,1,3,1,28022,1,1,2,1,0003205021000,28,0,64,6,8,354.7071,1,1,0,1,1,0,1
1,4,1,1,1,1,28022,0,0,2,1,0003205021000,28,0,65,6,8,354.7071,1,1,0,1,0,0,1
99,4,1,1,1,1,28022,0,1,2,1,0003205021000,28,0,66,6,8,354.7071,1,1,0,0,1,0,0
99,4,2,1,1,1,28022,0,0,2,1,0003205021000,28,0,67,6,3,354.7071,1,1,0,0,1,0,0
99,4,2,1,1,1,28022,0,0,2,1,0003205021000,28,0,68,6,3,354.7071,1,1,0,0,0,0,1
99,4,3,1,3,3,28022,0,0,2,1,0003205021000,28,2,69,6,8,354.7071,1,1,0,0,1,0,0
9,14,1,1,3,3,28012,0,1,2,1,0001002034000,28,5,7,6,8,349.0289,1,1,0,9,0,1,0
9,14,1,1,1,1,28022,1,0,2,1,0003205021000,28,2,70,6,1,354.7071,1,1,1,9,0,0,1
1,4,2,1,1,1,28022,0,1,1,1,0003205021000,28,1,71,6,1,354.7071,0,1,0,1,1,0,0
99,6,1,1,1,1,28022,0,0,2,1,0003205021000,28,2,72,6,8,354.7071,1,1,1,0,0,0,1
99,6,1,1,1,1,28022,0,0,2,1,0003205021000,28,2,73,2,6,354.7071,1,1,1,0,1,0,1
99,4,1,1,3,3,28022,0,0,2,1,0003205021000,28,2,74,6,8,354.7071,1,1,0,0,0,0,1
1,5,1,1,1,1,28022,0,1,2,1,0003205021000,28,3,75,6,8,354.7071,1,1,0,1,0,0,1
1,5,1,1,1,1,28022,0,1,2,1,0003205021000,28,0,76,6,8,354.7071,4,1,0,1,1,0,1
9,14,1,1,1,1,28022,0,0,2,1,0003205021000,28,2,77,6,8,354.7071,1,1,0,9,1,0,1
99,4,2,1,1,1,28022,0,0,2,1,0003205021000,28,2,78,6,3,354.7071,1,1,0,0,1,0,1
2,6,2,1,3,1,28022,0,0,2,1,0004206011000,28,1,79,6,8,350.358,1,1,0,1,1,0,1
9,14,1,1,1,1,28012,0,1,2,1,0001002034000,28,0,8,5,8,349.0289,1,1,0,9,0,1,0
99,8,1,1,1,1,28022,0,0,2,1,0004206011000,28,3,80,6,8,350.358,1,3,0,0,0,1,1
99,2,2,1,3,1,28022,0,1,2,1,0004206011000,28,0,81,6,3,350.358,1,1,0,0,1,0,1
1,4,1,1,3,1,28022,0,1,2,1,0004206011000,28,2,82,5,6,350.358,1,1,0,1,1,0,1
1,1,1,1,1,1,28022,1,0,2,1,0004206011000,28,2,83,6,8,350.358,0,1,0,1,1,0,1
99,8,1,1,3,3,28022,0,0,2,1,0004206011000,28,3,84,2,8,350.358,1,1,0,0,1,0,1
99,8,1,1,3,3,28022,0,0,2,1,0004206011000,28,3,85,6,6,350.358,1,1,0,0,1,0,1
99,3,1,1,3,3,28022,0,0,2,1,0004206011000,28,1,86,6,8,350.358,1,1,1,0,1,0,1
9,14,1,1,1,1,28022,0,0,2,1,0004206011000,28,3,87,2,6,350.358,1,1,0,9,1,0,1
9,14,3,1,1,1,28022,0,1,2,1,0004206011000,28,4,88,2,6,350.358,1,1,0,9,1,0,0
9,14,1,1,1,1,28022,0,0,2,1,0004206011000,28,2,89,2,6,350.358,1,1,1,9,0,1,0
9,14,1,1,3,3,28012,0,1,2,1,0001002034000,28,4,9,2,8,349.0289,1,1,0,9,0,1,0
1,4,1,1,1,1,28022,0,0,2,1,0004206011000,28,4,90,2,8,350.358,1,1,1,1,0,0,0
9,14,1,1,1,1,28022,0,0,2,1,0004206011000,28,5,91,2,6,350.358,1,1,0,9,0,0,1
99,8,1,1,1,1,28022,0,1,2,1,0004206011000,28,4,92,2,8,350.358,1,1,0,0,1,0,0
9,14,1,1,1,1,28022,0,1,2,1,0004206011000,28,4,93,2,8,350.358,1,1,0,9,0,0,1
99,8,3,1,1,1,28022,1,0,1,1,0004206011000,28,3,94,6,8,350.358,1,1,1,0,0,0,1
99,8,1,1,2,1,28022,0,1,2,1,0004206011000,28,2,95,6,8,350.358,1,1,1,0,0,0,1
99,4,2,1,3,1,28022,1,0,1,1,0004408004000,28,1,96,6,3,351.1555,1,1,0,0,0,0,1
99,4,2,1,3,1,28022,1,1,2,1,0004408004000,28,1,97,6,8,351.1555,4,1,1,0,0,0,0
2,6,1,1,1,1,28022,0,0,2,1,0004408004000,28,0,98,6,1,351.1555,1,1,0,1,1,0,1
2,6,2,1,1,1,28022,0,0,1,1,0004408004000,28,0,99,6,3,351.1555,4,1,0,1,0,0,1
99,8,1,1,3,1,29012,0,0,2,1,0017503012000,29,1,298,6,8,342.0997,1,1,1,0,0,0,0
99,8,1,1,1,1,29012,0,0,2,1,0017503012000,29,2,299,5,8,342.0997,1,1,0,0,1,0,1
99,8,1,1,1,1,29012,0,0,2,1,0017503012000,29,2,300,6,8,342.0997,1,1,0,0,0,0,1
99,8,1,1,1,1,29012,0,0,2,1,0017503012000,29,3,301,5,6,342.0997,1,1,0,0,0,0,1
99,8,2,1,3,1,29012,1,0,1,1,0017503012000,29,2,302,6,8,342.0997,1,1,1,0,0,0,0
99,8,1,1,1,1,29012,1,0,2,1,0017503012000,29,2,303,6,8,342.0997,1,1,1,0,0,0,0
99,8,3,1,1,1,29012,0,0,2,1,0017503012000,29,1,304,5,8,342.0997,1,1,0,0,0,0,1
99,8,1,1,1,1,29012,0,0,2,1,0017503012000,29,2,305,5,8,342.0997,1,1,0,0,1,0,1
99,8,1,1,1,1,29012,0,0,2,1,0017503012000,29,1,306,6,8,342.0997,1,1,0,0,0,0,1
99,8,1,1,4,1,29012,0,0,2,1,0017503012000,29,2,307,5,8,342.0997,1,1,0,0,1,0,0
99,8,1,1,1,1,29012,0,0,2,1,0017503012000,29,2,308,5,8,342.0997,1,1,1,0,0,0,0
99,8,1,1,1,1,29012,0,0,2,1,0017503012000,29,2,309,5,8,342.0997,1,1,0,0,0,0,1
99,8,1,1,1,1,29012,0,0,2,1,0017503012000,29,2,310,5,8,342.0997,1,1,0,0,0,0,1
9,14,3,1,1,1,29012,0,0,1,1,0016903030000,29,3,311,2,7,346.8826,1,1,0,9,0,0,1
99,1,3,1,3,3,29012,0,0,2,1,0016903030000,29,11,312,2,8,346.8826,1,1,0,0,1,0,1
99,1,3,1,1,1,29012,0,0,2,1,0016903030000,29,4,313,2,6,346.8826,1,1,0,0,0,0,1
99,1,3,1,3,3,29012,0,1,1,1,0016903030000,29,4,314,6,8,346.8826,1,1,0,0,1,0,1
99,1,1,1,1,1,29012,0,0,2,1,0016903030000,29,3,315,2,6,346.8826,1,1,1,0,0,0,1
99,4,1,1,3,3,29012,1,1,2,1,0016903030000,29,3,316,2,7,346.8826,1,1,0,0,0,0,1
99,1,1,1,1,1,29012,0,1,2,1,0016903030000,29,3,317,6,8,346.8826,1,1,0,0,1,0,1
99,1,1,1,1,1,29012,0,1,2,1,0016903030000,29,3,318,2,6,346.8826,1,1,0,0,1,0,1
9,14,1,1,1,1,29012,0,1,2,1,0016903030000,29,4,319,2,6,346.8826,1,1,0,9,1,0,1
9,14,1,1,1,1,29012,0,0,2,1,0016903030000,29,3,320,2,6,346.8826,1,1,0,9,1,0,0
99,1,2,1,2,1,29012,0,0,2,1,0016903030000,29,3,321,2,8,346.8826,1,1,1,0,0,0,1
9,14,1,1,1,1,29012,0,0,2,1,0016903030000,29,3,322,2,6,346.8826,1,1,1,9,0,0,1
99,4,3,2,1,1,29012,0,0,2,1,0018104006000,29,2,323,6,8,346.8826,1,1,0,0,0,0,1
99,4,2,2,2,1,29012,0,1,2,1,0018104006000,29,2,324,6,1,346.8826,1,1,0,0,1,0,1
99,4,1,1,3,3,29012,1,0,2,1,0018104006000,29,0,325,6,8,346.8826,1,1,0,0,0,0,1
99,4,3,1,3,3,29012,0,1,2,1,0018104006000,29,2,326,6,8,346.8826,1,1,0,0,0,0,1
99,4,3,2,2,1,29012,1,1,2,1,0018104006000,29,0,327,6,8,346.8826,1,1,0,0,0,0,1
99,4,3,1,1,1,29012,1,1,2,1,0018104006000,29,0,328,6,8,346.8826,1,1,0,0,0,0,1
1,4,1,1,1,1,29012,0,1,2,1,0018104006000,29,0,329,6,8,346.8826,1,1,0,1,0,0,1
99,4,1,2,1,1,29012,0,1,2,1,0018104006000,29,3,330,6,8,346.8826,1,1,0,0,1,0,0
99,4,2,1,3,1,29012,1,1,2,1,0018104006000,29,0,331,6,8,346.8826,1,1,0,0,0,0,1
99,4,2,1,3,1,29012,1,1,2,1,0018104006000,29,0,332,6,1,346.8826,4,1,0,0,0,0,1
99,4,3,2,1,1,29012,0,1,2,1,0018104006000,29,1,333,6,8,346.8826,1,1,0,0,0,0,1
1,4,1,1,3,1,29012,1,1,2,1,0018104006000,29,3,334,6,8,346.8826,1,1,0,1,0,0,1
99,4,1,2,1,1,29012,0,0,2,1,0018104006000,29,2,335,6,8,346.8826,1,1,1,0,0,0,0
99,4,1,2,1,1,29012,0,1,2,1,0018104006000,29,1,336,6,8,346.8826,1,1,0,0,1,0,1
99,4,1,1,3,1,29012,1,1,2,1,0018104006000,29,2,337,6,8,346.8826,1,1,0,0,0,0,1
99,4,1,2,1,1,29012,0,1,2,1,0018104006000,29,2,338,6,8,346.8826,1,1,0,0,0,0,1
99,4,1,1,3,1,29012,0,1,2,1,0018104006000,29,1,339,6,8,346.8826,1,1,0,0,0,0,1
99,1,1,1,1,1,29022,0,0,3,1,0020706027000,29,3,340,2,8,358.0544,1,1,0,0,1,0,0
1,4,3,1,1,1,29022,0,1,2,1,0020706027000,29,3,341,6,8,358.0544,1,1,1,1,0,0,1
99,1,1,1,1,1,29022,0,1,2,1,0020706027000,29,3,342,2,6,358.0544,1,1,1,0,0,0,0
99,4,1,1,1,1,29022,1,1,2,1,0020706027000,29,2,343,6,8,358.0544,1,1,0,0,0,0,1
9,14,1,1,1,1,29022,0,1,2,1,0020706027000,29,3,344,2,8,358.0544,1,1,0,9,1,1,0
99,4,3,1,1,1,29022,0,1,2,1,0020706027000,29,2,345,6,8,358.0544,1,1,0,0,1,0,1
99,4,1,1,3,3,29022,0,1,2,1,0020706027000,29,2,346,6,8,358.0544,1,1,0,0,0,1,0
99,4,1,1,1,1,29022,0,1,2,1,0020706027000,29,3,347,6,6,358.0544,1,1,0,0,0,0,1
99,4,2,1,3,1,29022,0,1,2,1,0020706027000,29,1,348,6,3,358.0544,1,1,0,0,1,1,0
1,4,2,1,1,1,29022,0,1,2,1,0020706027000,29,1,349,6,1,358.0544,1,1,0,1,0,0,1
99,4,1,1,3,1,29022,0,1,2,1,0020706027000,29,2,350,6,8,358.0544,3,1,0,0,1,0,1
99,4,1,1,1,1,29022,0,0,2,1,0020706027000,29,1,351,6,8,358.0544,1,1,0,0,0,0,1
1,4,3,1,1,1,29022,0,1,2,1,0020706027000,29,2,352,2,8,358.0544,1,1,0,1,0,1,0
9,14,1,1,1,1,29022,0,0,2,1,0020706027000,29,1,353,6,8,358.0544,1,1,0,9,0,0,1
9,14,1,1,1,1,29012,0,1,2,1,0020006040000,29,3,354,2,8,358.5961,1,1,0,9,0,1,0
9,14,3,1,1,1,29012,0,0,2,1,0020006040000,29,4,355,2,8,358.5961,1,1,0,9,1,0,0
99,1,1,1,1,1,29012,0,0,2,1,0020006040000,29,2,356,5,8,358.5961,1,1,0,0,0,1,0
99,4,2,1,3,1,29012,0,0,2,1,0020006040000,29,0,357,6,3,358.5961,1,1,0,0,1,0,1
99,1,1,1,3,1,29012,1,1,2,1,0020006040000,29,2,358,2,8,358.5961,1,1,0,0,0,0,1
99,4,1,1,3,1,29012,0,0,2,1,0020006040000,29,2,359,2,8,358.5961,1,1,0,0,0,1,0
9,14,3,1,1,1,29012,0,0,2,1,0020006040000,29,2,360,5,8,358.5961,1,1,0,9,0,1,0
99,1,1,1,3,3,29012,0,1,2,1,0020006040000,29,2,361,2,1,358.5961,1,1,0,0,0,1,1
99,4,1,1,1,1,29012,0,0,2,1,0020006040000,29,2,362,6,6,358.5961,1,1,0,0,1,0,1
99,4,2,1,1,1,29012,0,1,2,1,0020006040000,29,1,363,6,2,358.5961,0,1,0,0,0,0,1
1,4,3,1,1,1,29012,0,0,2,1,0020006040000,29,2,364,6,8,358.5961,1,1,0,1,0,0,1
99,4,1,1,1,1,29012,0,1,2,1,0020006040000,29,3,365,5,2,358.5961,1,1,0,0,1,0,1
99,4,1,2,3,1,29012,1,0,2,1,0020006040000,29,1,366,6,8,358.5961,1,1,0,0,0,0,1
9,14,1,1,1,1,29012,0,1,2,1,0020006040000,29,2,367,2,8,358.5961,1,1,0,9,0,1,0
9,14,1,1,1,1,29012,0,1,2,1,0021407002000,29,3,368,2,6,357.2419,1,1,0,9,0,1,1
1,4,1,1,1,1,29012,1,1,2,1,0021407002000,29,2,369,2,6,357.2419,1,1,0,1,0,1,0
1,4,1,1,1,1,29012,1,1,2,1,0021407002000,29,2,370,2,6,357.2419,1,1,0,1,0,1,0
99,4,1,1,1,1,29012,1,1,1,1,0021407002000,29,2,371,2,6,357.2419,1,1,0,0,0,1,0
1,4,1,1,1,1,29012,1,1,2,1,0021407002000,29,2,372,6,8,357.2419,1,1,0,1,0,1,0
99,4,2,1,3,3,29012,1,1,2,1,0021407002000,29,2,373,6,2,357.2419,1,1,0,0,0,1,0
99,4,1,1,1,1,29012,0,1,2,1,0021407002000,29,3,374,2,8,357.2419,1,1,0,0,0,1,1
99,4,1,1,1,1,29012,0,1,2,1,0021407002000,29,3,375,6,8,357.2419,1,1,0,0,0,1,0
9,14,3,1,1,1,29012,0,1,2,1,0021407002000,29,2,376,6,8,357.2419,1,1,0,9,0,1,1
99,4,3,1,1,1,29012,1,1,2,1,0021407002000,29,4,377,6,8,357.2419,1,1,0,0,0,1,0
99,4,2,1,1,1,29012,0,1,2,1,0021407002000,29,2,378,2,8,357.2419,1,1,0,0,0,1,0
99,4,1,1,1,1,29012,1,1,2,1,0021407002000,29,2,379,6,8,357.2419,1,1,0,0,0,1,0
99,1,1,1,1,1,29012,0,1,2,1,0021407002000,29,3,380,2,8,357.2419,1,1,0,0,0,1,0
9,14,1,1,3,1,29012,1,1,2,1,0021207010000,29,2,381,2,8,338.5421,1,1,0,9,0,1,0
99,4,1,1,3,1,29012,1,1,2,1,0021207010000,29,2,382,6,8,338.5421,1,1,0,0,0,1,0
99,1,3,1,1,1,29012,0,1,2,1,0021207010000,29,1,383,2,8,338.5421,1,1,0,0,0,1,1
9,14,3,1,3,3,29012,0,1,2,1,0021207010000,29,4,384,2,8,338.5421,1,1,0,9,0,1,0
9,14,1,1,1,1,29012,1,1,2,1,0021207010000,29,2,385,2,8,338.5421,1,1,0,9,0,1,0
99,1,3,1,1,1,29012,0,1,2,1,0021207010000,29,1,386,2,8,338.5421,1,1,0,0,0,1,0
1,1,1,1,1,1,29012,0,1,2,1,0021207010000,29,2,387,2,4,338.5421,1,1,0,1,0,1,0
1,4,1,1,1,1,29012,1,1,2,1,0021207010000,29,1,388,6,8,338.5421,1,1,0,1,0,1,0
9,14,1,1,3,1,29012,1,1,2,1,0021207010000,29,2,389,2,8,338.5421,1,1,0,9,0,1,0
99,4,2,1,3,1,29012,1,1,2,1,0021207010000,29,1,390,6,1,338.5421,1,1,0,0,0,1,0
99,4,2,1,3,3,29012,1,1,2,1,0021207010000,29,0,391,6,2,338.5421,4,1,0,0,0,1,0
9,14,2,1,1,1,29012,1,1,2,1,0021207010000,29,3,392,6,2,338.5421,0,1,0,9,0,1,0
9,14,1,1,1,1,29012,0,1,2,1,0021207010000,29,2,393,2,8,338.5421,1,1,0,9,0,1,0
99,1,2,1,3,3,29012,0,1,2,1,0021207010000,29,1,394,6,3,338.5421,1,1,0,0,0,1,0
9,14,1,1,1,1,29012,1,1,2,1,0021207010000,29,1,395,6,8,338.5421,1,1,0,9,0,1,0
99,1,1,1,1,1,29012,0,0,2,1,0021207010000,29,3,396,2,8,338.5421,1,1,0,0,0,0,1
99,1,3,1,1,1,29012,0,0,2,1,0021908003000,29,2,397,6,8,357.2419,1,1,0,0,0,0,1
99,2,1,2,3,1,29012,1,1,2,1,0021908003000,29,3,398,6,8,357.2419,1,1,0,0,0,0,1
99,2,1,1,1,1,29012,0,1,2,1,0021908003000,29,2,399,6,8,357.2419,0,1,0,0,0,0,1
99,1,1,1,1,1,29012,0,1,2,1,0021908003000,29,2,400,6,8,357.2419,1,1,0,0,0,0,1
99,1,3,1,1,1,29012,0,0,2,1,0021908003000,29,1,401,6,8,357.2419,1,1,0,0,1,0,0
1,1,4,2,3,3,29012,0,1,2,1,0021908003000,29,2,402,6,8,357.2419,1,1,0,1,0,0,1
1,1,1,1,3,3,29012,0,1,2,1,0021908003000,29,2,403,6,8,357.2419,1,1,0,1,1,0,1
99,2,1,1,1,1,29012,0,1,2,1,0021908003000,29,3,404,6,8,357.2419,1,1,0,0,1,0,1
4,1,2,2,1,1,29012,0,1,2,1,0021908003000,29,2,405,6,2,357.2419,1,1,0,1,0,0,1
99,2,1,1,3,1,29012,1,1,2,1,0021908003000,29,0,406,6,8,357.2419,0,1,0,0,0,0,1
99,1,1,1,1,1,29012,1,1,4,1,0021908003000,29,2,407,6,8,357.2419,1,1,0,0,0,0,1
99,1,5,2,1,1,29012,0,0,2,1,0021908003000,29,1,408,6,8,357.2419,1,1,0,0,0,0,1
99,1,4,1,1,1,29012,0,0,2,1,0021908003000,29,2,409,6,8,357.2419,1,1,0,0,0,0,1
4,1,1,2,1,1,29012,0,1,2,1,0021908003000,29,3,410,6,8,357.2419,1,1,0,1,1,0,0
99,4,1,1,1,1,29022,0,1,4,1,0022209022000,29,0,411,6,8,342.8778,1,1,1,0,0,0,0
99,15,1,2,1,1,29022,0,1,2,1,0022209022000,29,2,412,2,8,342.8778,1,1,0,0,1,0,0
99,4,3,1,1,1,29022,0,1,2,1,0022209022000,29,3,413,6,8,342.8778,1,1,1,0,0,0,0
99,4,2,1,1,1,29022,0,0,2,1,0022209022000,29,0,414,6,1,342.8778,1,1,1,0,0,0,0
4,4,1,2,3,3,29022,0,1,2,1,0022209022000,29,1,415,6,8,342.8778,1,1,0,1,1,0,0
1,4,1,2,3,3,29022,0,1,2,1,0022209022000,29,3,416,6,9,342.8778,1,1,0,1,1,0,1
9,14,1,1,1,1,29022,0,1,2,1,0022209022000,29,4,417,2,7,342.8778,1,1,0,9,1,0,1
99,4,2,2,3,1,29022,0,0,2,1,0022209022000,29,0,418,6,3,342.8778,0,1,0,0,1,0,0
99,5,1,1,1,1,29022,0,1,2,1,0022209022000,29,3,419,6,8,342.8778,1,1,0,0,0,0,1
99,4,2,1,3,3,29022,1,0,2,1,0022209022000,29,0,420,6,8,342.8778,1,1,0,0,1,0,0
99,4,1,1,3,1,29022,0,1,2,1,0022209022000,29,2,421,6,8,342.8778,1,1,0,0,0,0,1
99,4,1,2,1,1,29022,0,1,2,1,0022209022000,29,2,422,6,8,342.8778,1,1,0,0,0,0,1
99,4,1,1,3,1,29022,0,1,2,1,0022209022000,29,0,423,2,1,342.8778,1,1,0,0,0,0,1
99,4,1,1,1,1,29022,0,1,2,1,0022209022000,29,3,424,6,8,342.8778,1,1,0,0,1,0,1
99,15,1,1,1,1,29022,0,1,2,1,0022209022000,29,1,425,6,8,342.8778,1,1,0,0,1,0,0
99,4,1,1,3,3,29022,1,1,2,1,0022209022000,29,1,426,6,8,342.8778,1,1,0,0,0,0,0
99,4,3,2,3,1,29022,1,1,2,1,0022209022000,29,1,427,6,8,342.8778,1,1,1,0,0,0,1
99,4,1,1,1,1,29022,0,0,2,1,0022712015000,29,2,428,6,8,357.2419,1,1,1,0,0,0,1
99,4,1,1,3,1,29022,0,0,2,1,0022712015000,29,1,429,6,8,357.2419,1,1,1,0,0,0,0
1,4,3,1,1,1,29022,1,0,1,1,0022712015000,29,0,430,6,8,357.2419,1,1,0,1,0,0,1
99,4,2,1,4,1,29022,1,0,1,1,0022712015000,29,0,431,6,3,357.2419,1,1,0,0,0,0,1
1,4,2,2,3,1,29022,1,0,2,1,0022712015000,29,2,432,6,1,357.2419,1,1,0,1,0,0,1
1,4,1,1,1,1,29022,1,0,2,1,0022712015000,29,2,433,6,8,357.2419,1,1,1,1,0,0,0
1,4,1,1,1,1,29022,0,0,2,1,0022712015000,29,2,434,6,8,357.2419,1,1,0,1,0,0,1
1,4,1,1,3,1,29022,0,0,2,1,0022712015000,29,2,435,6,8,357.2419,1,1,0,1,1,0,1
99,4,1,1,4,1,29022,0,0,2,1,0022712015000,29,2,436,6,8,357.2419,1,1,1,0,0,0,1
99,4,1,1,3,1,29022,0,0,1,1,0022712015000,29,2,437,6,8,357.2419,1,1,0,0,0,0,1
1,4,1,1,4,1,29022,1,0,2,1,0022712015000,29,1,438,6,8,357.2419,1,1,0,1,0,0,1
99,4,3,1,4,1,29022,1,0,2,1,0022712015000,29,1,439,6,1,357.2419,0,1,1,0,0,0,1
99,4,1,1,1,1,29022,0,0,2,1,0022712015000,29,1,440,6,8,357.2419,1,1,0,0,0,0,1
99,4,1,1,3,3,29022,0,0,2,1,0022712015000,29,2,441,6,8,357.2419,1,1,0,0,0,0,1
99,4,1,1,1,1,29022,0,1,2,1,0022712015000,29,0,442,6,8,357.2419,1,1,0,0,0,0,1
1,4,1,1,4,1,29022,0,0,2,1,0022712015000,29,0,443,6,8,357.2419,1,1,0,1,0,0,1
99,4,4,1,3,3,29022,0,0,2,1,0022712015000,29,4,444,1,8,357.2419,1,1,0,0,0,0,1
2,1,2,1,3,1,29022,1,0,2,1,0025015007000,29,1,445,6,6,342.0997,1,1,1,1,0,0,0
2,1,2,1,3,1,29022,0,1,2,1,0025015007000,29,1,446,6,8,342.0997,0,1,0,1,1,0,0
2,1,2,1,3,1,29022,0,0,2,1,0025015007000,29,1,447,6,6,342.0997,1,1,1,1,0,0,0
1,1,4,1,1,1,29022,0,1,4,1,0025015007000,29,1,448,6,6,342.0997,1,1,0,1,0,1,0
99,1,1,1,1,1,29022,0,1,2,1,0025015007000,29,4,449,6,8,342.0997,1,1,0,0,0,1,0
2,1,2,1,3,3,29022,0,0,5,1,0025015007000,29,0,450,6,1,342.0997,1,1,0,1,1,0,0
2,1,1,1,1,1,29022,0,0,2,1,0025015007000,29,4,451,6,8,342.0997,1,1,0,1,0,1,0
2,1,2,1,3,1,29022,0,0,2,1,0025015007000,29,0,452,6,3,342.0997,1,1,0,1,0,1,0
2,1,1,1,1,1,29022,0,0,2,1,0025015007000,29,0,453,6,8,342.0997,1,1,0,1,0,1,0
2,2,3,1,1,1,29022,0,1,2,1,0025015007000,29,2,454,6,8,342.0997,1,1,0,1,0,1,0
1,1,1,1,3,3,29022,0,0,2,1,0025015007000,29,3,455,6,8,342.0997,1,1,0,1,0,1,0
2,1,1,1,1,1,29022,0,1,2,1,0025015007000,29,3,456,6,9,342.0997,1,1,0,1,0,1,0
2,1,1,1,1,1,29022,0,0,2,1,0025015007000,29,3,457,2,6,342.0997,1,1,0,1,0,1,0
2,2,3,1,3,3,29022,0,0,2,1,0025015007000,29,3,458,6,8,342.0997,1,1,0,1,0,1,0
2,1,2,1,1,1,29022,0,0,2,1,0025015007000,29,1,459,6,8,342.0997,1,1,0,1,0,1,0
2,1,2,1,1,1,29022,0,1,2,1,0025015007000,29,1,460,6,3,342.0997,1,1,1,1,0,0,0
2,1,1,1,3,3,29022,0,1,2,1,0025015007000,29,2,461,6,8,342.0997,1,1,1,1,0,0,0
2,1,3,1,1,1,29022,0,1,2,1,0025015007000,29,1,462,6,8,342.0997,1,1,0,1,0,1,0
99,1,2,1,1,1,29012,0,0,2,1,0025416014000,29,2,463,6,1,343.3965,0,1,0,0,0,0,1
1,2,2,1,1,1,29012,0,1,1,1,0025416014000,29,0,464,6,1,343.3965,0,1,0,1,1,0,1
1,2,3,1,1,1,29012,0,0,2,1,0025416014000,29,2,465,6,8,343.3965,1,1,1,1,0,0,0
99,1,2,1,1,1,29012,0,1,2,1,0025416014000,29,2,466,6,1,343.3965,5,1,0,0,1,0,1
1,2,3,2,1,1,29012,0,1,2,1,0025416014000,29,1,467,6,8,343.3965,1,1,0,1,0,0,1
99,2,3,1,1,1,29012,0,1,2,1,0025416014000,29,5,468,6,8,343.3965,1,1,0,0,0,0,1
99,2,2,1,3,3,29012,0,0,2,1,0025416014000,29,0,469,6,2,343.3965,1,1,0,0,0,0,1
99,2,2,1,3,1,29012,0,1,2,1,0025416014000,29,0,470,6,3,343.3965,1,1,0,0,1,0,1
1,2,2,1,1,1,29012,0,0,1,1,0025416014000,29,1,471,6,2,343.3965,1,1,0,1,1,0,0
99,2,2,2,1,1,29012,0,0,2,1,0025416014000,29,1,472,6,1,343.3965,1,1,0,0,1,0,0
99,2,2,0,3,3,29012,9,1,2,1,0025416014000,29,0,473,6,8,343.3965,1,1,0,0,1,0,1
99,1,2,1,1,1,29012,0,0,2,1,0025416014000,29,2,474,6,2,343.3965,1,1,0,0,1,0,0
1,2,3,2,1,1,29012,0,0,2,1,0025416014000,29,2,475,6,8,343.3965,1,1,0,1,0,0,1
99,2,2,1,1,1,29012,0,0,2,1,0025416014000,29,0,476,6,2,343.3965,1,1,0,0,0,0,1
99,2,2,1,1,1,29012,0,0,2,1,0025416014000,29,2,477,6,3,343.3965,1,1,0,0,1,0,1
1,2,3,1,1,1,29012,0,0,2,1,0025416014000,29,2,478,6,1,343.3965,1,1,1,1,0,0,1
99,2,2,1,1,1,29012,0,0,2,1,0025416014000,29,1,479,6,2,343.3965,1,1,0,0,0,0,0
