regcode,provcode,hhnum,member_code,age,sex,csc,psc,rhc,educ,occup,wrkpl
3,69,1252,06,17.555099,2,,0,4,11,14,9
3,69,1253,01,55.403149,1,,99,1,3,0,9
3,69,1253,02,39.843941,2,,0,2,7,10,9
3,69,1253,03,20.386038,1,,99,3,10,0,9
3,69,1253,04,16.873375,2,,0,4,10,0,9
3,69,1254,01,47.854893,1,,99,1,10,9,1
3,69,1254,02,43.485283,2,,0,2,10,10,9
3,69,1254,03,28.005476,1,,99,3,12,0,9
3,69,1254,04,22.138262,1,,99,3,9,9,1
3,69,1254,05,19.827515,1,,99,3,10,9,1
3,69,1254,06,15.953457,1,,99,3,9,14,9
3,69,1254,07,24.98015,1,,99,3,10,9,1
3,69,1254,08,21.316906,2,,1,5,10,10,9
3,69,1254,09,82.762489,2,3,0,5,6,0,9
3,69,1255,01,72.85421,1,2,99,1,5,6,1
3,69,1255,02,69.147156,2,2,0,2,4,10,9
3,69,1255,03,27.301847,1,1,99,3,10,6,1
3,69,1256,02,62.694046,2,2,0,9,6,0,9
3,69,1257,01,79.515404,1,2,99,1,6,6,1
3,69,1257,02,74.209442,2,2,0,2,6,10,9
3,69,1257,03,14.351814,1,,99,5,9,14,9
3,69,1258,01,53.500343,1,,99,1,14,5,1
3,69,1258,02,56.347706,2,,0,2,14,2,1
3,69,1258,03,24.824093,1,,99,3,14,0,9
3,69,1258,04,21.648186,2,,0,4,13,14,9
3,69,1258,05,17.051334,2,,0,4,10,14,9
3,69,1259,01,35.767284,1,,99,1,6,6,1
3,69,1259,02,38.631073,2,,0,2,6,10,9
3,69,1259,03,3.8576317,2,1,0,4,99,99,9
3,69,1259,04,63.455166,2,2,0,5,0,10,9
3,69,1259,05,44.265572,2,,0,5,6,1,0
3,69,1259,06,29.691992,1,,99,5,1,6,1
3,69,1260,02,44.219028,2,1,0,9,7,0,9
3,69,1261,01,33.596169,1,2,99,1,8,7,1
3,69,1261,02,36.511978,2,2,10,2,6,10,9
3,69,1261,03,16.25462,1,,99,3,6,14,9
3,69,1261,04,13.01848,2,,0,4,4,14,9
3,69,1261,05,10.001369,1,1,99,3,3,14,9
3,69,1261,06,5.7303219,2,1,0,4,99,99,9
3,69,1261,07,3.685147,1,1,99,3,99,99,9
3,69,1261,08,.19438741,2,1,0,4,99,99,9
3,69,1262,01,65.908279,1,2,99,9,11,0,9
3,69,1263,01,73.412727,1,2,99,9,14,0,9
3,69,1263,02,73.075974,2,2,0,9,11,0,9
3,69,1264,02,35.277206,2,,10,9,8,10,9
3,69,1265,01,36.626968,1,,99,1,10,6,1
3,69,1265,02,35.775497,2,,0,2,10,10,9
3,69,1265,03,13.670089,2,,0,4,7,14,9
3,69,1265,04,12.511978,1,,99,3,6,14,9
3,69,1265,05,9.1471596,2,1,0,4,3,99,9
3,69,1266,01,77.711159,1,2,99,1,6,6,1
3,69,1266,02,75.663246,2,2,0,2,6,10,9
3,69,1266,03,47.575634,1,2,99,3,10,6,1
3,69,1266,04,47.40041,2,2,0,4,10,10,9
3,69,1266,05,22.045174,1,1,99,5,10,0,9
3,69,1266,06,2.3545518,1,1,99,5,99,99,9
3,69,1267,01,20.684464,2,,4,9,10,10,9
3,69,1268,01,69.90554,1,2,99,9,7,0,9
3,69,1269,01,48.125942,1,2,99,1,6,6,1
3,69,1269,02,62.365501,2,2,0,2,6,6,1
3,69,1269,03,86.748802,2,2,0,5,0,0,9
3,69,1270,01,38.770706,1,,99,1,10,6,1
3,69,1270,02,32.936344,2,,0,2,10,9,2
3,69,1270,03,4.5639973,1,1,99,3,99,99,9
3,69,1270,04,3.3648186,1,1,99,3,99,99,9
3,69,1270,05,67.011635,2,2,0,5,6,0,9
3,69,1271,01,34.009583,1,,99,1,6,6,1
3,69,1271,02,30.116358,2,,5,2,6,10,9
3,69,1271,03,5.0540724,2,1,0,4,99,99,9
3,69,1272,03,24.89254,2,,6,9,10,10,9
3,69,1273,01,32.213551,1,,99,1,10,7,1
3,69,1273,02,31.126625,2,,0,2,10,10,9
3,69,1273,03,10.590007,2,1,0,4,5,14,9
3,69,1273,04,9.5989046,2,1,0,4,3,99,9
3,69,1273,05,5.6947298,2,1,0,4,99,99,9
3,69,1273,06,4.678987,2,1,0,4,99,99,9
3,69,1274,01,56.317589,1,,99,1,2,6,1
3,69,1274,02,23.693361,2,,11,4,6,10,9
3,69,1274,03,11.364819,2,1,0,4,5,14,9
3,69,1274,04,6.7980833,1,1,99,5,23,99,9
3,69,1274,05,4.2327175,1,1,99,5,99,99,9
3,69,1274,06,.9007529,1,1,99,5,99,99,9
3,69,1275,01,30.94319,1,,99,1,10,6,1
3,69,1275,02,27.693361,2,,5,2,10,10,9
3,69,1275,03,3.1321013,1,1,99,3,99,99,9
3,69,1276,01,53.880905,1,,99,1,13,4,1
3,69,1276,02,54.907597,2,,0,2,14,10,9
3,69,1276,03,24.624229,1,,99,3,6,9,1
3,69,1276,04,10.02601,2,1,0,5,4,14,9
3,69,1276,05,6.5106091,1,1,99,3,1,99,9
3,69,1276,06,4.7939768,1,1,99,5,99,99,9
3,69,1277,01,43.964409,1,,99,1,8,6,1
3,69,1277,02,37.483913,2,,0,2,10,10,9
3,69,1277,03,15.301848,1,,99,3,5,6,1
3,69,1277,04,13.678303,2,,0,4,6,14,9
3,69,1277,05,11.723477,2,1,0,4,5,14,9
3,69,1277,06,4.9034905,2,1,0,4,99,99,9
3,69,1277,07,80.903488,2,2,0,5,1,10,9
3,69,1278,01,54.888432,1,2,99,1,10,6,1
3,69,1278,02,15.488022,1,,99,3,9,14,9
3,69,1278,03,12.925393,2,,0,4,6,14,9
3,69,1279,01,65.694733,2,2,0,9,10,0,9
3,69,1279,02,27.964409,2,,4,9,10,5,1
3,69,1280,01,61.26215,1,2,99,9,7,0,9
3,69,1280,02,60.421631,2,2,0,9,7,0,9
3,69,1281,01,51.186859,1,2,99,1,10,6,1
3,69,1281,02,42.198494,2,2,0,2,12,9,2
3,69,1281,03,18.149214,2,,0,4,11,14,9
3,69,1281,04,16.117727,2,,0,4,9,14,9
3,69,1281,05,14.644764,2,,0,4,7,14,9
3,69,1281,06,11.756331,1,1,99,3,4,14,9
3,69,1282,01,36.89254,1,,99,1,10,6,1
3,69,1282,02,39.88501,2,,11,2,6,10,9
