makesafe,wdrinkng,wall,toilet,tenurlot,tenurhws,strrec,shareit,segregate,roof,regcode,psurec,provcode,bedroom,hhnum,fwealthq,fuelused,floor,finalwgt,electrct,dweltype,dump,drinksafe,composting,collect,burn
99,8,1,1,1,1,454,0,1,2,12,4,47,2,26055,3,6,8,282.50677490234,4,1,0,0,1,0,0
99,4,3,1,1,1,454,0,0,2,12,4,47,2,26056,2,6,2,282.50677490234,4,1,0,0,0,0,1
99,4,2,1,3,1,454,1,0,1,12,4,47,2,26057,1,6,3,282.50677490234,5,1,0,0,0,0,1
99,8,2,2,3,1,454,0,1,1,12,4,47,0,26058,1,6,3,282.50677490234,0,5,0,0,1,0,0
99,4,2,2,3,1,454,0,0,1,12,4,47,1,26059,1,6,3,282.50677490234,0,5,0,0,0,0,0
99,4,3,1,1,1,454,1,0,2,12,4,47,3,26060,4,6,8,282.50677490234,1,1,0,0,1,0,0
99,4,1,0,3,1,459,9,0,2,12,3,47,1,26061,1,6,8,389.5625,0,1,1,0,0,0,1
99,4,1,0,1,1,459,9,0,2,12,3,47,2,26062,2,6,1,389.5625,1,1,1,0,0,0,1
1,4,2,1,3,1,459,0,1,1,12,3,47,3,26064,1,6,2,389.5625,4,1,0,1,0,0,1
99,4,2,0,1,1,459,9,0,2,12,3,47,1,26067,1,6,1,389.5625,0,1,1,0,0,0,1
99,4,2,2,3,1,459,0,0,2,12,3,47,2,26068,1,6,2,389.5625,4,5,1,0,0,0,1
99,4,1,2,3,1,459,0,0,2,12,3,47,2,26069,2,6,8,389.5625,4,1,0,0,0,0,1
6,4,2,1,1,1,459,0,0,2,12,3,47,1,26070,1,6,3,389.5625,5,1,0,1,0,0,1
99,4,2,2,2,1,459,0,0,1,12,3,47,1,26071,1,6,3,389.5625,5,1,1,0,0,0,0
99,4,2,0,1,1,459,9,0,2,12,3,47,1,26072,1,6,2,389.5625,0,1,1,0,0,0,1
99,4,2,2,3,1,459,1,0,1,12,3,47,1,26073,1,6,3,389.5625,0,1,0,0,0,0,1
6,9,2,2,2,1,459,0,0,1,12,3,47,1,26074,1,6,3,389.5625,0,1,0,1,1,0,0
99,4,2,2,1,1,459,0,0,1,12,3,47,1,26075,1,6,3,389.5625,5,1,0,0,0,0,1
4,4,1,1,3,3,454,0,1,2,12,1,47,3,26077,3,6,8,282.50677490234,1,1,0,1,0,0,1
99,4,2,1,3,1,454,1,1,2,12,1,47,1,26078,1,6,3,282.50677490234,0,1,0,0,0,0,1
9,14,3,1,1,1,454,0,1,2,12,1,47,1,26079,4,6,8,282.50677490234,1,1,0,9,1,0,0
99,1,3,1,1,1,454,0,1,2,12,1,47,2,26080,3,6,1,282.50677490234,1,1,0,0,0,0,1
4,1,1,1,1,1,454,0,1,2,12,1,47,3,26081,4,6,8,282.50677490234,1,1,0,1,1,0,0
99,1,3,1,1,1,454,0,0,2,12,1,47,2,26082,4,6,8,282.50677490234,1,1,0,0,1,0,0
99,6,2,1,1,1,454,0,1,2,12,1,47,2,26083,1,6,2,282.50677490234,0,1,0,0,1,0,0
99,4,2,1,1,1,454,0,0,2,12,1,47,1,26084,2,6,3,282.50677490234,1,1,0,0,0,0,1
4,9,2,1,1,1,454,0,0,1,12,1,47,1,26085,1,6,3,282.50677490234,0,1,0,1,0,0,1
99,1,1,1,1,1,454,0,0,2,12,1,47,3,26086,4,6,8,282.50677490234,1,1,0,0,1,0,0
99,1,1,1,3,3,454,0,0,2,12,1,47,3,26087,5,2,8,282.50677490234,1,1,0,0,1,0,0
99,1,3,1,1,1,454,0,0,2,12,1,47,4,26088,5,5,8,282.50677490234,1,1,0,0,1,0,0
99,1,2,1,1,1,454,0,1,1,12,1,47,1,26089,1,6,3,282.50677490234,1,1,0,0,1,0,0
99,1,1,1,1,1,454,0,1,2,12,1,47,3,26090,4,6,8,282.50677490234,1,1,0,0,1,0,0
99,3,2,1,3,1,454,0,1,2,12,1,47,2,26091,2,6,3,282.50677490234,1,1,0,0,1,0,0
1,5,2,1,1,1,454,0,1,2,12,1,47,2,26092,2,6,3,282.50677490234,1,1,0,1,1,0,0
99,3,1,1,3,1,454,0,1,2,12,1,47,3,26093,3,6,8,282.50677490234,1,1,0,0,0,0,1
99,3,2,1,3,1,454,0,1,2,12,1,47,2,26094,2,6,3,282.50677490234,1,1,0,0,1,0,0
99,4,3,1,3,1,454,0,0,2,12,3,47,1,26095,2,6,8,282.50677490234,1,1,0,0,0,0,1
99,4,2,1,1,1,454,0,1,2,12,3,47,2,26096,1,6,3,282.50677490234,0,1,0,0,0,0,1
99,5,2,1,3,1,454,0,0,2,12,3,47,2,26097,2,6,8,282.50677490234,3,1,0,0,0,0,1
99,4,1,1,1,1,454,0,1,2,12,3,47,5,26099,3,5,8,282.50677490234,1,1,0,0,1,0,0
99,4,2,1,1,1,454,0,1,2,12,3,47,1,26100,1,6,1,282.50677490234,0,1,0,0,0,0,1
99,5,3,1,1,1,454,0,0,2,12,3,47,2,26101,2,6,8,282.50677490234,1,1,0,0,0,1,0
9,14,1,1,1,1,454,0,0,2,12,3,47,3,26102,5,2,6,282.50677490234,1,1,0,9,1,0,1
99,5,3,1,2,1,454,0,1,2,12,3,47,0,26103,3,6,8,282.50677490234,1,1,0,0,0,0,1
99,4,2,1,3,1,454,1,1,2,12,3,47,1,26104,2,6,8,282.50677490234,1,1,0,0,0,0,1
9,14,2,1,3,1,454,0,0,2,12,3,47,2,26106,2,6,8,282.50677490234,1,1,0,9,0,1,0
99,4,2,1,4,1,454,0,1,2,12,3,47,1,26107,2,6,8,282.50677490234,1,1,0,0,0,1,0
1,5,3,1,3,1,454,1,0,2,12,3,47,1,26108,2,6,1,282.50677490234,1,1,1,1,0,0,0
99,5,2,1,1,1,454,0,0,2,12,3,47,2,26109,2,6,8,282.50677490234,1,1,0,0,0,0,1
99,5,2,1,3,1,454,1,0,2,12,3,47,1,26110,2,6,1,282.50677490234,1,1,1,0,0,0,0
99,8,2,2,3,3,458,0,1,2,12,1,47,1,26111,1,6,8,277.13208007813,1,1,1,0,0,0,1
99,8,2,2,3,1,458,0,1,2,12,1,47,1,26112,1,6,2,277.13208007813,4,1,1,0,0,0,1
99,8,2,2,3,1,458,0,0,2,12,1,47,1,26113,1,6,3,277.13208007813,4,1,1,0,0,0,0
99,8,3,2,1,1,458,0,0,2,12,1,47,0,26114,1,6,2,277.13208007813,0,1,0,0,0,0,1
99,8,2,0,3,3,458,9,1,1,12,1,47,0,26115,1,6,3,277.13208007813,0,1,1,0,0,0,1
99,8,2,1,1,1,458,1,0,2,12,1,47,0,26116,1,6,3,277.13208007813,4,1,0,0,0,0,1
99,8,2,0,3,1,458,9,0,1,12,1,47,0,26117,1,6,3,277.13208007813,0,1,0,0,0,0,1
99,8,2,2,3,1,458,0,1,2,12,1,47,1,26118,1,6,2,277.13208007813,4,1,0,0,0,0,1
99,8,2,1,1,1,458,1,0,1,12,1,47,1,26119,1,6,1,277.13208007813,0,1,1,0,0,0,0
99,8,2,2,1,1,458,0,0,2,12,1,47,0,26120,2,6,1,277.13208007813,1,1,1,0,0,0,0
4,8,2,1,1,1,458,1,0,2,12,1,47,1,26121,2,5,2,277.13208007813,4,1,1,1,0,0,0
99,8,2,1,3,1,458,0,0,2,12,1,47,2,26122,1,6,1,277.13208007813,0,1,1,0,0,0,1
99,8,1,1,3,3,458,0,0,2,12,1,47,2,26123,3,6,8,277.13208007813,1,1,0,0,0,0,1
99,8,2,2,3,1,458,0,0,1,12,1,47,1,26124,1,6,1,277.13208007813,0,1,0,0,1,0,1
99,8,2,0,3,1,458,9,0,2,12,1,47,2,26125,1,6,1,277.13208007813,2,1,1,0,0,0,1
99,8,2,2,1,1,458,0,0,2,12,1,47,1,26126,1,6,1,277.13208007813,4,1,0,0,0,0,1
99,8,1,1,4,1,458,1,1,2,12,1,47,3,26127,2,6,8,277.13208007813,1,1,1,0,0,0,0
99,8,2,1,3,3,458,1,0,1,12,1,47,1,26128,1,6,1,277.13208007813,0,1,1,0,0,0,0
99,9,1,2,1,1,450,0,0,2,12,2,47,2,26129,1,6,1,299.5,1,1,0,0,0,0,1
99,9,2,2,3,3,450,0,1,2,12,2,47,1,26130,1,6,3,299.5,4,1,0,0,1,0,1
99,6,2,0,1,1,450,9,1,2,12,2,47,2,26131,1,6,3,299.5,1,1,0,0,0,0,1
1,4,2,2,3,1,458,0,1,2,12,2,47,2,26132,1,6,3,277.13208007813,1,1,1,1,0,0,0
9,14,1,1,1,1,458,0,1,2,12,2,47,3,26133,5,5,8,277.13208007813,1,1,0,9,0,1,0
9,14,2,1,1,1,458,0,1,2,12,2,47,4,26134,4,5,3,277.13208007813,1,1,0,9,1,0,0
4,4,2,0,1,1,458,9,1,2,12,2,47,2,26135,1,6,3,277.13208007813,1,1,0,1,0,0,1
99,4,2,1,1,1,458,0,1,2,12,2,47,0,26136,1,6,3,277.13208007813,0,1,0,0,1,0,0
1,4,2,2,3,3,458,0,1,2,12,2,47,2,26137,1,6,3,277.13208007813,5,1,0,1,1,0,0
99,4,2,1,1,1,458,0,1,2,12,2,47,2,26138,1,6,3,277.13208007813,0,1,0,0,1,0,0
99,4,2,2,1,1,458,0,1,2,12,2,47,2,26139,1,6,3,277.13208007813,5,1,0,0,1,0,0
1,5,2,1,1,1,458,0,1,2,12,2,47,4,26140,2,6,3,277.13208007813,5,1,0,1,1,0,0
99,4,1,0,1,1,458,9,0,2,12,2,47,0,26141,1,6,1,277.13208007813,0,1,1,0,0,0,0
99,1,2,1,1,1,452,1,1,1,12,1,47,2,26144,1,6,3,275.92727661133,0,1,0,0,1,0,0
99,1,2,1,3,1,452,0,1,2,12,1,47,1,26145,1,6,3,275.92727661133,0,1,1,0,0,0,1
99,1,2,1,1,1,452,0,0,2,12,1,47,2,26147,3,6,3,275.92727661133,1,1,0,0,1,0,0
6,9,3,0,1,1,452,9,1,2,12,1,47,3,26148,1,6,8,275.92727661133,0,1,0,1,1,0,0
99,1,2,1,1,1,452,0,1,2,12,1,47,1,26149,2,5,3,275.92727661133,1,1,0,0,0,0,1
99,1,2,1,1,1,452,0,0,1,12,1,47,1,26150,2,5,3,275.92727661133,1,1,0,0,0,0,1
99,1,1,1,1,1,452,0,1,2,12,1,47,3,26151,4,6,8,275.92727661133,1,1,0,0,1,0,1
9,14,3,1,1,1,452,0,1,2,12,1,47,2,26152,3,5,3,275.92727661133,0,1,0,9,1,0,0
99,1,2,1,1,1,452,0,1,2,12,1,47,1,26153,3,6,3,275.92727661133,1,1,1,0,1,0,0
4,1,3,1,1,1,452,0,1,2,12,1,47,2,26154,3,6,8,275.92727661133,1,1,0,1,1,1,0
4,1,3,1,1,1,452,0,1,2,12,1,47,4,26155,3,6,6,275.92727661133,1,1,0,1,0,1,0
6,4,4,1,1,1,480,0,1,2,12,1,63,0,26157,2,6,3,281.81481933594,1,1,1,1,0,0,0
99,1,2,1,1,1,480,0,1,2,12,1,63,2,26158,2,6,8,281.81481933594,1,1,1,0,0,0,0
99,4,1,1,1,1,480,0,1,2,12,1,63,2,26160,4,6,8,281.81481933594,1,1,0,0,1,0,1
2,4,2,1,3,1,480,0,1,2,12,1,63,3,26161,2,6,8,281.81481933594,4,1,0,1,1,0,1
99,1,1,1,1,1,480,0,1,2,12,1,63,2,26162,3,6,8,281.81481933594,1,1,1,0,0,0,1
99,1,1,1,1,1,480,0,0,2,12,1,63,2,26163,4,6,8,281.81481933594,1,1,0,0,1,0,1
2,4,3,1,1,1,480,0,0,2,12,1,63,2,26165,3,5,8,281.81481933594,1,1,1,1,0,0,0
6,4,3,1,3,3,480,0,1,2,12,1,63,1,26166,2,6,8,281.81481933594,1,1,1,1,0,0,0
99,4,2,1,3,1,480,0,1,2,12,1,63,1,26168,1,6,1,281.81481933594,0,1,0,0,1,0,1
99,1,3,1,3,1,480,0,0,2,12,1,63,2,26170,2,6,8,281.81481933594,1,1,1,0,0,0,0
99,4,1,1,3,3,480,0,1,2,12,1,63,1,26171,3,6,8,281.81481933594,1,2,0,0,1,0,1
99,3,1,1,1,1,473,0,0,2,12,2,63,3,26173,4,6,6,314.76364135742,1,1,0,0,1,0,0
99,4,2,1,1,1,473,1,1,2,12,2,63,0,26174,2,6,2,314.76364135742,1,1,0,0,1,0,0
99,3,2,1,3,3,473,0,0,2,12,2,63,2,26175,2,6,3,314.76364135742,1,1,0,0,1,0,0
99,4,1,1,1,1,473,0,0,2,12,2,63,3,26176,4,5,6,314.76364135742,1,1,0,0,1,0,0
99,8,1,1,4,1,473,0,0,2,12,2,63,3,26177,3,6,8,314.76364135742,1,1,1,0,0,0,0
99,8,2,0,4,1,473,9,0,1,12,2,63,1,26178,1,6,3,314.76364135742,0,1,1,0,0,0,0
99,3,2,2,1,4,473,2,0,2,12,2,63,0,26179,1,6,1,314.76364135742,0,1,1,0,0,0,0
99,3,2,2,1,1,473,2,0,2,12,2,63,2,26180,1,6,1,314.76364135742,4,1,0,0,1,0,0
99,3,2,1,1,1,473,2,0,2,12,2,63,2,26181,2,6,3,314.76364135742,1,1,0,0,1,0,0
99,4,1,1,1,1,473,0,0,2,12,2,63,3,26182,4,6,8,314.76364135742,1,1,0,0,1,0,0
99,3,2,1,3,3,473,0,0,2,12,2,63,2,26183,1,6,3,314.76364135742,4,1,0,0,1,0,0
99,5,2,1,3,1,473,1,1,2,12,2,63,2,26184,1,6,3,314.76364135742,1,1,0,0,1,0,0
99,4,2,1,1,1,473,0,1,2,12,2,63,3,26185,3,6,8,314.76364135742,1,1,0,0,1,0,0
99,4,1,1,1,1,473,0,1,2,12,2,63,2,26186,3,6,8,314.76364135742,1,1,0,0,1,0,0
99,3,1,1,1,1,473,0,1,2,12,2,63,2,26187,4,5,8,314.76364135742,1,1,0,0,1,0,0
99,4,1,1,1,1,473,0,1,2,12,2,63,3,26188,5,2,6,314.76364135742,1,1,0,0,1,0,0
99,4,2,1,3,3,473,0,0,2,12,2,63,2,26189,2,6,8,314.76364135742,1,1,0,0,1,0,0
1,6,2,0,3,3,473,9,1,2,12,2,63,2,26190,1,5,8,314.76364135742,1,1,1,1,1,0,0
99,3,2,0,1,1,473,9,0,2,12,2,63,2,26191,1,6,8,314.76364135742,1,1,0,0,0,0,1
99,4,1,1,3,1,473,0,1,2,12,2,63,2,26192,3,6,6,314.76364135742,1,1,0,0,1,0,0
99,4,2,1,4,1,473,1,0,2,12,2,63,1,26193,1,6,1,314.76364135742,0,1,0,0,0,0,1
3,4,3,1,2,2,474,0,0,2,12,2,63,3,26194,4,2,8,346.81649780273,1,1,1,1,0,0,1
9,14,3,1,3,1,474,0,0,2,12,2,63,4,26195,3,5,8,346.81649780273,1,1,1,9,1,0,0
9,14,1,1,1,1,474,0,1,2,12,2,63,2,26196,5,5,8,346.81649780273,1,1,0,9,1,0,0
99,4,3,1,3,3,474,1,0,2,12,2,63,1,26197,2,6,8,346.81649780273,1,1,1,0,1,0,1
9,14,3,1,1,1,474,0,0,2,12,2,63,1,26199,4,5,1,346.81649780273,1,1,0,9,1,0,0
9,14,1,1,1,1,474,0,1,2,12,2,63,3,26200,5,5,8,346.81649780273,1,1,0,9,1,0,0
99,4,2,1,3,1,474,1,0,2,12,2,63,2,26202,2,6,3,346.81649780273,1,1,0,0,1,0,1
99,4,2,1,3,3,474,0,0,2,12,2,63,2,26203,1,6,8,346.81649780273,4,1,1,0,0,0,1
99,4,2,2,1,1,474,1,1,2,12,2,63,2,26204,2,6,1,346.81649780273,1,1,1,0,0,0,1
99,4,3,1,3,1,474,1,1,2,12,2,63,1,26205,2,5,3,346.81649780273,1,1,1,0,1,0,1
99,4,2,1,1,1,474,1,1,2,12,2,63,2,26206,2,5,8,346.81649780273,4,1,1,0,1,0,1
99,5,3,1,1,1,476,0,0,2,12,4,63,1,26208,3,6,8,290.22821044922,1,1,0,0,0,0,1
99,5,3,1,1,1,476,0,0,2,12,4,63,2,26209,3,6,8,290.22821044922,1,1,1,0,0,0,1
99,8,2,1,1,1,476,0,1,2,12,4,63,2,26210,2,6,2,290.22821044922,1,1,0,0,0,0,1
99,5,3,2,1,1,476,0,0,2,12,4,63,2,26212,2,6,8,290.22821044922,1,1,0,0,1,0,1
99,5,3,1,1,1,476,0,0,2,12,4,63,2,26213,3,6,8,290.22821044922,1,1,0,0,1,0,1
4,8,3,1,1,1,476,0,0,2,12,4,63,2,26215,2,6,3,290.22821044922,1,1,0,1,0,0,1
4,8,3,1,1,1,476,0,0,2,12,4,63,2,26216,3,6,8,290.22821044922,1,1,0,1,1,0,0
9,14,1,1,1,1,476,1,1,2,12,4,63,3,26217,5,2,8,290.22821044922,1,1,0,9,0,0,1
99,8,3,1,1,1,476,0,0,2,12,4,63,2,26219,3,6,8,290.22821044922,1,1,0,0,1,0,1
4,4,1,1,1,1,476,1,1,2,12,4,63,3,26220,4,5,8,290.22821044922,1,1,0,1,0,0,1
99,8,2,1,1,1,476,0,1,2,12,4,63,2,26221,2,6,8,290.22821044922,1,1,0,0,1,0,1
99,5,3,1,1,1,476,0,0,2,12,4,63,1,26222,3,6,8,290.22821044922,1,1,0,0,1,0,1
99,8,2,1,1,1,476,0,1,2,12,4,63,2,26223,2,6,3,290.22821044922,1,1,0,0,1,0,0
99,5,3,2,1,1,476,0,0,2,12,4,63,2,26224,2,6,8,290.22821044922,1,1,1,0,0,0,1
99,8,2,1,1,1,475,1,0,2,12,1,63,1,26225,3,6,3,318.65090942383,4,1,0,0,1,0,0
9,14,1,1,1,1,475,0,1,2,12,1,63,2,26226,5,6,8,318.65090942383,1,1,1,9,0,1,1
99,1,1,1,1,1,475,0,1,2,12,1,63,2,26227,4,6,8,318.65090942383,1,1,0,0,0,1,0
9,14,3,1,1,1,475,1,0,2,12,1,63,3,26228,5,2,6,318.65090942383,1,1,0,9,1,0,0
99,8,1,1,1,1,475,0,1,2,12,1,63,2,26229,3,6,8,318.65090942383,1,1,1,0,0,0,1
99,1,2,1,3,1,475,0,1,2,12,1,63,1,26230,2,5,8,318.65090942383,0,1,0,0,1,0,0
99,8,2,2,3,1,475,0,0,2,12,1,63,1,26231,1,6,3,318.65090942383,1,1,1,0,0,0,1
99,4,2,2,3,1,475,1,0,2,12,1,63,1,26232,2,6,8,318.65090942383,4,1,1,0,0,0,1
99,8,2,1,3,1,475,1,0,2,12,1,63,2,26233,1,6,8,318.65090942383,1,1,1,0,0,0,1
1,4,3,1,3,3,475,0,1,2,12,1,63,1,26234,2,6,8,318.65090942383,4,1,0,1,1,0,0
9,14,1,2,1,1,475,1,1,2,12,1,63,2,26235,3,6,8,318.65090942383,1,1,1,9,0,0,1
99,8,3,1,2,1,475,0,1,2,12,1,63,3,26236,3,6,8,318.65090942383,1,1,0,0,0,0,1
6,4,2,1,1,1,475,0,0,2,12,1,63,2,26237,2,6,2,318.65090942383,4,1,1,1,0,0,1
6,4,2,1,3,1,475,0,0,2,12,1,63,2,26238,1,6,8,318.65090942383,1,1,1,1,0,0,1
99,4,2,1,3,3,475,0,1,2,12,1,63,2,26240,2,6,5,318.65090942383,1,1,0,0,0,0,1
9,14,1,1,1,1,462,0,1,2,12,1,63,3,26243,5,2,6,327.80001831055,1,1,0,9,0,1,0
9,14,1,1,1,1,462,0,1,2,12,1,63,2,26244,5,2,8,327.80001831055,1,1,0,9,0,1,0
9,14,1,1,1,1,462,1,1,2,12,1,63,4,26245,5,2,6,327.80001831055,1,1,0,9,0,1,0
9,14,1,1,2,2,462,0,1,2,12,1,63,2,26246,4,5,8,327.80001831055,1,1,0,9,0,1,0
9,14,1,1,1,1,462,0,1,2,12,1,63,4,26248,5,2,6,327.80001831055,1,1,0,9,0,1,0
99,8,3,1,1,1,462,0,1,2,12,1,63,2,26249,3,5,8,327.80001831055,1,1,0,0,0,1,0
9,14,1,1,2,2,462,0,1,2,12,1,63,2,26251,5,2,6,327.80001831055,1,1,0,9,0,1,0
9,14,1,1,3,3,462,1,1,2,12,1,63,2,26253,4,2,8,327.80001831055,1,1,0,9,0,1,1
9,14,1,1,1,1,462,0,0,2,12,1,63,2,26254,5,2,6,327.80001831055,1,1,0,9,0,1,0
99,1,1,1,4,1,462,0,0,2,12,2,63,2,26256,5,2,8,327.80001831055,1,1,0,0,0,1,0
99,8,3,1,1,1,462,0,1,2,12,2,63,1,26257,3,5,2,327.80001831055,1,1,0,0,0,1,0
99,8,2,1,3,1,462,0,1,2,12,2,63,1,26259,2,5,2,327.80001831055,4,1,0,0,0,1,0
99,1,1,1,4,1,462,0,1,2,12,2,63,2,26260,4,5,8,327.80001831055,1,1,0,0,0,1,0
99,8,1,1,1,1,462,0,1,2,12,2,63,1,26261,4,5,8,327.80001831055,1,1,0,0,0,1,0
99,1,3,1,3,1,462,1,1,2,12,2,63,2,26262,2,5,2,327.80001831055,1,1,0,0,0,1,0
99,1,3,1,3,3,462,1,0,2,12,2,63,1,26263,4,5,8,327.80001831055,1,1,0,0,0,1,0
6,1,2,1,3,1,462,2,1,2,12,2,63,1,26265,3,5,3,327.80001831055,4,1,0,1,0,1,0
99,8,2,1,4,1,462,1,1,1,12,2,63,1,26266,1,5,2,327.80001831055,1,1,0,0,0,1,0
99,4,1,1,1,1,472,0,1,2,12,4,63,1,26267,3,6,8,283.64288330078,1,1,1,0,0,0,1
99,1,3,1,1,1,472,0,1,2,12,4,63,1,26269,4,6,8,283.64288330078,1,1,0,0,0,0,1
9,14,1,1,1,1,472,0,1,2,12,4,63,3,26270,5,2,6,283.64288330078,1,1,0,9,1,0,0
99,1,1,1,3,1,472,0,0,2,12,4,63,2,26271,4,6,8,283.64288330078,1,1,1,0,0,0,1
9,14,1,1,1,1,472,0,1,2,12,4,63,3,26272,5,2,6,283.64288330078,1,1,0,9,1,0,0
99,1,2,2,3,1,472,1,0,1,12,4,63,2,26273,1,6,8,283.64288330078,4,1,0,0,1,0,0
99,1,2,1,3,1,472,0,1,2,12,4,63,1,26274,2,6,3,283.64288330078,4,1,1,0,0,0,1
99,1,1,1,3,1,472,1,0,1,12,4,63,1,26275,2,5,8,283.64288330078,1,1,1,0,0,0,1
99,1,3,1,1,1,472,1,0,2,12,4,63,3,26276,3,6,8,283.64288330078,1,1,1,0,0,0,1
99,1,2,1,3,3,472,0,0,2,12,4,63,1,26277,2,5,6,283.64288330078,1,1,1,0,0,0,0
99,1,3,1,1,1,472,0,0,2,12,4,63,2,26278,2,6,8,283.64288330078,1,1,1,0,0,0,1
99,4,2,1,3,3,472,1,1,4,12,4,63,2,26279,2,6,8,283.64288330078,1,1,0,0,0,0,1
99,1,1,1,1,1,467,0,1,2,12,1,63,4,26285,4,6,6,462.86361694336,1,1,0,0,0,1,0
99,4,1,1,3,3,467,1,1,2,12,1,63,3,26287,2,6,8,462.86361694336,1,1,0,0,0,0,1
9,14,1,1,3,3,467,0,1,2,12,1,63,2,26293,2,6,8,462.86361694336,0,1,0,9,0,1,0
9,14,1,1,1,1,467,0,1,2,12,2,63,3,26296,5,1,6,462.86361694336,1,1,0,9,0,1,0
99,1,3,1,1,1,467,0,1,2,12,2,63,3,26298,4,2,8,462.86361694336,1,1,0,0,0,1,0
99,3,1,1,1,1,467,0,1,2,12,2,63,2,26299,2,6,8,462.86361694336,4,1,0,0,0,1,1
99,3,2,1,2,1,467,0,1,1,12,2,63,3,26303,1,6,3,462.86361694336,1,1,0,0,0,1,1
9,14,3,1,1,1,467,1,1,2,12,2,63,3,26304,4,2,8,462.86361694336,1,1,0,9,0,1,0
9,14,3,1,2,2,467,0,1,2,12,2,63,1,26305,4,5,8,462.86361694336,1,1,1,9,1,0,0
99,1,3,1,1,1,467,1,1,2,12,2,63,1,26307,3,5,8,462.86361694336,1,1,0,0,0,1,0
9,14,3,1,2,2,467,0,1,2,12,2,63,1,26308,3,5,8,462.86361694336,1,1,1,9,0,0,0
99,7,2,0,4,1,468,9,1,2,12,1,63,2,26312,1,6,1,297.5,1,1,0,0,0,1,0
1,9,3,0,3,3,468,9,0,2,12,1,63,0,26313,1,6,1,297.5,1,1,0,1,0,1,0
9,14,1,1,1,1,468,0,0,2,12,1,63,2,26314,4,5,8,297.5,1,1,0,9,0,1,0
9,14,3,2,4,3,468,0,1,2,12,1,63,2,26315,4,2,6,297.5,1,1,0,9,0,1,0
1,7,2,0,4,4,468,9,0,2,12,1,63,0,26316,1,6,3,297.5,0,1,0,1,0,1,0
1,3,2,0,4,3,468,9,1,1,12,1,63,0,26317,1,6,3,297.5,0,1,0,1,0,0,1
99,7,3,0,4,1,468,9,1,2,12,1,63,0,26318,1,5,8,297.5,1,1,1,0,0,0,0
99,7,2,0,4,1,468,9,0,2,12,1,63,0,26319,1,5,3,297.5,1,1,1,0,0,0,0
1,7,2,0,4,1,468,9,0,2,12,1,63,0,26320,1,5,3,297.5,1,1,1,1,0,0,0
9,14,2,1,3,1,468,0,0,2,12,2,63,2,26323,3,5,6,297.5,1,1,1,9,1,0,0
99,4,1,1,1,1,468,0,1,2,12,2,63,2,26324,3,5,8,297.5,1,1,1,0,0,0,0
9,14,3,1,3,1,468,0,1,2,12,2,63,1,26325,4,1,8,297.5,1,1,0,9,0,1,0
99,1,3,1,1,1,468,0,1,2,12,2,63,1,26326,3,6,8,297.5,1,1,0,0,0,1,0
99,1,2,1,1,1,468,1,1,2,12,2,63,2,26327,2,6,8,297.5,1,1,0,0,0,0,1
99,1,2,1,3,1,468,0,1,1,12,2,63,1,26328,2,5,3,297.5,4,1,0,0,0,1,1
9,14,2,1,3,1,468,1,1,1,12,2,63,1,26329,2,5,8,297.5,1,1,0,9,1,0,0
99,1,3,2,4,1,468,2,0,2,12,2,63,2,26330,3,6,8,297.5,1,1,1,0,0,0,0
9,14,2,1,3,3,468,0,0,5,12,2,63,0,26331,2,6,1,297.5,4,1,1,9,1,0,0
99,4,2,1,1,1,468,0,1,1,12,2,63,2,26332,1,6,1,297.5,4,1,0,0,1,0,0
6,3,2,1,3,3,468,0,0,1,12,2,63,2,26333,1,6,3,297.5,0,1,1,1,0,0,0
99,4,3,1,1,1,472,0,1,2,12,3,63,2,26336,3,6,8,283.64288330078,1,1,0,0,0,1,0
99,2,2,1,1,1,472,0,1,2,12,3,63,1,26337,2,6,8,283.64288330078,1,1,0,0,0,1,0
99,4,3,1,3,1,472,1,1,3,12,3,63,2,26338,3,5,8,283.64288330078,1,1,0,0,0,1,0
99,1,1,1,1,1,472,0,1,2,12,3,63,1,26339,3,6,8,283.64288330078,1,1,0,0,0,1,0
99,2,1,1,1,1,472,0,1,2,12,3,63,3,26340,5,6,8,283.64288330078,1,1,0,0,0,1,1
99,1,1,1,3,3,472,0,0,2,12,3,63,5,26341,5,2,6,283.64288330078,1,1,0,0,0,1,0
99,2,1,1,1,1,472,0,1,2,12,3,63,2,26342,3,6,8,283.64288330078,1,1,0,0,0,1,0
99,2,3,1,1,1,472,0,0,2,12,3,63,2,26343,4,6,6,283.64288330078,1,1,0,0,0,1,0
99,1,1,1,2,2,472,0,1,2,12,3,63,1,26344,3,5,8,283.64288330078,1,1,0,0,0,0,1
99,1,1,1,1,1,472,0,1,2,12,3,63,3,26345,4,6,8,283.64288330078,1,1,0,0,0,1,1
99,1,1,1,1,1,472,0,1,2,12,3,63,0,26346,3,6,8,283.64288330078,4,1,0,0,0,1,0
99,1,1,1,1,1,472,0,0,2,12,3,63,2,26347,5,5,8,283.64288330078,1,1,0,0,0,1,0
99,1,1,1,3,3,472,0,1,2,12,3,63,2,26348,2,6,8,283.64288330078,1,1,0,0,0,1,0
9,14,1,0,1,1,472,9,1,3,12,3,63,3,26349,4,6,8,283.64288330078,1,1,0,9,1,1,1
99,1,3,1,1,1,472,0,1,3,12,3,63,1,26350,4,5,8,283.64288330078,1,1,0,0,0,1,0
99,1,3,1,1,1,472,0,1,2,12,3,63,2,26351,3,6,8,283.64288330078,4,1,0,0,0,0,1
