regcode,provcode,hhnum,fg1,fg2,fg3,fg4,fg5,fg6,fg7,fg8,fg9,fg10,fg11,fg12,fg13,fg14,fg15,fg16,fg17,fg18,fg19,fg20,fg21,fg23,fg24,fg25,fg26,fg27,Total_Food,Total_Ener,Total_Prot,Total_Calc,Total_Iron,Total_VitA,Total_VitC,Total_Thia,Total_Ribo,Total_Nia,Total_CHO,Total_Fat,cu,psurec,strrec,wgts
5,41,1720,284.96249,0,284.96249,0,0,0,0,0,0,0,0,0,0,102.705,102.705,0,0,0,0,0,0,0,0,0,0,0,387.66751,2280.6943,86.818459,3910.6685,16.89868,137.50528,0,0.50659001,0.56720001,6.4591398,441.69186,18.318991,2,730615014000,41032,5460.27
5,41,1721,545.15399,545.15399,0,0,0,0,0,0,0,0,0,0,0,92.220001,92.220001,0,0,0,0,0,0,9,2,0,2,0,648.37402,10365.497,251.84395,961.74384,30.494961,75.721329,0,2.9349,1.63375,98.498718,2195.0691,62.543839,5,730615014000,41032,5460.27
5,41,1724,565.59149,0,565.59149,0,0,0,0,77.642853,44.642857,33,0,0,0,559.15002,43.84,515.31,0,0,0,0,0,0,1,0,1,0,1203.3844,4974.6709,304.27283,390.23859,27.569599,682.51758,129.0468,2.01068,1.8636,45.161572,800.92096,54.676491,2,730615014000,41032,5460.27
5,41,1726,435.05151,301.77151,83.129997,50.150002,40,10.5,0,0,0,0,0,0,0,197.69681,197.69681,0,0,45,0,0,0,37.188999,24.5,3,18,3.5,789.93732,8333.7686,260.53296,1100.6976,49.552021,1123.6689,30.68536,3.48596,2.9886601,84.355431,1366.2797,203.03233,4,733919016000,41012,5472.52
5,41,1728,358.54068,295.88925,0,62.651436,0,21,29.788124,59.907001,14.157,45.75,303.75,0,303.75,249.22655,230.78975,18.4368,0,0,61.476563,61.476563,0,17.0625,30.9375,1.5,29.4375,0,1131.689,11721.902,326.96606,2561.825,72.259239,3484.7549,337.22928,6.7363601,4.3511,130.59473,2137.2222,208.69322,5.3333335,733919016000,41012,5472.52
5,41,1731,372.79333,293.02567,17.34,62.427666,0,21.826666,11.347827,100.5,22.333334,78.166664,8.166667,8.166667,0,92.361984,92.361984,0,0,41.5,120.72916,120.72916,0,66.166664,41,23.833334,10.333333,6.8333335,876.39233,11333.008,299.04562,2635.5552,78.489983,3338.5132,648.91516,8.07304,6.1065502,131.07722,1894.0684,285.01688,6,733919016000,41012,5472.52
5,41,1733,237.537,195.36,0,42.176998,0,7.5,0,96.890244,0,96.890244,0,0,0,221.64999,221.64999,0,0,0,0,0,0,0,38.5,3,35.5,0,602.07727,2481.4763,81.92878,829.70398,11.32494,110.21667,63.560001,1.02992,1.18329,34.907768,462.32919,33.795971,2,733919016000,41012,5472.52
5,41,1734,347.21527,229.39671,0,117.81857,0,9.4285717,0,57,0,57,130.28572,64.285713,66,373.19553,373.19553,0,0,0,0,0,0,0,24.428572,14.571428,5.1428571,4.7142859,941.55365,4624.2954,163.32735,762.11487,24.14642,449.80496,133.3364,2.30791,1.73757,57.9911,872.61591,53.32423,2.3333333,733919016000,41012,5472.52
5,41,1741,375.84161,358.35199,0,17.489599,0,13.2,0,119.2,27,92.199997,0,0,0,157.35201,157.35201,0,0,0,0,0,0,7,13.2,0.80000001,12.4,0,685.79358,8333.8896,294.28552,6958.2266,40.873119,845.17511,156.6545,2.61373,2.72349,114.01297,1590.3904,87.712631,5,735321014000,41022,5456.2202
5,41,1747,446.5,0,446.5,0,0,0,0,0,0,0,0,0,0,33.400002,33.400002,0,0,0,0,0,0,3,0,0,0,0,482.89999,3254.9607,81.217438,135.21349,3.7850699,15.94667,0,0.71100998,0.45932999,6.7448101,683.49573,21.49242,2,735321014000,41022,5456.2202
5,41,1749,432.784,0,432.784,0,0,0,0,114.44087,64.893997,49.546875,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.75,0,547.97485,6247.061,148.18575,450.95703,13.38971,707.3446,61.708641,1.5426199,1.0533201,11.6029,1351.5706,26.94243,4,735321014000,41022,5456.2202
5,62,1752,377.5715,343.08151,0,34.490002,0,28.5,0,49.610168,46.610168,3,0,0,0,271,271,0,0,0,0,0,0,0,20,5,15,0,746.68164,3630.3643,110.27486,672.21399,20.70623,719.99249,20.797001,1.36883,0.93839997,35.103222,751.18066,20.34651,2,740606004000,62032,6011.96
5,62,1758,444.13275,344.90775,0,99.224998,0,31,19.5,142.11983,83.823532,58.296299,0,0,0,294.52499,294.52499,0,0,0,0,0,0,62.026001,19,2.5,16.5,0,1012.3036,10885.262,309.54398,2193.6523,43.663731,2958.5532,230.649,2.0655999,2.6923299,119.08147,1559.8546,378.37772,4,740606004000,62032,6011.96
5,62,1761,334.24167,264.19,0,70.051666,0,11,0,65.833336,44.333332,21.5,0,0,0,130.5,130.5,0,0,0,12.708333,12.708333,0,59,7.3333335,0.5,6.8333335,0,620.61664,11941.614,359.81619,5262.2715,62.19622,1264.0537,64.3731,3.91149,3.2686601,118.50316,1929.3029,305.17331,6,744308029000,62012,6016.5
5,62,1765,223.14528,221.29414,0,1.8511429,1.1428572,18.571428,0,66.428574,32.42857,34,187.09525,6.1428571,180.95238,159.66075,159.66075,0,0,0,0,0,0,16.619429,8,0,8,0,680.66357,8627.1699,250.90686,2283.8677,43.519379,2349.3298,586.21899,3.11991,3.4537001,110.18633,1545.8226,159.68344,7,744308029000,62012,6016.5
5,62,1766,201.063,158.35944,2.5714285,40.132141,0,13.857142,2.8571429,28.716972,0,28.716972,1.1428572,1.1428572,0,135.74742,135.74742,0,0,0,74.071426,74.071426,0,7.1428571,16,4.2857141,11.714286,0,480.59882,7112.7266,260.98511,1661.7158,45.298969,1057.5488,115.00146,3.9028499,3.7020099,116.38484,1252.6787,117.41573,7,744308029000,62012,6016.5
5,62,1768,365.97089,233.22089,61.764706,70.985291,0,2.8235295,3.3529413,57.529411,35.294117,22.235294,0.70588237,0.70588237,0,236.32059,82.764709,72.202942,81.352943,0,0,0,0,35.470589,20.647058,14.117647,6.5294118,0,722.82086,9192.6904,318.58911,1825.3627,72.387741,1908.5389,139.09959,4.8102999,3.59094,102.33003,1329.0587,288.81104,5.6666665,744308029000,62012,6016.5
5,62,1769,282.77701,282.77701,0,0,117.38493,57.799999,5,69.566299,33.317432,36.248867,15.6,15.6,0,191.98364,191.98364,0,0,0,6.0999999,6.0999999,0,25.752001,8.6000004,5.5999999,3,0,780.5639,8897.3105,267.54346,1741.4822,37.07719,1350.4595,229.06429,3.24893,2.51579,102.0252,1588.5586,162.82146,5,744308029000,62012,6016.5
5,62,1770,222.88341,202.63341,0,20.25,0,14.470589,1.0588236,76.877182,0,76.877182,237.35294,0,237.35294,166.75589,166.75589,0,0,21.705883,78.044121,78.044121,0,120.99883,46.941177,11.117647,35.823528,0,987.08881,8273.917,270.63684,1911.2543,48.085201,2053.2419,296.63721,6.2800999,4.9056201,122.6697,1323.4132,210.13016,5.6666665,744308029000,62012,6016.5
5,62,1778,206.49095,197.80673,0,8.6842108,0,13.578947,78.631577,2.8421052,0,2.8421052,0,0,0,131.30264,131.30264,0,0,0,18.05921,18.05921,0,6.4736843,6.7894735,2.2105262,4.5789475,0,464.16858,7732.9429,338.73758,2019.6703,52.598671,843.29462,4.1739998,5.7641301,3.3996699,125.20828,1408.7867,82.372162,6.3333335,745210002000,62012,6034.46
5,62,1780,299.12436,287.634,5.2941175,6.1962352,11.525437,36.705883,0,159.01712,27.899467,131.11765,10.235294,10.235294,0,62.617668,62.617668,0,0,0,22.875,22.875,0,13.087059,6.7058825,0.70588237,6,0,621.89368,7568.4702,181.06239,1907.5392,38.996929,1426.4977,253.50862,3.2609899,1.97243,69.977509,1458.3193,111.87408,5.6666665,745210002000,62012,6034.46
5,62,1787,170,170,0,0,211.82939,42.5,5.25,27.25,1.875,25.375,118.125,0,118.125,208.87686,83.876869,125,0,0,0,0,0,14.040401,8.125,0.5,7.625,0,805.99664,12918.032,386.55109,1997.3929,52.935879,871.58002,816.76202,8.9097605,4.07654,146.04544,2079.2427,339.38168,8,745210002000,62012,6034.46
5,62,1788,430.8504,430.8504,0,0,0,52.799999,0,114,0,114,577.20001,58.200001,519,245.22786,149.22786,96,0,0,141.825,141.825,0,12.6,34.799999,0,34.799999,0,1609.3032,4265.7905,109.76262,1134.0811,44.762199,732.92303,149.9697,1.31938,1.88526,42.111359,776.67694,79.957352,1.6666666,745210002000,62012,6034.46
5,62,1790,602.46936,553,0,49.469334,0,45.833332,5.3333335,6.6666665,0,6.6666665,0,0,0,306.22037,306.22037,0,0,0,0,0,0,0,20.166666,1.5,14.333333,4.3333335,986.6897,15538.25,479.13672,2027.2094,63.571369,493.20157,32.514999,6.6269202,5.06529,214.07841,3275.6042,56.793339,6,745210002000,62012,6034.46
5,62,1794,382.39499,382.39499,0,0,0,35,0,0,0,0,428.67001,0,428.67001,50.099998,50.099998,0,0,0,0,0,0,0,1,1,0,0,897.16498,3593.6965,72.138382,521.51459,12.76869,175.1692,156.37881,1.06249,0.78492999,31.64463,809.80151,7.0697298,2,745611027000,62022,6034.5
5,62,1795,592.18573,508.35571,8,75.830002,53.350651,34.285713,39.42857,729.38458,63,666.38458,652.42859,35.57143,616.85712,199.09285,31.664286,167.42857,0,17.142857,0,0,0,26.695488,6.4285712,0,6.4285712,0,2350.4236,27299.582,673.89124,5478.2876,181.92261,6467.0884,1608.425,15.98444,9.1973305,302.81586,4435.8467,763.32056,7,745611027000,62022,6034.5
5,62,1796,256.94144,246.51286,2.5714285,7.8571429,268.57144,58.714287,4.8571429,19.37866,0,19.37866,119,119,0,53.439999,53.439999,0,0,0,0,0,0,11.18086,1.2857143,0.71428573,0.5714286,0,793.36951,11484.1,207.12006,2304.4153,49.837029,577.85498,1083.4634,3.0072701,1.80711,79.07457,2412.2893,110.55145,7,745611027000,62022,6034.5
5,62,1798,366.60001,340.60001,0,26,6,0,0,179.2,68.199997,111,10.2,10.2,0,44.330002,44.330002,0,0,0,0,0,0,14.1,9.1999998,5.5999999,3.5999999,0,629.63,7659.8135,167.0054,1546.6975,38.246651,1660.1887,181.964,4.3002,3.7492599,69.420517,1484.1364,115.45275,5,745611027000,62022,6034.5
5,62,1802,217.83299,135.83492,0,81.998085,0,30.26087,0.78260869,49.052425,8.8747826,40.177643,0,0,0,186.10612,150.26526,35.84087,0,8.1073465,0,0,0,23.394987,42.782608,42.130436,0.65217394,0,558.31995,12074.616,369.74854,2108.1831,58.76189,1615.4337,149.34108,5.2692199,3.2975299,108.12035,1728.4336,327.35641,7.6666665,748513011000,62032,6016.46
5,62,1807,307.8197,232.54657,0,75.27314,0,24.285715,19.142857,139.18771,106.34843,32.839287,1.7142857,1.7142857,0,188.86642,162.05428,26.812143,0,0,0,0,0,6.4000001,13,12.285714,0.71428573,0,700.41669,12872.813,355.77048,4170.6226,75.919113,3316.3206,137.32376,8.3789797,5.2365799,112.42657,2278.8477,272.14395,7,748513011000,62032,6016.46
5,62,1808,373.17599,363.543,0,9.6330004,0,14,0,192.28835,110.29412,81.994217,0,0,0,24.739,24.739,0,0,0,26.6875,26.6875,0,35.26075,4,1.5,2.5,0,670.15161,3782.4612,81.921173,593.37482,14.10521,1856.5184,127.07077,1.06417,0.89776999,29.09692,670.6026,85.48912,2,748513011000,62032,6016.46
5,62,1813,296.11124,245.09187,0,51.019375,0,22.5,17.75,55.901924,16.65,39.251923,77.5,77.5,0,282.02856,100.2292,181.79938,0,0,61,61,0,10,81.625,57.625,21.125,2.875,904.41675,15836.15,462.43155,3940.5127,109.30933,5155.7832,1151.8625,11.30739,8.9738398,170.91887,2665.5247,367.48639,8,748313033000,62022,6007.46
5,62,1814,297.68399,217.5,0,80.183998,9.5905895,5.5,0,310.0343,79.379997,230.6543,0,0,0,469.13751,6,463.13751,0,0,22.875,22.875,0,6.2671299,13,1,12,0,1134.0885,5004.3101,217.46574,793.10614,48.474781,16166.336,191.94737,5.3087301,5.3496499,73.540649,507.77621,233.40453,2,748313033000,62022,6007.46
5,62,1815,190.315,190.315,0,0,0,7.5,0,27.361891,16.793964,10.567925,0,0,0,113.22563,69.710632,43.514999,0,0,0,0,0,8.6984348,14.5,2.5,12,0,361.60095,2000.2117,70.351967,257.26593,9.04564,163.54295,10.04702,0.97548997,0.52575999,27.653681,331.51007,43.485729,2,748313033000,62022,6007.46
5,62,1816,264.2666,211.3244,0,52.9422,0,21.128,3.3,137.25636,31.025888,106.23048,7,0,7,111.6685,109.6,2.0685,0,0,111.325,111.325,0,45.032001,6.9000001,0.80000001,6.0999999,0,707.87646,17366.525,503.95554,5020.7725,82.85482,3062.2148,537.54773,6.2813401,6.7487102,179.50446,2779.8938,469.16074,10,748313033000,62022,6007.46
6,4,1820,412.96649,412.96649,0,0,201.5,9,34.715,238.5,0,238.5,88,0,88,392.60916,56.67416,335.935,0,0,9,9,0,0,11.5,10,1.5,0,1397.7906,4387.5679,124.1682,934.74677,80.611076,676.74585,59.15834,2.75807,1.89022,43.128521,818.27423,68.039528,2,750101011000,4012,5972
6,4,1824,490.01999,452.38321,0,37.636799,0,70.463997,0,56.400002,0,56.400002,280.79999,280.79999,0,409.84799,142.84801,267,0,42,128.10001,128.10001,0,35.400002,124.2,123.6,0.60000002,0,1637.2321,5420.3745,199.62024,3207.2124,29.881121,915.09418,170.6272,1.94455,3.1515999,76.429283,908.21405,109.23385,1.6666666,750101011000,4012,5972
6,4,1825,267.5744,261.77441,0,5.8000002,0,29.4,0,118.99368,33.687805,85.305885,78.571426,0,78.571426,271.07703,254.52803,16.549,0,9.0931044,0,0,0,4.9672818,48,1.8,4.1999998,42,827.67694,7047.439,274.35034,1141.2175,32.85326,1604.7095,50.716099,2.37537,1.96754,123.76437,1264.3925,98.958008,5,750101011000,4012,5972
6,4,1831,222.745,222.745,0,0,0,8.333333,0,0,0,0,149.1228,0,149.1228,214.85667,21.666666,193.19,0,0,0,0,0,2.6666667,245.66667,242.66667,3,0,843.39111,5997.3887,150.37891,402.26672,14.66606,156.71944,92.215401,3.3826599,1.26476,49.120441,609.04669,143.69688,3,751102009000,4012,5944
6,4,1832,370.73685,370.73685,0,0,0,32.842106,46.105263,188.05263,168.1579,19.894737,204.12608,0,204.12608,1995.0839,1733.1025,91.455002,170.52632,0,120,0,120,0,75.315788,49.894737,13.421053,12,3032.2627,14825.73,644.46375,5793.6694,184.51392,7135.1699,467.56219,10.155,6.50418,214.47937,2118.9346,395.90787,6.3333335,751102009000,4012,5944
6,4,1834,377.26022,366.19553,0,11.064706,0,17.647058,0,273.14914,253.2872,19.861944,14.470589,14.470589,0,233.4399,0,233.4399,0,0,86.117645,86.117645,0,0,4.2352943,2.2941177,1.9411764,0,1006.3199,10960.211,503.33899,2736.3479,75.296661,12495.158,743.6095,5.0406599,6.41221,201.17398,1986.5168,109.98379,5.6666665,751102009000,4012,5944
6,4,1835,377.43863,377.43863,0,0,0,21.375,0,26.095591,26.095591,0,0,0,0,127.74218,127.74218,0,0,0,22.875,22.875,0,8.0463676,2.25,2.25,0,0,585.82275,4351.5186,130.62518,1863.3523,14.7874,792.91858,35.426998,1.09614,1.11643,48.317169,879.54382,34.107761,2.6666667,751102009000,4012,5944
6,4,1836,110.98,71.438004,0,39.542,0,17,0,134.46062,68.699997,65.760612,0,0,0,169.95313,169.95313,0,0,0,183,183,0,66,35,0,35,0,716.39374,1613.7533,42.11927,532.6214,8.3126001,387.59381,23.19442,0.41222,0.69993001,15.71547,166.48114,86.586166,1,757010011000,4012,5924
6,4,1837,161.467,110.892,0,50.575001,0,49,53,108,108,0,0,0,0,0,0,0,0,0,30.5,30.5,0,25,7,7,0,0,433.96701,1392.4851,35.31625,349.50284,12.2762,385.01068,40.066399,0.83004999,0.53868002,14.3823,242.88681,31.06126,1,757010011000,4012,5924
6,4,1838,307.00693,250.15588,0,56.851059,9.1673031,33.865276,5.1176472,24.251577,4.6387429,19.612833,238.76471,2.4705882,236.29411,177.84207,125.61559,52.226471,0,0,33.639706,33.639706,0,8.4705887,3,2.1176472,0.88235295,0,841.12579,10435.492,319.51892,2580.3743,53.692478,998.0816,214.80032,5.4676299,4.1201601,108.99538,1752.5781,238.09084,5.6666665,757010011000,4012,5924
6,4,1839,174.46153,174.46153,0,0,0,0,22.498461,75.042549,0,75.042549,0,0,0,6.3800001,6.3800001,0,0,0,0,0,0,3.48,187.23077,182.61539,4.6153846,0,469.09332,5735.4111,133.95476,1395.5295,27.68186,45.598671,138.41879,2.29019,1.1995699,54.781738,1101.4342,33.503941,6.5,757010011000,4012,5924
6,4,1840,253.21425,253.21425,0,0,0,33.75,0,148.25241,0,148.25241,0,0,0,2.5551,2.5551,0,0,0,22.875,22.875,0,0,620.25,618.75,1.5,0,1080.8967,1811.3702,35.175308,674.82214,9.0375099,239.51437,106.68326,0.87511998,0.72852999,16.228531,402.40866,6.74863,1.3333334,757010011000,4012,5924
6,4,1842,256.01492,253.12108,0,2.893846,0,31.846153,2.7692308,50.618729,0,50.618729,0,0,0,108.73637,81.947075,26.789299,0,51.23077,385.35577,385.35577,0,16.587692,7.3846154,5.5384617,1.8461539,0,910.54425,6507.4351,206.6769,1041.9445,30.530439,2179.1987,86.967499,2.06973,3.01594,62.87254,1071.2183,154.50073,4.3333335,757010011000,4012,5924
6,6,1848,192.6335,171.93375,0,20.699751,0,47,6.25,8.80303,0,8.80303,54.25,0,54.25,35.713474,12.529472,23.184,0,47.25,0,0,0,9.25,4.5,0,4.5,0,405.64999,4455.0493,115.57689,541.13068,26.831499,866.00134,42.911819,2.60937,1.9240201,38.762058,701.54321,136.27586,4,764204020000,6012,5964
6,6,1849,349.43527,331.20386,12.857142,5.3742857,0,6.4285712,0,116.67926,0,116.67926,1102.0408,0,1102.0408,168.47687,87.933083,0,80.543777,0,0,0,0,14.571428,16.714285,0,16.714285,0,1774.3466,4334.2954,114.38076,751.80206,16.195459,211.6749,71.031982,1.53655,1.16682,46.09623,752.45929,96.400757,2.3333333,764204020000,6012,5964
6,6,1850,437.10837,437.10837,0,0,0,16.285715,0,99.127708,74.35714,24.770563,0,0,0,139.68938,130.98573,8.7036476,0,0,0,0,0,20.574858,24.642857,18,6.6428571,0,737.42889,9172.3506,252.03645,1565.6929,54.768902,2890.9568,170.0042,4.8896799,2.9737899,112.98275,1713.2625,145.05103,4.6666665,764204020000,6012,5964
6,6,1852,330.40561,330.40561,0,0,0,7,17.16,140.23758,14,126.23758,0,0,0,63.084255,63.084255,0,0,25.799999,0,0,0,14.4,9.3999996,0.40000001,9,0,607.48743,7748.7017,214.44145,1464.8964,35.25676,1053.0687,191.71049,3.1661501,2.41043,86.957916,1491.6019,102.19306,5,764204020000,6012,5964
6,6,1853,192.70979,179.1162,0,13.5936,0,24.888,9.3999996,166.4487,37.882069,128.56664,205.39999,0,205.39999,323.37747,148.20605,162.60001,12.571428,0,31.5,31.5,0,123,27.200001,13.8,13.4,0,1103.924,8701.9629,330.95578,3049.0703,106.67149,27912.734,423.99741,260.21066,11.95252,165.66714,1170.942,298.77359,5,764204020000,6012,5964
6,6,1857,535.13055,535.13055,0,0,0,20.785715,0,165.42857,23.571428,141.85715,0,0,0,139.93835,139.93835,0,0,31.285715,0,0,0,0,19.5,1.7142857,17.785715,0,912.06891,9376.0117,261.02615,1681.0468,39.708019,1263.2974,210.2164,2.67732,2.5453801,116.67691,1986.6194,41.840549,4.6666665,770312025000,6012,5976
6,6,1858,492.33655,484.95322,0,7.3833332,0,11.222222,0,172.55556,0,172.55556,0,0,0,13.916667,13.916667,0,0,0,2.5416667,2.5416667,0,4.5555553,7.5555553,0.55555558,7,0,704.68378,17404.533,376.55484,2465.7964,59.413189,83.604172,234.62,6.6385198,3.4166501,157.78014,3786.3645,88.791687,9,770312025000,6012,5976
6,6,1860,446.1983,435.59875,0,10.599529,103.23529,13.941176,51.73941,181.88145,0,181.88145,800.08405,0,800.08405,21.818682,21.818682,0,0,0,20.183823,20.183823,0,3.1764705,224.29411,4.2352943,8.2941179,211.76471,1866.5527,13363.728,324.76361,2781.9709,73.237823,852.61761,472.57413,7.0215001,3.7344899,130.32217,2824.8113,84.635887,5.6666665,770312025000,6012,5976
6,6,1863,579.98291,579.98291,0,0,0,11.454545,0,142.7562,0,142.7562,0,0,0,197.86946,197.86946,0,0,0,0,0,0,12.272727,28.227272,0.54545456,27.681818,0,972.56311,16858.656,471.57336,2684.291,60.906078,884.20227,155.269,5.4413099,4.1571002,183.94508,3462.8618,123.23854,7.3333335,770312025000,6012,5976
6,6,1869,265.66571,233.37807,0,32.287655,0,11.44138,24.828724,110.63464,0,110.63464,144.10345,0,144.10345,117.46264,117.46264,0,0,48.724136,35.495689,35.495689,0,13.252138,28.448277,23.275862,5.1724138,0,800.05676,17175.088,427.76923,3109.8728,63.156101,2758.0725,1078.1129,4.5472698,8.0876398,195.97755,3127.8911,326.52283,9.666667,775217016000,6012,5944
6,6,1870,308.08899,293.83301,0,14.256,0,42.5,0,137.16667,0,137.16667,0,0,0,171.84396,171.84396,0,0,0,50.833332,50.833332,0,8.9899998,17.833334,15,2.8333333,0,737.25629,9949.3926,294.0184,2207.3972,48.411991,2417.4302,125.5784,4.8696599,4.0219102,98.898048,1884.8489,135.82295,6,775217016000,6012,5944
6,6,1872,588.40259,588.40259,0,0,0,11.1,34.5,274.20001,0,274.20001,0,0,0,66.946968,66.946968,0,0,0,0,0,0,27,8.3999996,0,8.3999996,0,1010.5496,7923.1748,196.8297,1186.8934,32.715858,549.82928,181.2345,2.8134899,2.1923599,89.490196,1553.0135,102.01159,3.3333333,775217016000,6012,5944
6,6,1873,296.578,296.578,0,0,0,0,0,196,18,178,0,0,0,452.02069,452.02069,0,0,0,0,0,0,27.666666,4.6666665,0,4.6666665,0,976.93201,4355.4424,201.58492,2148.8381,25.338381,1901.3079,107.3806,0.97513998,1.24382,65.217537,669.27142,96.78627,3,775217016000,6012,5944
6,19,1874,258.10599,222.53799,0,35.568001,19.181175,24.299999,0,218.39261,7.3170748,211.07553,156,56,100,384.40408,254.14159,130.2625,0,0,0,0,0,0,0.5,0.5,0,0,1060.8839,3147.3191,167.35609,705.3877,24.172529,1214.0171,250.10973,1.13774,1.34556,61.45924,538.80634,35.727901,2,779304037000,19012,5948
6,19,1875,310.96021,288.26981,0,22.690399,0,11.8,0,210.88507,76.6744,134.21066,29,29,0,116.78824,116.78824,0,0,0,18.299999,18.299999,0,20.799999,7.4000001,2,5.4000001,0,725.93353,8156.7788,228.34991,1475.0353,39.093182,1593.6038,173.05492,2.8597701,2.1772599,104.14746,1465.8517,152.95074,5,779304037000,19012,5948
6,19,1876,391.46899,391.46899,0,0,0,10.833333,21,232.66667,17.666666,215,0,0,0,40.915001,40.915001,0,0,0,50.833332,50.833332,0,4.1666665,3.3333333,0,3.3333333,0,755.21735,9750.1387,285.0611,4163.019,42.944908,756.86249,218.71561,3.5806301,2.94296,96.020332,2021.9227,57.21487,6,779304037000,19012,5948
6,19,1881,403.22006,382.59506,0,20.625,0,3.5625,6,10.6875,0,10.6875,0,0,0,125.8125,0,125.8125,0,51.5625,57.1875,57.1875,0,9,11.4375,0,11.4375,0,678.47009,10408.192,292.56467,1663.6074,38.493389,1351.2388,14.9008,5.4257698,4.8138599,95.686638,1770.5398,238.74184,5.3333335,779304037000,19012,5948
6,19,1882,310.79999,310.79999,0,0,0,0,0,166.2,4,162.2,11,0,11,273.88925,184.28926,89.599998,0,0,0,0,0,0,5.5999999,0,5.5999999,0,767.48926,7065.4604,235.32242,1560.9658,35.74464,2246.3325,125.0641,3.5515001,1.69147,79.250397,1329.4397,89.231171,5,779304037000,19012,5948
6,19,1884,298.75424,275.86874,0,22.8855,0,19.875,0,99.75,92.25,7.5,0,0,0,221.81793,221.81793,0,0,19.875,100.07813,100.07813,0,14.25,33.75,16.875,16.875,0,808.15033,4364.4658,128.51118,1219.0386,27.31547,1704.967,29.278521,2.25928,2.3912201,39.896599,718.67584,108.0479,2.6666667,779505011000,19012,5976
6,19,1885,375.33545,306.55908,0,68.776367,0,5.7272725,7.909091,297.33231,33.238636,264.09366,1.6363636,1.6363636,0,278.83969,110.2144,168.62527,0,43.363636,131.01137,131.01137,0,37.636364,30.545454,24.545454,6,0,1209.337,10134.313,258.99701,2665.9368,48.180599,1183.5767,272.59601,7.26719,4.8425102,96.272217,1349.9194,424.0697,3.6666667,779505011000,19012,5976
6,19,1886,323.0304,313.41241,0,9.618,86.972939,17.6,0,72.619049,57.619049,15,0,0,0,334.46686,187.21411,147.25275,0,0,61,61,0,26.799999,3.8,0.80000001,3,0,926.28925,9006.1699,320.61569,1745.4124,42.521091,2930.8997,298.01385,2.8082099,3.21854,102.01829,1492.549,194.67517,5,779505011000,19012,5976
6,19,1888,198.20934,191.67599,0,6.5333333,0,31.5,0,233.33333,0,233.33333,0,0,0,209.009,209.009,0,0,0,0,0,0,0,5.8333335,4,1.8333334,0,677.88501,6038.7769,261.89142,15133.066,65.954033,1567.666,180.8,2.19609,3.78317,80.069504,1142.4801,46.04245,6,779505011000,19012,5976
6,19,1892,271.952,269.444,0,2.5079999,0,9,0,105.69769,79.545456,26.152235,0,0,0,101.8437,101.8437,0,0,0,0,0,0,0,33.5,7.25,26.25,0,521.99341,4536.8672,127.72903,1680.4459,31.762449,2388.1714,271.172,2.3726499,2.48282,54.186932,968.66302,16.480249,4,779505011000,19012,5976
6,19,1896,473.98099,439.13599,3,31.844999,0,40.166668,0,41.882156,0,41.882156,0,0,0,179.30478,179.30478,0,0,36.333332,0,0,0,25.333334,157.83333,146.83333,11,0,954.83459,14190.403,401.08301,9025.501,71.623657,1193.9086,120.84761,4.1465998,3.8835499,137.32903,2635.3152,226.10014,6,783409009000,19022,5932
